|dates|Solano_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Solano_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Solano_California_UnitedStates.NYT_ConfirmedDeaths.data|Solano_California_UnitedStates.NYT_ConfirmedDeaths.missing|Solano_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Solano_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Solano_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Solano_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
