|dates|Pacific_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Pacific_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Pacific_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Pacific_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Pacific_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Pacific_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Pacific_Washington_UnitedStates.TotalPopulation.data|Pacific_Washington_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|22471.0|0
