|dates|Pierce_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Pierce_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Pierce_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Pierce_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Pierce_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Pierce_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Pierce_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Pierce_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
