|dates|Newaygo_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Newaygo_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Newaygo_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Newaygo_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Newaygo_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Newaygo_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Newaygo_Michigan_UnitedStates.TotalPopulation.data|Newaygo_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|48980.0|0
