|dates|Gila_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Gila_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Gila_Arizona_UnitedStates.NYT_ConfirmedDeaths.data|Gila_Arizona_UnitedStates.NYT_ConfirmedDeaths.missing|Gila_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Gila_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Gila_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Gila_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
