|dates|Columbia_Washington_UnitedStates.BLS_EmployedPopulation.data|Columbia_Washington_UnitedStates.BLS_EmployedPopulation.missing|Columbia_Washington_UnitedStates.BLS_UnemployedPopulation.data|Columbia_Washington_UnitedStates.BLS_UnemployedPopulation.missing|Columbia_Washington_UnitedStates.BLS_UnemploymentRate.data|Columbia_Washington_UnitedStates.BLS_UnemploymentRate.missing|Columbia_Washington_UnitedStates.BLS_LaborForcePopulation.data|Columbia_Washington_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-05-03|1525.0|0|155.0|0|9.226190476190476|0|1680.0|0
0|2020-05-04|1525.0|0|155.0|0|9.226190476190476|0|1680.0|0
0|2020-05-05|1525.0|0|155.0|0|9.226190476190476|0|1680.0|0
0|2020-05-06|1525.0|0|155.0|0|9.226190476190476|0|1680.0|0
0|2020-05-07|1525.0|0|155.0|0|9.226190476190476|0|1680.0|0
0|2020-05-08|1525.0|0|155.0|0|9.226190476190476|0|1680.0|0
0|2020-05-09|1525.0|0|155.0|0|9.226190476190476|0|1680.0|0
0|2020-05-10|1525.0|0|155.0|0|9.226190476190476|0|1680.0|0
0|2020-05-11|1525.0|0|155.0|0|9.226190476190476|0|1680.0|0
0|2020-05-12|1525.0|0|155.0|0|9.226190476190476|0|1680.0|0
0|2020-05-13|1525.0|0|155.0|0|9.226190476190476|0|1680.0|0
0|2020-05-14|1525.0|0|155.0|0|9.226190476190476|0|1680.0|0
0|2020-05-15|1525.0|0|155.0|0|9.226190476190476|0|1680.0|0
0|2020-05-16|1525.0|0|155.0|0|9.226190476190476|0|1680.0|0
0|2020-05-17|1525.0|0|155.0|0|9.226190476190476|0|1680.0|0
0|2020-05-18|1525.0|0|155.0|0|9.226190476190476|0|1680.0|0
0|2020-05-19|1525.0|0|155.0|0|9.226190476190476|0|1680.0|0
0|2020-05-20|1525.0|0|155.0|0|9.226190476190476|0|1680.0|0
0|2020-05-21|1525.0|0|155.0|0|9.226190476190476|0|1680.0|0
0|2020-05-22|1525.0|0|155.0|0|9.226190476190476|0|1680.0|0
0|2020-05-23|1525.0|0|155.0|0|9.226190476190476|0|1680.0|0
0|2020-05-24|1525.0|0|155.0|0|9.226190476190476|0|1680.0|0
0|2020-05-25|1525.0|0|155.0|0|9.226190476190476|0|1680.0|0
0|2020-05-26|1525.0|0|155.0|0|9.226190476190476|0|1680.0|0
0|2020-05-27|1525.0|0|155.0|0|9.226190476190476|0|1680.0|0
0|2020-05-28|1525.0|0|155.0|0|9.226190476190476|0|1680.0|0
0|2020-05-29|1525.0|0|155.0|0|9.226190476190476|0|1680.0|0
0|2020-05-30|1525.0|0|155.0|0|9.226190476190476|0|1680.0|0
0|2020-05-31|1525.0|0|155.0|0|9.226190476190476|0|1680.0|0
0|2020-06-01|1558.0|0|131.0|0|7.756068679692126|0|1689.0|0
0|2020-06-02|1558.0|0|131.0|0|7.756068679692126|0|1689.0|0
0|2020-06-03|1558.0|0|131.0|0|7.756068679692126|0|1689.0|0
0|2020-06-04|1558.0|0|131.0|0|7.756068679692126|0|1689.0|0
0|2020-06-05|1558.0|0|131.0|0|7.756068679692126|0|1689.0|0
0|2020-06-06|1558.0|0|131.0|0|7.756068679692126|0|1689.0|0
0|2020-06-07|1558.0|0|131.0|0|7.756068679692126|0|1689.0|0
0|2020-06-08|1558.0|0|131.0|0|7.756068679692126|0|1689.0|0
0|2020-06-09|1558.0|0|131.0|0|7.756068679692126|0|1689.0|0
0|2020-06-10|1558.0|0|131.0|0|7.756068679692126|0|1689.0|0
0|2020-06-11|1558.0|0|131.0|0|7.756068679692126|0|1689.0|0
0|2020-06-12|1558.0|0|131.0|0|7.756068679692126|0|1689.0|0
0|2020-06-13|1558.0|0|131.0|0|7.756068679692126|0|1689.0|0
0|2020-06-14|1558.0|0|131.0|0|7.756068679692126|0|1689.0|0
0|2020-06-15|1558.0|0|131.0|0|7.756068679692126|0|1689.0|0
0|2020-06-16|1558.0|0|131.0|0|7.756068679692126|0|1689.0|0
0|2020-06-17|1558.0|0|131.0|0|7.756068679692126|0|1689.0|0
0|2020-06-18|1558.0|0|131.0|0|7.756068679692126|0|1689.0|0
0|2020-06-19|1558.0|0|131.0|0|7.756068679692126|0|1689.0|0
0|2020-06-20|1558.0|0|131.0|0|7.756068679692126|0|1689.0|0
0|2020-06-21|1558.0|0|131.0|0|7.756068679692126|0|1689.0|0
0|2020-06-22|1558.0|0|131.0|0|7.756068679692126|0|1689.0|0
0|2020-06-23|1558.0|0|131.0|0|7.756068679692126|0|1689.0|0
0|2020-06-24|1558.0|0|131.0|0|7.756068679692126|0|1689.0|0
0|2020-06-25|1558.0|0|131.0|0|7.756068679692126|0|1689.0|0
0|2020-06-26|1558.0|0|131.0|0|7.756068679692126|0|1689.0|0
0|2020-06-27|1558.0|0|131.0|0|7.756068679692126|0|1689.0|0
0|2020-06-28|1558.0|0|131.0|0|7.756068679692126|0|1689.0|0
0|2020-06-29|1558.0|0|131.0|0|7.756068679692126|0|1689.0|0
0|2020-06-30|1558.0|0|131.0|0|7.756068679692126|0|1689.0|0
0|2020-07-01|1590.0|0|155.0|0|8.882521489971346|0|1745.0|0
0|2020-07-02|1590.0|0|155.0|0|8.882521489971346|0|1745.0|0
0|2020-07-03|1590.0|0|155.0|0|8.882521489971346|0|1745.0|0
0|2020-07-04|1590.0|0|155.0|0|8.882521489971346|0|1745.0|0
0|2020-07-05|1590.0|0|155.0|0|8.882521489971346|0|1745.0|0
0|2020-07-06|1590.0|0|155.0|0|8.882521489971346|0|1745.0|0
0|2020-07-07|1590.0|0|155.0|0|8.882521489971346|0|1745.0|0
0|2020-07-08|1590.0|0|155.0|0|8.882521489971346|0|1745.0|0
0|2020-07-09|1590.0|0|155.0|0|8.882521489971346|0|1745.0|0
0|2020-07-10|1590.0|0|155.0|0|8.882521489971346|0|1745.0|0
0|2020-07-11|1590.0|0|155.0|0|8.882521489971346|0|1745.0|0
0|2020-07-12|1590.0|0|155.0|0|8.882521489971346|0|1745.0|0
0|2020-07-13|1590.0|0|155.0|0|8.882521489971346|0|1745.0|0
0|2020-07-14|1590.0|0|155.0|0|8.882521489971346|0|1745.0|0
0|2020-07-15|1590.0|0|155.0|0|8.882521489971346|0|1745.0|0
0|2020-07-16|1590.0|0|155.0|0|8.882521489971346|0|1745.0|0
0|2020-07-17|1590.0|0|155.0|0|8.882521489971346|0|1745.0|0
0|2020-07-18|1590.0|0|155.0|0|8.882521489971346|0|1745.0|0
0|2020-07-19|1590.0|0|155.0|0|8.882521489971346|0|1745.0|0
0|2020-07-20|1590.0|0|155.0|0|8.882521489971346|0|1745.0|0
0|2020-07-21|1590.0|0|155.0|0|8.882521489971346|0|1745.0|0
0|2020-07-22|1590.0|0|155.0|0|8.882521489971346|0|1745.0|0
0|2020-07-23|1590.0|0|155.0|0|8.882521489971346|0|1745.0|0
0|2020-07-24|1590.0|0|155.0|0|8.882521489971346|0|1745.0|0
0|2020-07-25|1590.0|0|155.0|0|8.882521489971346|0|1745.0|0
0|2020-07-26|1590.0|0|155.0|0|8.882521489971346|0|1745.0|0
0|2020-07-27|1590.0|0|155.0|0|8.882521489971346|0|1745.0|0
0|2020-07-28|1590.0|0|155.0|0|8.882521489971346|0|1745.0|0
0|2020-07-29|1590.0|0|155.0|0|8.882521489971346|0|1745.0|0
0|2020-07-30|1590.0|0|155.0|0|8.882521489971346|0|1745.0|0
0|2020-07-31|1590.0|0|155.0|0|8.882521489971346|0|1745.0|0
0|2020-08-01|1629.0|0|111.0|0|6.379310344827586|0|1740.0|0
0|2020-08-02|1629.0|0|111.0|0|6.379310344827586|0|1740.0|0
0|2020-08-03|1629.0|0|111.0|0|6.379310344827586|0|1740.0|0
0|2020-08-04|1629.0|0|111.0|0|6.379310344827586|0|1740.0|0
0|2020-08-05|1629.0|0|111.0|0|6.379310344827586|0|1740.0|0
0|2020-08-06|1629.0|0|111.0|0|6.379310344827586|0|1740.0|0
0|2020-08-07|1629.0|0|111.0|0|6.379310344827586|0|1740.0|0
0|2020-08-08|1629.0|0|111.0|0|6.379310344827586|0|1740.0|0
0|2020-08-09|1629.0|0|111.0|0|6.379310344827586|0|1740.0|0
0|2020-08-10|1629.0|0|111.0|0|6.379310344827586|0|1740.0|0
0|2020-08-11|1629.0|0|111.0|0|6.379310344827586|0|1740.0|0
0|2020-08-12|1629.0|0|111.0|0|6.379310344827586|0|1740.0|0
0|2020-08-13|1629.0|0|111.0|0|6.379310344827586|0|1740.0|0
0|2020-08-14|1629.0|0|111.0|0|6.379310344827586|0|1740.0|0
0|2020-08-15|1629.0|0|111.0|0|6.379310344827586|0|1740.0|0
0|2020-08-16|1629.0|0|111.0|0|6.379310344827586|0|1740.0|0
0|2020-08-17|1629.0|0|111.0|0|6.379310344827586|0|1740.0|0
0|2020-08-18|1629.0|0|111.0|0|6.379310344827586|0|1740.0|0
0|2020-08-19|1629.0|0|111.0|0|6.379310344827586|0|1740.0|0
0|2020-08-20|1629.0|0|111.0|0|6.379310344827586|0|1740.0|0
0|2020-08-21|1629.0|0|111.0|0|6.379310344827586|0|1740.0|0
0|2020-08-22|1629.0|0|111.0|0|6.379310344827586|0|1740.0|0
0|2020-08-23|1629.0|0|111.0|0|6.379310344827586|0|1740.0|0
0|2020-08-24|1629.0|0|111.0|0|6.379310344827586|0|1740.0|0
0|2020-08-25|1629.0|0|111.0|0|6.379310344827586|0|1740.0|0
0|2020-08-26|1629.0|0|111.0|0|6.379310344827586|0|1740.0|0
0|2020-08-27|1629.0|0|111.0|0|6.379310344827586|0|1740.0|0
0|2020-08-28|1629.0|0|111.0|0|6.379310344827586|0|1740.0|0
0|2020-08-29|1629.0|0|111.0|0|6.379310344827586|0|1740.0|0
0|2020-08-30|1629.0|0|111.0|0|6.379310344827586|0|1740.0|0
0|2020-08-31|1629.0|0|111.0|0|6.379310344827586|0|1740.0|0
0|2020-09-01|1614.0|0|100.0|0|5.834305717619603|0|1714.0|0
0|2020-09-02|1614.0|0|100.0|0|5.834305717619603|0|1714.0|0
0|2020-09-03|1614.0|0|100.0|0|5.834305717619603|0|1714.0|0
0|2020-09-04|1614.0|0|100.0|0|5.834305717619603|0|1714.0|0
0|2020-09-05|1614.0|0|100.0|0|5.834305717619603|0|1714.0|0
0|2020-09-06|1614.0|0|100.0|0|5.834305717619603|0|1714.0|0
0|2020-09-07|1614.0|0|100.0|0|5.834305717619603|0|1714.0|0
0|2020-09-08|1614.0|0|100.0|0|5.834305717619603|0|1714.0|0
0|2020-09-09|1614.0|0|100.0|0|5.834305717619603|0|1714.0|0
0|2020-09-10|1614.0|0|100.0|0|5.834305717619603|0|1714.0|0
0|2020-09-11|1614.0|0|100.0|0|5.834305717619603|0|1714.0|0
0|2020-09-12|1614.0|0|100.0|0|5.834305717619603|0|1714.0|0
0|2020-09-13|1614.0|0|100.0|0|5.834305717619603|0|1714.0|0
0|2020-09-14|1614.0|0|100.0|0|5.834305717619603|0|1714.0|0
0|2020-09-15|1614.0|0|100.0|0|5.834305717619603|0|1714.0|0
0|2020-09-16|1614.0|0|100.0|0|5.834305717619603|0|1714.0|0
0|2020-09-17|1614.0|0|100.0|0|5.834305717619603|0|1714.0|0
0|2020-09-18|1614.0|0|100.0|0|5.834305717619603|0|1714.0|0
0|2020-09-19|1614.0|0|100.0|0|5.834305717619603|0|1714.0|0
0|2020-09-20|1614.0|0|100.0|0|5.834305717619603|0|1714.0|0
0|2020-09-21|1614.0|0|100.0|0|5.834305717619603|0|1714.0|0
0|2020-09-22|1614.0|0|100.0|0|5.834305717619603|0|1714.0|0
0|2020-09-23|1614.0|0|100.0|0|5.834305717619603|0|1714.0|0
0|2020-09-24|1614.0|0|100.0|0|5.834305717619603|0|1714.0|0
0|2020-09-25|1614.0|0|100.0|0|5.834305717619603|0|1714.0|0
0|2020-09-26|1614.0|0|100.0|0|5.834305717619603|0|1714.0|0
0|2020-09-27|1614.0|0|100.0|0|5.834305717619603|0|1714.0|0
0|2020-09-28|1614.0|0|100.0|0|5.834305717619603|0|1714.0|0
0|2020-09-29|1614.0|0|100.0|0|5.834305717619603|0|1714.0|0
0|2020-09-30|1614.0|0|100.0|0|5.834305717619603|0|1714.0|0
0|2020-10-01|1712.0|0|85.0|0|4.730105731775181|0|1797.0|0
0|2020-10-02|1712.0|0|85.0|0|4.730105731775181|0|1797.0|0
0|2020-10-03|1712.0|0|85.0|0|4.730105731775181|0|1797.0|0
0|2020-10-04|1712.0|0|85.0|0|4.730105731775181|0|1797.0|0
0|2020-10-05|1712.0|0|85.0|0|4.730105731775181|0|1797.0|0
0|2020-10-06|1712.0|0|85.0|0|4.730105731775181|0|1797.0|0
0|2020-10-07|1712.0|0|85.0|0|4.730105731775181|0|1797.0|0
0|2020-10-08|1712.0|0|85.0|0|4.730105731775181|0|1797.0|0
0|2020-10-09|1712.0|0|85.0|0|4.730105731775181|0|1797.0|0
0|2020-10-10|1712.0|0|85.0|0|4.730105731775181|0|1797.0|0
0|2020-10-11|1712.0|0|85.0|0|4.730105731775181|0|1797.0|0
0|2020-10-12|1712.0|0|85.0|0|4.730105731775181|0|1797.0|0
0|2020-10-13|1712.0|0|85.0|0|4.730105731775181|0|1797.0|0
0|2020-10-14|1712.0|0|85.0|0|4.730105731775181|0|1797.0|0
0|2020-10-15|1712.0|0|85.0|0|4.730105731775181|0|1797.0|0
0|2020-10-16|1712.0|0|85.0|0|4.730105731775181|0|1797.0|0
0|2020-10-17|1712.0|0|85.0|0|4.730105731775181|0|1797.0|0
0|2020-10-18|1712.0|0|85.0|0|4.730105731775181|0|1797.0|0
0|2020-10-19|1712.0|0|85.0|0|4.730105731775181|0|1797.0|0
0|2020-10-20|1712.0|0|85.0|0|4.730105731775181|0|1797.0|0
0|2020-10-21|1712.0|0|85.0|0|4.730105731775181|0|1797.0|0
0|2020-10-22|1712.0|0|85.0|0|4.730105731775181|0|1797.0|0
0|2020-10-23|1712.0|0|85.0|0|4.730105731775181|0|1797.0|0
0|2020-10-24|1712.0|0|85.0|0|4.730105731775181|0|1797.0|0
0|2020-10-25|1712.0|0|85.0|0|4.730105731775181|0|1797.0|0
0|2020-10-26|1712.0|0|85.0|0|4.730105731775181|0|1797.0|0
0|2020-10-27|1712.0|0|85.0|0|4.730105731775181|0|1797.0|0
0|2020-10-28|1712.0|0|85.0|0|4.730105731775181|0|1797.0|0
0|2020-10-29|1712.0|0|85.0|0|4.730105731775181|0|1797.0|0
0|2020-10-30|1712.0|0|85.0|0|4.730105731775181|0|1797.0|0
0|2020-10-31|1712.0|0|85.0|0|4.730105731775181|0|1797.0|0
0|2020-11-01|1587.0|0|99.0|0|5.871886120996441|0|1686.0|0
0|2020-11-02|1587.0|0|99.0|0|5.871886120996441|0|1686.0|0
0|2020-11-03|1587.0|0|99.0|0|5.871886120996441|0|1686.0|0
0|2020-11-04|1587.0|0|99.0|0|5.871886120996441|0|1686.0|0
0|2020-11-05|1587.0|0|99.0|0|5.871886120996441|0|1686.0|0
0|2020-11-06|1587.0|0|99.0|0|5.871886120996441|0|1686.0|0
0|2020-11-07|1587.0|0|99.0|0|5.871886120996441|0|1686.0|0
0|2020-11-08|1587.0|0|99.0|0|5.871886120996441|0|1686.0|0
0|2020-11-09|1587.0|0|99.0|0|5.871886120996441|0|1686.0|0
0|2020-11-10|1587.0|0|99.0|0|5.871886120996441|0|1686.0|0
0|2020-11-11|1587.0|0|99.0|0|5.871886120996441|0|1686.0|0
0|2020-11-12|1587.0|0|99.0|0|5.871886120996441|0|1686.0|0
0|2020-11-13|1587.0|0|99.0|0|5.871886120996441|0|1686.0|0
0|2020-11-14|1587.0|0|99.0|0|5.871886120996441|0|1686.0|0
0|2020-11-15|1587.0|0|99.0|0|5.871886120996441|0|1686.0|0
0|2020-11-16|1587.0|0|99.0|0|5.871886120996441|0|1686.0|0
0|2020-11-17|1587.0|0|99.0|0|5.871886120996441|0|1686.0|0
0|2020-11-18|1587.0|0|99.0|0|5.871886120996441|0|1686.0|0
0|2020-11-19|1587.0|0|99.0|0|5.871886120996441|0|1686.0|0
0|2020-11-20|1587.0|0|99.0|0|5.871886120996441|0|1686.0|0
0|2020-11-21|1587.0|0|99.0|0|5.871886120996441|0|1686.0|0
0|2020-11-22|1587.0|0|99.0|0|5.871886120996441|0|1686.0|0
0|2020-11-23|1587.0|0|99.0|0|5.871886120996441|0|1686.0|0
0|2020-11-24|1587.0|0|99.0|0|5.871886120996441|0|1686.0|0
0|2020-11-25|1587.0|0|99.0|0|5.871886120996441|0|1686.0|0
0|2020-11-26|1587.0|0|99.0|0|5.871886120996441|0|1686.0|0
0|2020-11-27|1587.0|0|99.0|0|5.871886120996441|0|1686.0|0
0|2020-11-28|1587.0|0|99.0|0|5.871886120996441|0|1686.0|0
0|2020-11-29|1587.0|0|99.0|0|5.871886120996441|0|1686.0|0
0|2020-11-30|1587.0|0|99.0|0|5.871886120996441|0|1686.0|0
0|2020-12-01|1564.0|0|98.0|0|5.896510228640192|0|1662.0|0
0|2020-12-02|1564.0|0|98.0|0|5.896510228640192|0|1662.0|0
0|2020-12-03|1564.0|0|98.0|0|5.896510228640192|0|1662.0|0
0|2020-12-04|1564.0|0|98.0|0|5.896510228640192|0|1662.0|0
0|2020-12-05|1564.0|0|98.0|0|5.896510228640192|0|1662.0|0
0|2020-12-06|1564.0|0|98.0|0|5.896510228640192|0|1662.0|0
0|2020-12-07|1564.0|0|98.0|0|5.896510228640192|0|1662.0|0
0|2020-12-08|1564.0|0|98.0|0|5.896510228640192|0|1662.0|0
0|2020-12-09|1564.0|0|98.0|0|5.896510228640192|0|1662.0|0
