|dates|Andrews_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Andrews_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Andrews_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Andrews_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Andrews_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Andrews_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Andrews_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Andrews_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
