|dates|Shelby_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Shelby_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Shelby_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Shelby_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Shelby_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Shelby_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Shelby_Ohio_UnitedStates.TotalPopulation.data|Shelby_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|48590.0|0
