|dates|Lyon_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Lyon_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Lyon_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Lyon_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Lyon_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Lyon_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Lyon_Minnesota_UnitedStates.TotalPopulation.data|Lyon_Minnesota_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|25474.0|0
