|dates|Harding_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Harding_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Harding_NewMexico_UnitedStates.NYT_ConfirmedDeaths.data|Harding_NewMexico_UnitedStates.NYT_ConfirmedDeaths.missing|Harding_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Harding_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Harding_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Harding_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
