|dates|Crowley_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Crowley_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Crowley_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Crowley_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Crowley_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Crowley_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Crowley_Colorado_UnitedStates.TotalPopulation.data|Crowley_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6061.0|0
