|dates|McHenry_NorthDakota_UnitedStates.BLS_EmployedPopulation.data|McHenry_NorthDakota_UnitedStates.BLS_EmployedPopulation.missing|McHenry_NorthDakota_UnitedStates.BLS_UnemployedPopulation.data|McHenry_NorthDakota_UnitedStates.BLS_UnemployedPopulation.missing|McHenry_NorthDakota_UnitedStates.BLS_UnemploymentRate.data|McHenry_NorthDakota_UnitedStates.BLS_UnemploymentRate.missing|McHenry_NorthDakota_UnitedStates.BLS_LaborForcePopulation.data|McHenry_NorthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|2846.5|0|150.0|0|5.005840146837977|0|2996.5|0
0|2020-01-02|2846.5|0|150.0|0|5.005840146837977|0|2996.5|0
0|2020-01-03|2846.5|0|150.0|0|5.005840146837977|0|2996.5|0
0|2020-01-04|2846.5|0|150.0|0|5.005840146837977|0|2996.5|0
0|2020-01-05|2846.5|0|150.0|0|5.005840146837977|0|2996.5|0
0|2020-01-06|2846.5|0|150.0|0|5.005840146837977|0|2996.5|0
0|2020-01-07|2846.5|0|150.0|0|5.005840146837977|0|2996.5|0
0|2020-01-08|2846.5|0|150.0|0|5.005840146837977|0|2996.5|0
0|2020-01-09|2846.5|0|150.0|0|5.005840146837977|0|2996.5|0
0|2020-01-10|2846.5|0|150.0|0|5.005840146837977|0|2996.5|0
0|2020-01-11|2846.5|0|150.0|0|5.005840146837977|0|2996.5|0
0|2020-01-12|2846.5|0|150.0|0|5.005840146837977|0|2996.5|0
0|2020-01-13|2846.5|0|150.0|0|5.005840146837977|0|2996.5|0
0|2020-01-14|2846.5|0|150.0|0|5.005840146837977|0|2996.5|0
0|2020-01-15|2846.5|0|150.0|0|5.005840146837977|0|2996.5|0
0|2020-01-16|2846.5|0|150.0|0|5.005840146837977|0|2996.5|0
0|2020-01-17|2846.5|0|150.0|0|5.005840146837977|0|2996.5|0
0|2020-01-18|2846.5|0|150.0|0|5.005840146837977|0|2996.5|0
0|2020-01-19|2846.5|0|150.0|0|5.005840146837977|0|2996.5|0
0|2020-01-20|2846.5|0|150.0|0|5.005840146837977|0|2996.5|0
0|2020-01-21|2846.5|0|150.0|0|5.005840146837977|0|2996.5|0
0|2020-01-22|2846.5|0|150.0|0|5.005840146837977|0|2996.5|0
0|2020-01-23|2846.5|0|150.0|0|5.005840146837977|0|2996.5|0
0|2020-01-24|2846.5|0|150.0|0|5.005840146837977|0|2996.5|0
0|2020-01-25|2846.5|0|150.0|0|5.005840146837977|0|2996.5|0
0|2020-01-26|2846.5|0|150.0|0|5.005840146837977|0|2996.5|0
0|2020-01-27|2846.5|0|150.0|0|5.005840146837977|0|2996.5|0
0|2020-01-28|2846.5|0|150.0|0|5.005840146837977|0|2996.5|0
0|2020-01-29|2846.5|0|150.0|0|5.005840146837977|0|2996.5|0
0|2020-01-30|2846.5|0|150.0|0|5.005840146837977|0|2996.5|0
0|2020-01-31|2846.5|0|150.0|0|5.005840146837977|0|2996.5|0
0|2020-02-01|2858.5|0|155.5|0|5.159256801592568|0|3014.0|0
0|2020-02-02|2858.5|0|155.5|0|5.159256801592568|0|3014.0|0
0|2020-02-03|2858.5|0|155.5|0|5.159256801592568|0|3014.0|0
0|2020-02-04|2858.5|0|155.5|0|5.159256801592568|0|3014.0|0
0|2020-02-05|2858.5|0|155.5|0|5.159256801592568|0|3014.0|0
0|2020-02-06|2858.5|0|155.5|0|5.159256801592568|0|3014.0|0
0|2020-02-07|2858.5|0|155.5|0|5.159256801592568|0|3014.0|0
0|2020-02-08|2858.5|0|155.5|0|5.159256801592568|0|3014.0|0
0|2020-02-09|2858.5|0|155.5|0|5.159256801592568|0|3014.0|0
0|2020-02-10|2858.5|0|155.5|0|5.159256801592568|0|3014.0|0
0|2020-02-11|2858.5|0|155.5|0|5.159256801592568|0|3014.0|0
0|2020-02-12|2858.5|0|155.5|0|5.159256801592568|0|3014.0|0
0|2020-02-13|2858.5|0|155.5|0|5.159256801592568|0|3014.0|0
0|2020-02-14|2858.5|0|155.5|0|5.159256801592568|0|3014.0|0
0|2020-02-15|2858.5|0|155.5|0|5.159256801592568|0|3014.0|0
0|2020-02-16|2858.5|0|155.5|0|5.159256801592568|0|3014.0|0
0|2020-02-17|2858.5|0|155.5|0|5.159256801592568|0|3014.0|0
0|2020-02-18|2858.5|0|155.5|0|5.159256801592568|0|3014.0|0
0|2020-02-19|2858.5|0|155.5|0|5.159256801592568|0|3014.0|0
0|2020-02-20|2858.5|0|155.5|0|5.159256801592568|0|3014.0|0
0|2020-02-21|2858.5|0|155.5|0|5.159256801592568|0|3014.0|0
0|2020-02-22|2858.5|0|155.5|0|5.159256801592568|0|3014.0|0
0|2020-02-23|2858.5|0|155.5|0|5.159256801592568|0|3014.0|0
0|2020-02-24|2858.5|0|155.5|0|5.159256801592568|0|3014.0|0
0|2020-02-25|2858.5|0|155.5|0|5.159256801592568|0|3014.0|0
0|2020-02-26|2858.5|0|155.5|0|5.159256801592568|0|3014.0|0
0|2020-02-27|2858.5|0|155.5|0|5.159256801592568|0|3014.0|0
0|2020-02-28|2858.5|0|155.5|0|5.159256801592568|0|3014.0|0
0|2020-02-29|2858.5|0|155.5|0|5.159256801592568|0|3014.0|0
0|2020-03-01|2923.5|0|158.5|0|5.142764438676184|0|3082.0|0
0|2020-03-02|2923.5|0|158.5|0|5.142764438676184|0|3082.0|0
0|2020-03-03|2923.5|0|158.5|0|5.142764438676184|0|3082.0|0
0|2020-03-04|2923.5|0|158.5|0|5.142764438676184|0|3082.0|0
0|2020-03-05|2923.5|0|158.5|0|5.142764438676184|0|3082.0|0
0|2020-03-06|2923.5|0|158.5|0|5.142764438676184|0|3082.0|0
0|2020-03-07|2923.5|0|158.5|0|5.142764438676184|0|3082.0|0
0|2020-03-08|2923.5|0|158.5|0|5.142764438676184|0|3082.0|0
0|2020-03-09|2923.5|0|158.5|0|5.142764438676184|0|3082.0|0
