|dates|Leflore_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Leflore_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Leflore_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|Leflore_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|Leflore_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Leflore_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Leflore_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Leflore_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
