|dates|Mohave_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Mohave_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Mohave_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Mohave_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Mohave_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Mohave_Arizona_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Mohave_Arizona_UnitedStates.TotalPopulation.data|Mohave_Arizona_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|212181.0|0
