|dates|Jasper_Illinois_UnitedStates.BLS_EmployedPopulation.data|Jasper_Illinois_UnitedStates.BLS_EmployedPopulation.missing|Jasper_Illinois_UnitedStates.BLS_UnemployedPopulation.data|Jasper_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|Jasper_Illinois_UnitedStates.BLS_UnemploymentRate.data|Jasper_Illinois_UnitedStates.BLS_UnemploymentRate.missing|Jasper_Illinois_UnitedStates.BLS_LaborForcePopulation.data|Jasper_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|4392.0|0|196.0|0|4.272013949433305|0|4588.0|0
0|2020-01-02|4392.0|0|196.0|0|4.272013949433305|0|4588.0|0
0|2020-01-03|4392.0|0|196.0|0|4.272013949433305|0|4588.0|0
0|2020-01-04|4392.0|0|196.0|0|4.272013949433305|0|4588.0|0
0|2020-01-05|4392.0|0|196.0|0|4.272013949433305|0|4588.0|0
0|2020-01-06|4392.0|0|196.0|0|4.272013949433305|0|4588.0|0
0|2020-01-07|4392.0|0|196.0|0|4.272013949433305|0|4588.0|0
0|2020-01-08|4392.0|0|196.0|0|4.272013949433305|0|4588.0|0
0|2020-01-09|4392.0|0|196.0|0|4.272013949433305|0|4588.0|0
0|2020-01-10|4392.0|0|196.0|0|4.272013949433305|0|4588.0|0
0|2020-01-11|4392.0|0|196.0|0|4.272013949433305|0|4588.0|0
0|2020-01-12|4392.0|0|196.0|0|4.272013949433305|0|4588.0|0
0|2020-01-13|4392.0|0|196.0|0|4.272013949433305|0|4588.0|0
0|2020-01-14|4392.0|0|196.0|0|4.272013949433305|0|4588.0|0
0|2020-01-15|4392.0|0|196.0|0|4.272013949433305|0|4588.0|0
0|2020-01-16|4392.0|0|196.0|0|4.272013949433305|0|4588.0|0
0|2020-01-17|4392.0|0|196.0|0|4.272013949433305|0|4588.0|0
0|2020-01-18|4392.0|0|196.0|0|4.272013949433305|0|4588.0|0
0|2020-01-19|4392.0|0|196.0|0|4.272013949433305|0|4588.0|0
0|2020-01-20|4392.0|0|196.0|0|4.272013949433305|0|4588.0|0
0|2020-01-21|4392.0|0|196.0|0|4.272013949433305|0|4588.0|0
0|2020-01-22|4392.0|0|196.0|0|4.272013949433305|0|4588.0|0
0|2020-01-23|4392.0|0|196.0|0|4.272013949433305|0|4588.0|0
0|2020-01-24|4392.0|0|196.0|0|4.272013949433305|0|4588.0|0
0|2020-01-25|4392.0|0|196.0|0|4.272013949433305|0|4588.0|0
0|2020-01-26|4392.0|0|196.0|0|4.272013949433305|0|4588.0|0
0|2020-01-27|4392.0|0|196.0|0|4.272013949433305|0|4588.0|0
0|2020-01-28|4392.0|0|196.0|0|4.272013949433305|0|4588.0|0
0|2020-01-29|4392.0|0|196.0|0|4.272013949433305|0|4588.0|0
0|2020-01-30|4392.0|0|196.0|0|4.272013949433305|0|4588.0|0
0|2020-01-31|4392.0|0|196.0|0|4.272013949433305|0|4588.0|0
0|2020-02-01|4379.5|0|168.0|0|3.6943375481033534|0|4547.5|0
0|2020-02-02|4379.5|0|168.0|0|3.6943375481033534|0|4547.5|0
0|2020-02-03|4379.5|0|168.0|0|3.6943375481033534|0|4547.5|0
0|2020-02-04|4379.5|0|168.0|0|3.6943375481033534|0|4547.5|0
0|2020-02-05|4379.5|0|168.0|0|3.6943375481033534|0|4547.5|0
0|2020-02-06|4379.5|0|168.0|0|3.6943375481033534|0|4547.5|0
0|2020-02-07|4379.5|0|168.0|0|3.6943375481033534|0|4547.5|0
0|2020-02-08|4379.5|0|168.0|0|3.6943375481033534|0|4547.5|0
0|2020-02-09|4379.5|0|168.0|0|3.6943375481033534|0|4547.5|0
0|2020-02-10|4379.5|0|168.0|0|3.6943375481033534|0|4547.5|0
0|2020-02-11|4379.5|0|168.0|0|3.6943375481033534|0|4547.5|0
0|2020-02-12|4379.5|0|168.0|0|3.6943375481033534|0|4547.5|0
0|2020-02-13|4379.5|0|168.0|0|3.6943375481033534|0|4547.5|0
0|2020-02-14|4379.5|0|168.0|0|3.6943375481033534|0|4547.5|0
0|2020-02-15|4379.5|0|168.0|0|3.6943375481033534|0|4547.5|0
0|2020-02-16|4379.5|0|168.0|0|3.6943375481033534|0|4547.5|0
0|2020-02-17|4379.5|0|168.0|0|3.6943375481033534|0|4547.5|0
0|2020-02-18|4379.5|0|168.0|0|3.6943375481033534|0|4547.5|0
0|2020-02-19|4379.5|0|168.0|0|3.6943375481033534|0|4547.5|0
0|2020-02-20|4379.5|0|168.0|0|3.6943375481033534|0|4547.5|0
0|2020-02-21|4379.5|0|168.0|0|3.6943375481033534|0|4547.5|0
0|2020-02-22|4379.5|0|168.0|0|3.6943375481033534|0|4547.5|0
0|2020-02-23|4379.5|0|168.0|0|3.6943375481033534|0|4547.5|0
0|2020-02-24|4379.5|0|168.0|0|3.6943375481033534|0|4547.5|0
0|2020-02-25|4379.5|0|168.0|0|3.6943375481033534|0|4547.5|0
0|2020-02-26|4379.5|0|168.0|0|3.6943375481033534|0|4547.5|0
0|2020-02-27|4379.5|0|168.0|0|3.6943375481033534|0|4547.5|0
0|2020-02-28|4379.5|0|168.0|0|3.6943375481033534|0|4547.5|0
0|2020-02-29|4379.5|0|168.0|0|3.6943375481033534|0|4547.5|0
0|2020-03-01|4338.5|0|155.0|0|3.449426950038945|0|4493.5|0
0|2020-03-02|4338.5|0|155.0|0|3.449426950038945|0|4493.5|0
0|2020-03-03|4338.5|0|155.0|0|3.449426950038945|0|4493.5|0
0|2020-03-04|4338.5|0|155.0|0|3.449426950038945|0|4493.5|0
0|2020-03-05|4338.5|0|155.0|0|3.449426950038945|0|4493.5|0
0|2020-03-06|4338.5|0|155.0|0|3.449426950038945|0|4493.5|0
0|2020-03-07|4338.5|0|155.0|0|3.449426950038945|0|4493.5|0
0|2020-03-08|4338.5|0|155.0|0|3.449426950038945|0|4493.5|0
0|2020-03-09|4338.5|0|155.0|0|3.449426950038945|0|4493.5|0
0|2020-03-10|4338.5|0|155.0|0|3.449426950038945|0|4493.5|0
0|2020-03-11|4338.5|0|155.0|0|3.449426950038945|0|4493.5|0
0|2020-03-12|4338.5|0|155.0|0|3.449426950038945|0|4493.5|0
0|2020-03-13|4338.5|0|155.0|0|3.449426950038945|0|4493.5|0
0|2020-03-14|4338.5|0|155.0|0|3.449426950038945|0|4493.5|0
0|2020-03-15|4338.5|0|155.0|0|3.449426950038945|0|4493.5|0
0|2020-03-16|4338.5|0|155.0|0|3.449426950038945|0|4493.5|0
0|2020-03-17|4338.5|0|155.0|0|3.449426950038945|0|4493.5|0
0|2020-03-18|4338.5|0|155.0|0|3.449426950038945|0|4493.5|0
0|2020-03-19|4338.5|0|155.0|0|3.449426950038945|0|4493.5|0
0|2020-03-20|4338.5|0|155.0|0|3.449426950038945|0|4493.5|0
0|2020-03-21|4338.5|0|155.0|0|3.449426950038945|0|4493.5|0
0|2020-03-22|4338.5|0|155.0|0|3.449426950038945|0|4493.5|0
0|2020-03-23|4338.5|0|155.0|0|3.449426950038945|0|4493.5|0
0|2020-03-24|4338.5|0|155.0|0|3.449426950038945|0|4493.5|0
0|2020-03-25|4338.5|0|155.0|0|3.449426950038945|0|4493.5|0
0|2020-03-26|4338.5|0|155.0|0|3.449426950038945|0|4493.5|0
0|2020-03-27|4338.5|0|155.0|0|3.449426950038945|0|4493.5|0
0|2020-03-28|4338.5|0|155.0|0|3.449426950038945|0|4493.5|0
0|2020-03-29|4338.5|0|155.0|0|3.449426950038945|0|4493.5|0
0|2020-03-30|4338.5|0|155.0|0|3.449426950038945|0|4493.5|0
0|2020-03-31|4338.5|0|155.0|0|3.449426950038945|0|4493.5|0
0|2020-04-01|3882.0|0|476.0|0|10.922441486920606|0|4358.0|0
0|2020-04-02|3882.0|0|476.0|0|10.922441486920606|0|4358.0|0
0|2020-04-03|3882.0|0|476.0|0|10.922441486920606|0|4358.0|0
0|2020-04-04|3882.0|0|476.0|0|10.922441486920606|0|4358.0|0
0|2020-04-05|3882.0|0|476.0|0|10.922441486920606|0|4358.0|0
0|2020-04-06|3882.0|0|476.0|0|10.922441486920606|0|4358.0|0
0|2020-04-07|3882.0|0|476.0|0|10.922441486920606|0|4358.0|0
0|2020-04-08|3882.0|0|476.0|0|10.922441486920606|0|4358.0|0
0|2020-04-09|3882.0|0|476.0|0|10.922441486920606|0|4358.0|0
0|2020-04-10|3882.0|0|476.0|0|10.922441486920606|0|4358.0|0
0|2020-04-11|3882.0|0|476.0|0|10.922441486920606|0|4358.0|0
0|2020-04-12|3882.0|0|476.0|0|10.922441486920606|0|4358.0|0
0|2020-04-13|3882.0|0|476.0|0|10.922441486920606|0|4358.0|0
0|2020-04-14|3882.0|0|476.0|0|10.922441486920606|0|4358.0|0
0|2020-04-15|3882.0|0|476.0|0|10.922441486920606|0|4358.0|0
0|2020-04-16|3882.0|0|476.0|0|10.922441486920606|0|4358.0|0
0|2020-04-17|3882.0|0|476.0|0|10.922441486920606|0|4358.0|0
0|2020-04-18|3882.0|0|476.0|0|10.922441486920606|0|4358.0|0
0|2020-04-19|3882.0|0|476.0|0|10.922441486920606|0|4358.0|0
0|2020-04-20|3882.0|0|476.0|0|10.922441486920606|0|4358.0|0
0|2020-04-21|3882.0|0|476.0|0|10.922441486920606|0|4358.0|0
0|2020-04-22|3882.0|0|476.0|0|10.922441486920606|0|4358.0|0
0|2020-04-23|3882.0|0|476.0|0|10.922441486920606|0|4358.0|0
0|2020-04-24|3882.0|0|476.0|0|10.922441486920606|0|4358.0|0
0|2020-04-25|3882.0|0|476.0|0|10.922441486920606|0|4358.0|0
0|2020-04-26|3882.0|0|476.0|0|10.922441486920606|0|4358.0|0
0|2020-04-27|3882.0|0|476.0|0|10.922441486920606|0|4358.0|0
0|2020-04-28|3882.0|0|476.0|0|10.922441486920606|0|4358.0|0
0|2020-04-29|3882.0|0|476.0|0|10.922441486920606|0|4358.0|0
0|2020-04-30|3882.0|0|476.0|0|10.922441486920606|0|4358.0|0
