|dates|Southampton_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Southampton_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Southampton_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Southampton_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Southampton_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Southampton_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Southampton_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Southampton_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
