|dates|Sacramento_California_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Sacramento_California_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Sacramento_California_UnitedStates.Male_Total_Population.data|Sacramento_California_UnitedStates.Male_Total_Population.missing|Sacramento_California_UnitedStates.Female_Total_Population.data|Sacramento_California_UnitedStates.Female_Total_Population.missing|Sacramento_California_UnitedStates.MaleAndFemale_Under18_Population.data|Sacramento_California_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-02-01|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-02-02|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-02-03|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-02-04|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-02-05|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-02-06|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-02-07|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-02-08|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-02-09|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-02-10|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-02-11|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-02-12|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-02-13|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-02-14|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-02-15|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-02-16|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-02-17|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-02-18|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-02-19|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-02-20|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-02-21|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-02-22|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-02-23|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-02-24|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-02-25|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-02-26|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-02-27|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-02-28|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-02-29|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-03-01|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-03-02|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-03-03|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-03-04|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-03-05|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-03-06|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-03-07|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-03-08|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-03-09|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-03-10|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-03-11|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-03-12|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-03-13|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-03-14|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-03-15|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-03-16|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-03-17|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-03-18|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-03-19|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-03-20|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-03-21|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-03-22|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-03-23|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-03-24|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-03-25|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-03-26|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-03-27|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-03-28|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-03-29|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-03-30|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-03-31|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-04-01|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-04-02|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-04-03|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-04-04|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-04-05|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-04-06|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-04-07|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-04-08|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-04-09|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-04-10|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-04-11|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-04-12|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-04-13|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-04-14|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-04-15|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-04-16|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-04-17|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-04-18|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-04-19|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-04-20|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-04-21|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-04-22|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-04-23|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-04-24|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-04-25|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-04-26|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-04-27|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-04-28|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-04-29|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-04-30|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-05-01|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-05-02|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-05-03|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-05-04|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-05-05|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-05-06|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-05-07|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-05-08|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-05-09|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-05-10|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-05-11|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-05-12|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-05-13|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-05-14|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-05-15|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-05-16|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-05-17|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-05-18|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-05-19|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-05-20|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-05-21|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-05-22|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-05-23|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-05-24|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-05-25|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-05-26|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-05-27|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-05-28|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-05-29|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-05-30|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-05-31|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-06-01|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-06-02|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-06-03|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-06-04|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-06-05|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-06-06|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-06-07|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-06-08|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-06-09|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-06-10|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-06-11|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-06-12|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-06-13|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-06-14|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-06-15|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-06-16|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-06-17|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-06-18|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-06-19|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-06-20|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-06-21|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-06-22|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-06-23|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-06-24|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-06-25|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-06-26|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-06-27|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-06-28|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-06-29|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-06-30|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-07-01|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-07-02|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-07-03|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-07-04|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-07-05|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-07-06|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-07-07|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-07-08|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-07-09|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-07-10|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-07-11|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-07-12|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-07-13|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-07-14|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-07-15|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-07-16|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-07-17|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-07-18|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-07-19|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-07-20|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-07-21|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-07-22|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-07-23|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-07-24|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-07-25|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-07-26|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-07-27|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-07-28|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-07-29|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-07-30|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-07-31|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-08-01|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-08-02|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-08-03|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-08-04|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-08-05|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-08-06|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-08-07|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-08-08|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-08-09|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-08-10|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-08-11|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-08-12|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-08-13|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-08-14|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-08-15|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-08-16|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-08-17|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-08-18|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-08-19|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-08-20|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-08-21|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-08-22|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-08-23|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-08-24|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-08-25|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-08-26|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-08-27|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-08-28|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-08-29|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-08-30|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-08-31|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-09-01|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-09-02|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-09-03|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-09-04|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-09-05|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-09-06|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-09-07|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-09-08|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-09-09|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-09-10|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-09-11|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-09-12|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-09-13|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-09-14|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-09-15|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-09-16|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-09-17|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-09-18|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-09-19|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-09-20|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-09-21|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-09-22|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-09-23|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-09-24|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-09-25|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-09-26|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-09-27|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-09-28|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-09-29|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-09-30|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-10-01|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-10-02|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-10-03|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-10-04|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-10-05|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-10-06|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-10-07|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-10-08|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-10-09|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-10-10|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-10-11|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-10-12|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-10-13|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-10-14|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-10-15|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-10-16|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-10-17|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-10-18|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-10-19|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-10-20|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-10-21|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-10-22|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-10-23|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-10-24|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-10-25|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-10-26|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-10-27|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-10-28|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-10-29|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-10-30|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-10-31|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-11-01|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-11-02|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-11-03|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-11-04|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-11-05|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-11-06|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-11-07|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-11-08|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-11-09|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-11-10|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-11-11|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-11-12|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-11-13|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-11-14|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-11-15|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-11-16|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-11-17|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-11-18|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-11-19|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-11-20|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-11-21|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-11-22|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-11-23|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-11-24|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-11-25|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-11-26|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-11-27|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-11-28|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-11-29|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-11-30|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-12-01|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-12-02|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-12-03|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-12-04|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-12-05|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-12-06|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-12-07|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-12-08|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-12-09|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-12-10|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-12-11|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-12-12|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-12-13|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-12-14|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-12-15|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-12-16|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-12-17|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-12-18|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-12-19|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-12-20|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-12-21|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-12-22|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-12-23|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-12-24|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-12-25|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-12-26|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-12-27|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-12-28|217601.0|0|752972.0|0|788003.0|0|363909.0|0
0|2020-12-29|217601.0|0|752972.0|0|788003.0|0|363909.0|0
