|dates|Sullivan_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Sullivan_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Sullivan_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Sullivan_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Sullivan_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Sullivan_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Sullivan_NewYork_UnitedStates.TotalPopulation.data|Sullivan_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|75432.0|0
