|dates|SanJacinto_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|SanJacinto_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|SanJacinto_Texas_UnitedStates.NYT_ConfirmedDeaths.data|SanJacinto_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|SanJacinto_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|SanJacinto_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|SanJacinto_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|SanJacinto_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
