|dates|Henrico_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Henrico_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Henrico_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Henrico_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Henrico_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Henrico_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Henrico_Virginia_UnitedStates.TotalPopulation.data|Henrico_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|330818.0|0
