|dates|Halifax_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Halifax_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Halifax_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Halifax_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Halifax_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Halifax_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Halifax_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Halifax_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
