|dates|Jasper_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Jasper_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Jasper_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Jasper_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Jasper_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Jasper_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Jasper_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Jasper_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
