|dates|Calvert_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Calvert_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Calvert_Maryland_UnitedStates.NYT_ConfirmedDeaths.data|Calvert_Maryland_UnitedStates.NYT_ConfirmedDeaths.missing|Calvert_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Calvert_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Calvert_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Calvert_Maryland_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
