|dates|Saratoga_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Saratoga_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Saratoga_NewYork_UnitedStates.NYT_ConfirmedDeaths.data|Saratoga_NewYork_UnitedStates.NYT_ConfirmedDeaths.missing|Saratoga_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Saratoga_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Saratoga_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Saratoga_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
