|dates|Rockland_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Rockland_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Rockland_NewYork_UnitedStates.NYT_ConfirmedDeaths.data|Rockland_NewYork_UnitedStates.NYT_ConfirmedDeaths.missing|Rockland_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Rockland_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Rockland_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Rockland_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
