|dates|Cumberland_Virginia_UnitedStates.BLS_EmployedPopulation.data|Cumberland_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Cumberland_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Cumberland_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Cumberland_Virginia_UnitedStates.BLS_UnemploymentRate.data|Cumberland_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Cumberland_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Cumberland_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|4522.5|0|165.5|0|3.5302901023890785|0|4688.0|0
0|2020-01-02|4522.5|0|165.5|0|3.5302901023890785|0|4688.0|0
0|2020-01-03|4522.5|0|165.5|0|3.5302901023890785|0|4688.0|0
0|2020-01-04|4522.5|0|165.5|0|3.5302901023890785|0|4688.0|0
0|2020-01-05|4522.5|0|165.5|0|3.5302901023890785|0|4688.0|0
0|2020-01-06|4522.5|0|165.5|0|3.5302901023890785|0|4688.0|0
0|2020-01-07|4522.5|0|165.5|0|3.5302901023890785|0|4688.0|0
0|2020-01-08|4522.5|0|165.5|0|3.5302901023890785|0|4688.0|0
0|2020-01-09|4522.5|0|165.5|0|3.5302901023890785|0|4688.0|0
0|2020-01-10|4522.5|0|165.5|0|3.5302901023890785|0|4688.0|0
0|2020-01-11|4522.5|0|165.5|0|3.5302901023890785|0|4688.0|0
0|2020-01-12|4522.5|0|165.5|0|3.5302901023890785|0|4688.0|0
0|2020-01-13|4522.5|0|165.5|0|3.5302901023890785|0|4688.0|0
0|2020-01-14|4522.5|0|165.5|0|3.5302901023890785|0|4688.0|0
0|2020-01-15|4522.5|0|165.5|0|3.5302901023890785|0|4688.0|0
0|2020-01-16|4522.5|0|165.5|0|3.5302901023890785|0|4688.0|0
0|2020-01-17|4522.5|0|165.5|0|3.5302901023890785|0|4688.0|0
0|2020-01-18|4522.5|0|165.5|0|3.5302901023890785|0|4688.0|0
0|2020-01-19|4522.5|0|165.5|0|3.5302901023890785|0|4688.0|0
0|2020-01-20|4522.5|0|165.5|0|3.5302901023890785|0|4688.0|0
0|2020-01-21|4522.5|0|165.5|0|3.5302901023890785|0|4688.0|0
0|2020-01-22|4522.5|0|165.5|0|3.5302901023890785|0|4688.0|0
0|2020-01-23|4522.5|0|165.5|0|3.5302901023890785|0|4688.0|0
0|2020-01-24|4522.5|0|165.5|0|3.5302901023890785|0|4688.0|0
0|2020-01-25|4522.5|0|165.5|0|3.5302901023890785|0|4688.0|0
0|2020-01-26|4522.5|0|165.5|0|3.5302901023890785|0|4688.0|0
0|2020-01-27|4522.5|0|165.5|0|3.5302901023890785|0|4688.0|0
0|2020-01-28|4522.5|0|165.5|0|3.5302901023890785|0|4688.0|0
0|2020-01-29|4522.5|0|165.5|0|3.5302901023890785|0|4688.0|0
0|2020-01-30|4522.5|0|165.5|0|3.5302901023890785|0|4688.0|0
0|2020-01-31|4522.5|0|165.5|0|3.5302901023890785|0|4688.0|0
0|2020-02-01|4574.5|0|143.5|0|3.0415430267062313|0|4718.0|0
0|2020-02-02|4574.5|0|143.5|0|3.0415430267062313|0|4718.0|0
0|2020-02-03|4574.5|0|143.5|0|3.0415430267062313|0|4718.0|0
0|2020-02-04|4574.5|0|143.5|0|3.0415430267062313|0|4718.0|0
0|2020-02-05|4574.5|0|143.5|0|3.0415430267062313|0|4718.0|0
0|2020-02-06|4574.5|0|143.5|0|3.0415430267062313|0|4718.0|0
0|2020-02-07|4574.5|0|143.5|0|3.0415430267062313|0|4718.0|0
0|2020-02-08|4574.5|0|143.5|0|3.0415430267062313|0|4718.0|0
0|2020-02-09|4574.5|0|143.5|0|3.0415430267062313|0|4718.0|0
0|2020-02-10|4574.5|0|143.5|0|3.0415430267062313|0|4718.0|0
0|2020-02-11|4574.5|0|143.5|0|3.0415430267062313|0|4718.0|0
0|2020-02-12|4574.5|0|143.5|0|3.0415430267062313|0|4718.0|0
0|2020-02-13|4574.5|0|143.5|0|3.0415430267062313|0|4718.0|0
0|2020-02-14|4574.5|0|143.5|0|3.0415430267062313|0|4718.0|0
0|2020-02-15|4574.5|0|143.5|0|3.0415430267062313|0|4718.0|0
0|2020-02-16|4574.5|0|143.5|0|3.0415430267062313|0|4718.0|0
0|2020-02-17|4574.5|0|143.5|0|3.0415430267062313|0|4718.0|0
0|2020-02-18|4574.5|0|143.5|0|3.0415430267062313|0|4718.0|0
0|2020-02-19|4574.5|0|143.5|0|3.0415430267062313|0|4718.0|0
0|2020-02-20|4574.5|0|143.5|0|3.0415430267062313|0|4718.0|0
0|2020-02-21|4574.5|0|143.5|0|3.0415430267062313|0|4718.0|0
0|2020-02-22|4574.5|0|143.5|0|3.0415430267062313|0|4718.0|0
0|2020-02-23|4574.5|0|143.5|0|3.0415430267062313|0|4718.0|0
0|2020-02-24|4574.5|0|143.5|0|3.0415430267062313|0|4718.0|0
0|2020-02-25|4574.5|0|143.5|0|3.0415430267062313|0|4718.0|0
0|2020-02-26|4574.5|0|143.5|0|3.0415430267062313|0|4718.0|0
0|2020-02-27|4574.5|0|143.5|0|3.0415430267062313|0|4718.0|0
0|2020-02-28|4574.5|0|143.5|0|3.0415430267062313|0|4718.0|0
0|2020-02-29|4574.5|0|143.5|0|3.0415430267062313|0|4718.0|0
0|2020-03-01|4486.0|0|148.0|0|3.1937850668968495|0|4634.0|0
0|2020-03-02|4486.0|0|148.0|0|3.1937850668968495|0|4634.0|0
0|2020-03-03|4486.0|0|148.0|0|3.1937850668968495|0|4634.0|0
0|2020-03-04|4486.0|0|148.0|0|3.1937850668968495|0|4634.0|0
0|2020-03-05|4486.0|0|148.0|0|3.1937850668968495|0|4634.0|0
0|2020-03-06|4486.0|0|148.0|0|3.1937850668968495|0|4634.0|0
0|2020-03-07|4486.0|0|148.0|0|3.1937850668968495|0|4634.0|0
0|2020-03-08|4486.0|0|148.0|0|3.1937850668968495|0|4634.0|0
0|2020-03-09|4486.0|0|148.0|0|3.1937850668968495|0|4634.0|0
0|2020-03-10|4486.0|0|148.0|0|3.1937850668968495|0|4634.0|0
0|2020-03-11|4486.0|0|148.0|0|3.1937850668968495|0|4634.0|0
0|2020-03-12|4486.0|0|148.0|0|3.1937850668968495|0|4634.0|0
0|2020-03-13|4486.0|0|148.0|0|3.1937850668968495|0|4634.0|0
0|2020-03-14|4486.0|0|148.0|0|3.1937850668968495|0|4634.0|0
0|2020-03-15|4486.0|0|148.0|0|3.1937850668968495|0|4634.0|0
0|2020-03-16|4486.0|0|148.0|0|3.1937850668968495|0|4634.0|0
0|2020-03-17|4486.0|0|148.0|0|3.1937850668968495|0|4634.0|0
0|2020-03-18|4486.0|0|148.0|0|3.1937850668968495|0|4634.0|0
0|2020-03-19|4486.0|0|148.0|0|3.1937850668968495|0|4634.0|0
0|2020-03-20|4486.0|0|148.0|0|3.1937850668968495|0|4634.0|0
0|2020-03-21|4486.0|0|148.0|0|3.1937850668968495|0|4634.0|0
0|2020-03-22|4486.0|0|148.0|0|3.1937850668968495|0|4634.0|0
0|2020-03-23|4486.0|0|148.0|0|3.1937850668968495|0|4634.0|0
0|2020-03-24|4486.0|0|148.0|0|3.1937850668968495|0|4634.0|0
0|2020-03-25|4486.0|0|148.0|0|3.1937850668968495|0|4634.0|0
0|2020-03-26|4486.0|0|148.0|0|3.1937850668968495|0|4634.0|0
0|2020-03-27|4486.0|0|148.0|0|3.1937850668968495|0|4634.0|0
0|2020-03-28|4486.0|0|148.0|0|3.1937850668968495|0|4634.0|0
0|2020-03-29|4486.0|0|148.0|0|3.1937850668968495|0|4634.0|0
0|2020-03-30|4486.0|0|148.0|0|3.1937850668968495|0|4634.0|0
0|2020-03-31|4486.0|0|148.0|0|3.1937850668968495|0|4634.0|0
0|2020-04-01|4110.5|0|425.0|0|9.370521441957887|0|4535.5|0
0|2020-04-02|4110.5|0|425.0|0|9.370521441957887|0|4535.5|0
0|2020-04-03|4110.5|0|425.0|0|9.370521441957887|0|4535.5|0
0|2020-04-04|4110.5|0|425.0|0|9.370521441957887|0|4535.5|0
0|2020-04-05|4110.5|0|425.0|0|9.370521441957887|0|4535.5|0
0|2020-04-06|4110.5|0|425.0|0|9.370521441957887|0|4535.5|0
0|2020-04-07|4110.5|0|425.0|0|9.370521441957887|0|4535.5|0
0|2020-04-08|4110.5|0|425.0|0|9.370521441957887|0|4535.5|0
0|2020-04-09|4110.5|0|425.0|0|9.370521441957887|0|4535.5|0
0|2020-04-10|4110.5|0|425.0|0|9.370521441957887|0|4535.5|0
0|2020-04-11|4110.5|0|425.0|0|9.370521441957887|0|4535.5|0
0|2020-04-12|4110.5|0|425.0|0|9.370521441957887|0|4535.5|0
0|2020-04-13|4110.5|0|425.0|0|9.370521441957887|0|4535.5|0
0|2020-04-14|4110.5|0|425.0|0|9.370521441957887|0|4535.5|0
0|2020-04-15|4110.5|0|425.0|0|9.370521441957887|0|4535.5|0
0|2020-04-16|4110.5|0|425.0|0|9.370521441957887|0|4535.5|0
0|2020-04-17|4110.5|0|425.0|0|9.370521441957887|0|4535.5|0
0|2020-04-18|4110.5|0|425.0|0|9.370521441957887|0|4535.5|0
0|2020-04-19|4110.5|0|425.0|0|9.370521441957887|0|4535.5|0
0|2020-04-20|4110.5|0|425.0|0|9.370521441957887|0|4535.5|0
0|2020-04-21|4110.5|0|425.0|0|9.370521441957887|0|4535.5|0
0|2020-04-22|4110.5|0|425.0|0|9.370521441957887|0|4535.5|0
0|2020-04-23|4110.5|0|425.0|0|9.370521441957887|0|4535.5|0
0|2020-04-24|4110.5|0|425.0|0|9.370521441957887|0|4535.5|0
0|2020-04-25|4110.5|0|425.0|0|9.370521441957887|0|4535.5|0
0|2020-04-26|4110.5|0|425.0|0|9.370521441957887|0|4535.5|0
0|2020-04-27|4110.5|0|425.0|0|9.370521441957887|0|4535.5|0
0|2020-04-28|4110.5|0|425.0|0|9.370521441957887|0|4535.5|0
0|2020-04-29|4110.5|0|425.0|0|9.370521441957887|0|4535.5|0
0|2020-04-30|4110.5|0|425.0|0|9.370521441957887|0|4535.5|0
0|2020-05-01|4111.0|0|337.0|0|7.576438848920863|0|4448.0|0
0|2020-05-02|4111.0|0|337.0|0|7.576438848920863|0|4448.0|0
0|2020-05-03|4111.0|0|337.0|0|7.576438848920863|0|4448.0|0
0|2020-05-04|4111.0|0|337.0|0|7.576438848920863|0|4448.0|0
0|2020-05-05|4111.0|0|337.0|0|7.576438848920863|0|4448.0|0
0|2020-05-06|4111.0|0|337.0|0|7.576438848920863|0|4448.0|0
0|2020-05-07|4111.0|0|337.0|0|7.576438848920863|0|4448.0|0
0|2020-05-08|4111.0|0|337.0|0|7.576438848920863|0|4448.0|0
0|2020-05-09|4111.0|0|337.0|0|7.576438848920863|0|4448.0|0
0|2020-05-10|4111.0|0|337.0|0|7.576438848920863|0|4448.0|0
0|2020-05-11|4111.0|0|337.0|0|7.576438848920863|0|4448.0|0
0|2020-05-12|4111.0|0|337.0|0|7.576438848920863|0|4448.0|0
0|2020-05-13|4111.0|0|337.0|0|7.576438848920863|0|4448.0|0
0|2020-05-14|4111.0|0|337.0|0|7.576438848920863|0|4448.0|0
0|2020-05-15|4111.0|0|337.0|0|7.576438848920863|0|4448.0|0
0|2020-05-16|4111.0|0|337.0|0|7.576438848920863|0|4448.0|0
0|2020-05-17|4111.0|0|337.0|0|7.576438848920863|0|4448.0|0
0|2020-05-18|4111.0|0|337.0|0|7.576438848920863|0|4448.0|0
0|2020-05-19|4111.0|0|337.0|0|7.576438848920863|0|4448.0|0
0|2020-05-20|4111.0|0|337.0|0|7.576438848920863|0|4448.0|0
0|2020-05-21|4111.0|0|337.0|0|7.576438848920863|0|4448.0|0
0|2020-05-22|4111.0|0|337.0|0|7.576438848920863|0|4448.0|0
0|2020-05-23|4111.0|0|337.0|0|7.576438848920863|0|4448.0|0
0|2020-05-24|4111.0|0|337.0|0|7.576438848920863|0|4448.0|0
0|2020-05-25|4111.0|0|337.0|0|7.576438848920863|0|4448.0|0
0|2020-05-26|4111.0|0|337.0|0|7.576438848920863|0|4448.0|0
0|2020-05-27|4111.0|0|337.0|0|7.576438848920863|0|4448.0|0
0|2020-05-28|4111.0|0|337.0|0|7.576438848920863|0|4448.0|0
0|2020-05-29|4111.0|0|337.0|0|7.576438848920863|0|4448.0|0
0|2020-05-30|4111.0|0|337.0|0|7.576438848920863|0|4448.0|0
0|2020-05-31|4111.0|0|337.0|0|7.576438848920863|0|4448.0|0
0|2020-06-01|4175.0|0|392.0|0|8.583315086490037|0|4567.0|0
0|2020-06-02|4175.0|0|392.0|0|8.583315086490037|0|4567.0|0
0|2020-06-03|4175.0|0|392.0|0|8.583315086490037|0|4567.0|0
0|2020-06-04|4175.0|0|392.0|0|8.583315086490037|0|4567.0|0
0|2020-06-05|4175.0|0|392.0|0|8.583315086490037|0|4567.0|0
0|2020-06-06|4175.0|0|392.0|0|8.583315086490037|0|4567.0|0
0|2020-06-07|4175.0|0|392.0|0|8.583315086490037|0|4567.0|0
0|2020-06-08|4175.0|0|392.0|0|8.583315086490037|0|4567.0|0
0|2020-06-09|4175.0|0|392.0|0|8.583315086490037|0|4567.0|0
0|2020-06-10|4175.0|0|392.0|0|8.583315086490037|0|4567.0|0
0|2020-06-11|4175.0|0|392.0|0|8.583315086490037|0|4567.0|0
0|2020-06-12|4175.0|0|392.0|0|8.583315086490037|0|4567.0|0
0|2020-06-13|4175.0|0|392.0|0|8.583315086490037|0|4567.0|0
0|2020-06-14|4175.0|0|392.0|0|8.583315086490037|0|4567.0|0
0|2020-06-15|4175.0|0|392.0|0|8.583315086490037|0|4567.0|0
0|2020-06-16|4175.0|0|392.0|0|8.583315086490037|0|4567.0|0
0|2020-06-17|4175.0|0|392.0|0|8.583315086490037|0|4567.0|0
0|2020-06-18|4175.0|0|392.0|0|8.583315086490037|0|4567.0|0
0|2020-06-19|4175.0|0|392.0|0|8.583315086490037|0|4567.0|0
0|2020-06-20|4175.0|0|392.0|0|8.583315086490037|0|4567.0|0
0|2020-06-21|4175.0|0|392.0|0|8.583315086490037|0|4567.0|0
0|2020-06-22|4175.0|0|392.0|0|8.583315086490037|0|4567.0|0
0|2020-06-23|4175.0|0|392.0|0|8.583315086490037|0|4567.0|0
0|2020-06-24|4175.0|0|392.0|0|8.583315086490037|0|4567.0|0
0|2020-06-25|4175.0|0|392.0|0|8.583315086490037|0|4567.0|0
0|2020-06-26|4175.0|0|392.0|0|8.583315086490037|0|4567.0|0
0|2020-06-27|4175.0|0|392.0|0|8.583315086490037|0|4567.0|0
0|2020-06-28|4175.0|0|392.0|0|8.583315086490037|0|4567.0|0
0|2020-06-29|4175.0|0|392.0|0|8.583315086490037|0|4567.0|0
0|2020-06-30|4175.0|0|392.0|0|8.583315086490037|0|4567.0|0
0|2020-07-01|4230.0|0|381.0|0|8.26284970722186|0|4611.0|0
0|2020-07-02|4230.0|0|381.0|0|8.26284970722186|0|4611.0|0
0|2020-07-03|4230.0|0|381.0|0|8.26284970722186|0|4611.0|0
0|2020-07-04|4230.0|0|381.0|0|8.26284970722186|0|4611.0|0
0|2020-07-05|4230.0|0|381.0|0|8.26284970722186|0|4611.0|0
0|2020-07-06|4230.0|0|381.0|0|8.26284970722186|0|4611.0|0
0|2020-07-07|4230.0|0|381.0|0|8.26284970722186|0|4611.0|0
0|2020-07-08|4230.0|0|381.0|0|8.26284970722186|0|4611.0|0
0|2020-07-09|4230.0|0|381.0|0|8.26284970722186|0|4611.0|0
0|2020-07-10|4230.0|0|381.0|0|8.26284970722186|0|4611.0|0
0|2020-07-11|4230.0|0|381.0|0|8.26284970722186|0|4611.0|0
0|2020-07-12|4230.0|0|381.0|0|8.26284970722186|0|4611.0|0
0|2020-07-13|4230.0|0|381.0|0|8.26284970722186|0|4611.0|0
0|2020-07-14|4230.0|0|381.0|0|8.26284970722186|0|4611.0|0
0|2020-07-15|4230.0|0|381.0|0|8.26284970722186|0|4611.0|0
0|2020-07-16|4230.0|0|381.0|0|8.26284970722186|0|4611.0|0
0|2020-07-17|4230.0|0|381.0|0|8.26284970722186|0|4611.0|0
0|2020-07-18|4230.0|0|381.0|0|8.26284970722186|0|4611.0|0
0|2020-07-19|4230.0|0|381.0|0|8.26284970722186|0|4611.0|0
0|2020-07-20|4230.0|0|381.0|0|8.26284970722186|0|4611.0|0
0|2020-07-21|4230.0|0|381.0|0|8.26284970722186|0|4611.0|0
0|2020-07-22|4230.0|0|381.0|0|8.26284970722186|0|4611.0|0
0|2020-07-23|4230.0|0|381.0|0|8.26284970722186|0|4611.0|0
0|2020-07-24|4230.0|0|381.0|0|8.26284970722186|0|4611.0|0
0|2020-07-25|4230.0|0|381.0|0|8.26284970722186|0|4611.0|0
0|2020-07-26|4230.0|0|381.0|0|8.26284970722186|0|4611.0|0
0|2020-07-27|4230.0|0|381.0|0|8.26284970722186|0|4611.0|0
0|2020-07-28|4230.0|0|381.0|0|8.26284970722186|0|4611.0|0
0|2020-07-29|4230.0|0|381.0|0|8.26284970722186|0|4611.0|0
0|2020-07-30|4230.0|0|381.0|0|8.26284970722186|0|4611.0|0
0|2020-07-31|4230.0|0|381.0|0|8.26284970722186|0|4611.0|0
0|2020-08-01|4297.0|0|325.0|0|7.031588057118131|0|4622.0|0
0|2020-08-02|4297.0|0|325.0|0|7.031588057118131|0|4622.0|0
0|2020-08-03|4297.0|0|325.0|0|7.031588057118131|0|4622.0|0
0|2020-08-04|4297.0|0|325.0|0|7.031588057118131|0|4622.0|0
0|2020-08-05|4297.0|0|325.0|0|7.031588057118131|0|4622.0|0
0|2020-08-06|4297.0|0|325.0|0|7.031588057118131|0|4622.0|0
0|2020-08-07|4297.0|0|325.0|0|7.031588057118131|0|4622.0|0
0|2020-08-08|4297.0|0|325.0|0|7.031588057118131|0|4622.0|0
0|2020-08-09|4297.0|0|325.0|0|7.031588057118131|0|4622.0|0
0|2020-08-10|4297.0|0|325.0|0|7.031588057118131|0|4622.0|0
0|2020-08-11|4297.0|0|325.0|0|7.031588057118131|0|4622.0|0
0|2020-08-12|4297.0|0|325.0|0|7.031588057118131|0|4622.0|0
0|2020-08-13|4297.0|0|325.0|0|7.031588057118131|0|4622.0|0
0|2020-08-14|4297.0|0|325.0|0|7.031588057118131|0|4622.0|0
0|2020-08-15|4297.0|0|325.0|0|7.031588057118131|0|4622.0|0
0|2020-08-16|4297.0|0|325.0|0|7.031588057118131|0|4622.0|0
0|2020-08-17|4297.0|0|325.0|0|7.031588057118131|0|4622.0|0
0|2020-08-18|4297.0|0|325.0|0|7.031588057118131|0|4622.0|0
0|2020-08-19|4297.0|0|325.0|0|7.031588057118131|0|4622.0|0
0|2020-08-20|4297.0|0|325.0|0|7.031588057118131|0|4622.0|0
0|2020-08-21|4297.0|0|325.0|0|7.031588057118131|0|4622.0|0
0|2020-08-22|4297.0|0|325.0|0|7.031588057118131|0|4622.0|0
0|2020-08-23|4297.0|0|325.0|0|7.031588057118131|0|4622.0|0
0|2020-08-24|4297.0|0|325.0|0|7.031588057118131|0|4622.0|0
0|2020-08-25|4297.0|0|325.0|0|7.031588057118131|0|4622.0|0
0|2020-08-26|4297.0|0|325.0|0|7.031588057118131|0|4622.0|0
0|2020-08-27|4297.0|0|325.0|0|7.031588057118131|0|4622.0|0
0|2020-08-28|4297.0|0|325.0|0|7.031588057118131|0|4622.0|0
0|2020-08-29|4297.0|0|325.0|0|7.031588057118131|0|4622.0|0
0|2020-08-30|4297.0|0|325.0|0|7.031588057118131|0|4622.0|0
0|2020-08-31|4297.0|0|325.0|0|7.031588057118131|0|4622.0|0
0|2020-09-01|4205.0|0|303.0|0|6.721384205856255|0|4508.0|0
0|2020-09-02|4205.0|0|303.0|0|6.721384205856255|0|4508.0|0
0|2020-09-03|4205.0|0|303.0|0|6.721384205856255|0|4508.0|0
0|2020-09-04|4205.0|0|303.0|0|6.721384205856255|0|4508.0|0
0|2020-09-05|4205.0|0|303.0|0|6.721384205856255|0|4508.0|0
0|2020-09-06|4205.0|0|303.0|0|6.721384205856255|0|4508.0|0
0|2020-09-07|4205.0|0|303.0|0|6.721384205856255|0|4508.0|0
0|2020-09-08|4205.0|0|303.0|0|6.721384205856255|0|4508.0|0
0|2020-09-09|4205.0|0|303.0|0|6.721384205856255|0|4508.0|0
0|2020-09-10|4205.0|0|303.0|0|6.721384205856255|0|4508.0|0
0|2020-09-11|4205.0|0|303.0|0|6.721384205856255|0|4508.0|0
0|2020-09-12|4205.0|0|303.0|0|6.721384205856255|0|4508.0|0
0|2020-09-13|4205.0|0|303.0|0|6.721384205856255|0|4508.0|0
0|2020-09-14|4205.0|0|303.0|0|6.721384205856255|0|4508.0|0
0|2020-09-15|4205.0|0|303.0|0|6.721384205856255|0|4508.0|0
0|2020-09-16|4205.0|0|303.0|0|6.721384205856255|0|4508.0|0
0|2020-09-17|4205.0|0|303.0|0|6.721384205856255|0|4508.0|0
0|2020-09-18|4205.0|0|303.0|0|6.721384205856255|0|4508.0|0
0|2020-09-19|4205.0|0|303.0|0|6.721384205856255|0|4508.0|0
0|2020-09-20|4205.0|0|303.0|0|6.721384205856255|0|4508.0|0
0|2020-09-21|4205.0|0|303.0|0|6.721384205856255|0|4508.0|0
0|2020-09-22|4205.0|0|303.0|0|6.721384205856255|0|4508.0|0
0|2020-09-23|4205.0|0|303.0|0|6.721384205856255|0|4508.0|0
0|2020-09-24|4205.0|0|303.0|0|6.721384205856255|0|4508.0|0
0|2020-09-25|4205.0|0|303.0|0|6.721384205856255|0|4508.0|0
0|2020-09-26|4205.0|0|303.0|0|6.721384205856255|0|4508.0|0
0|2020-09-27|4205.0|0|303.0|0|6.721384205856255|0|4508.0|0
0|2020-09-28|4205.0|0|303.0|0|6.721384205856255|0|4508.0|0
0|2020-09-29|4205.0|0|303.0|0|6.721384205856255|0|4508.0|0
0|2020-09-30|4205.0|0|303.0|0|6.721384205856255|0|4508.0|0
0|2020-10-01|4280.0|0|257.0|0|5.664536037028873|0|4537.0|0
0|2020-10-02|4280.0|0|257.0|0|5.664536037028873|0|4537.0|0
0|2020-10-03|4280.0|0|257.0|0|5.664536037028873|0|4537.0|0
0|2020-10-04|4280.0|0|257.0|0|5.664536037028873|0|4537.0|0
0|2020-10-05|4280.0|0|257.0|0|5.664536037028873|0|4537.0|0
0|2020-10-06|4280.0|0|257.0|0|5.664536037028873|0|4537.0|0
0|2020-10-07|4280.0|0|257.0|0|5.664536037028873|0|4537.0|0
