|dates|Trego_Kansas_UnitedStates.BLS_EmployedPopulation.data|Trego_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Trego_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Trego_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Trego_Kansas_UnitedStates.BLS_UnemploymentRate.data|Trego_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Trego_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Trego_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-20|1371.0|0|45.5|0|3.2121426050123545|0|1416.5|0
0|2020-01-21|1371.0|0|45.5|0|3.2121426050123545|0|1416.5|0
0|2020-01-22|1371.0|0|45.5|0|3.2121426050123545|0|1416.5|0
0|2020-01-23|1371.0|0|45.5|0|3.2121426050123545|0|1416.5|0
0|2020-01-24|1371.0|0|45.5|0|3.2121426050123545|0|1416.5|0
0|2020-01-25|1371.0|0|45.5|0|3.2121426050123545|0|1416.5|0
0|2020-01-26|1371.0|0|45.5|0|3.2121426050123545|0|1416.5|0
0|2020-01-27|1371.0|0|45.5|0|3.2121426050123545|0|1416.5|0
0|2020-01-28|1371.0|0|45.5|0|3.2121426050123545|0|1416.5|0
0|2020-01-29|1371.0|0|45.5|0|3.2121426050123545|0|1416.5|0
0|2020-01-30|1371.0|0|45.5|0|3.2121426050123545|0|1416.5|0
0|2020-01-31|1371.0|0|45.5|0|3.2121426050123545|0|1416.5|0
0|2020-02-01|1392.5|0|44.0|0|3.0630003480682215|0|1436.5|0
0|2020-02-02|1392.5|0|44.0|0|3.0630003480682215|0|1436.5|0
0|2020-02-03|1392.5|0|44.0|0|3.0630003480682215|0|1436.5|0
0|2020-02-04|1392.5|0|44.0|0|3.0630003480682215|0|1436.5|0
0|2020-02-05|1392.5|0|44.0|0|3.0630003480682215|0|1436.5|0
0|2020-02-06|1392.5|0|44.0|0|3.0630003480682215|0|1436.5|0
0|2020-02-07|1392.5|0|44.0|0|3.0630003480682215|0|1436.5|0
0|2020-02-08|1392.5|0|44.0|0|3.0630003480682215|0|1436.5|0
0|2020-02-09|1392.5|0|44.0|0|3.0630003480682215|0|1436.5|0
0|2020-02-10|1392.5|0|44.0|0|3.0630003480682215|0|1436.5|0
0|2020-02-11|1392.5|0|44.0|0|3.0630003480682215|0|1436.5|0
0|2020-02-12|1392.5|0|44.0|0|3.0630003480682215|0|1436.5|0
0|2020-02-13|1392.5|0|44.0|0|3.0630003480682215|0|1436.5|0
0|2020-02-14|1392.5|0|44.0|0|3.0630003480682215|0|1436.5|0
0|2020-02-15|1392.5|0|44.0|0|3.0630003480682215|0|1436.5|0
0|2020-02-16|1392.5|0|44.0|0|3.0630003480682215|0|1436.5|0
0|2020-02-17|1392.5|0|44.0|0|3.0630003480682215|0|1436.5|0
0|2020-02-18|1392.5|0|44.0|0|3.0630003480682215|0|1436.5|0
0|2020-02-19|1392.5|0|44.0|0|3.0630003480682215|0|1436.5|0
0|2020-02-20|1392.5|0|44.0|0|3.0630003480682215|0|1436.5|0
0|2020-02-21|1392.5|0|44.0|0|3.0630003480682215|0|1436.5|0
0|2020-02-22|1392.5|0|44.0|0|3.0630003480682215|0|1436.5|0
0|2020-02-23|1392.5|0|44.0|0|3.0630003480682215|0|1436.5|0
0|2020-02-24|1392.5|0|44.0|0|3.0630003480682215|0|1436.5|0
0|2020-02-25|1392.5|0|44.0|0|3.0630003480682215|0|1436.5|0
0|2020-02-26|1392.5|0|44.0|0|3.0630003480682215|0|1436.5|0
0|2020-02-27|1392.5|0|44.0|0|3.0630003480682215|0|1436.5|0
0|2020-02-28|1392.5|0|44.0|0|3.0630003480682215|0|1436.5|0
0|2020-02-29|1392.5|0|44.0|0|3.0630003480682215|0|1436.5|0
0|2020-03-01|1371.5|0|49.0|0|3.4494896163322775|0|1420.5|0
0|2020-03-02|1371.5|0|49.0|0|3.4494896163322775|0|1420.5|0
0|2020-03-03|1371.5|0|49.0|0|3.4494896163322775|0|1420.5|0
0|2020-03-04|1371.5|0|49.0|0|3.4494896163322775|0|1420.5|0
0|2020-03-05|1371.5|0|49.0|0|3.4494896163322775|0|1420.5|0
0|2020-03-06|1371.5|0|49.0|0|3.4494896163322775|0|1420.5|0
0|2020-03-07|1371.5|0|49.0|0|3.4494896163322775|0|1420.5|0
0|2020-03-08|1371.5|0|49.0|0|3.4494896163322775|0|1420.5|0
0|2020-03-09|1371.5|0|49.0|0|3.4494896163322775|0|1420.5|0
0|2020-03-10|1371.5|0|49.0|0|3.4494896163322775|0|1420.5|0
0|2020-03-11|1371.5|0|49.0|0|3.4494896163322775|0|1420.5|0
0|2020-03-12|1371.5|0|49.0|0|3.4494896163322775|0|1420.5|0
0|2020-03-13|1371.5|0|49.0|0|3.4494896163322775|0|1420.5|0
0|2020-03-14|1371.5|0|49.0|0|3.4494896163322775|0|1420.5|0
0|2020-03-15|1371.5|0|49.0|0|3.4494896163322775|0|1420.5|0
0|2020-03-16|1371.5|0|49.0|0|3.4494896163322775|0|1420.5|0
0|2020-03-17|1371.5|0|49.0|0|3.4494896163322775|0|1420.5|0
0|2020-03-18|1371.5|0|49.0|0|3.4494896163322775|0|1420.5|0
0|2020-03-19|1371.5|0|49.0|0|3.4494896163322775|0|1420.5|0
0|2020-03-20|1371.5|0|49.0|0|3.4494896163322775|0|1420.5|0
0|2020-03-21|1371.5|0|49.0|0|3.4494896163322775|0|1420.5|0
0|2020-03-22|1371.5|0|49.0|0|3.4494896163322775|0|1420.5|0
0|2020-03-23|1371.5|0|49.0|0|3.4494896163322775|0|1420.5|0
0|2020-03-24|1371.5|0|49.0|0|3.4494896163322775|0|1420.5|0
0|2020-03-25|1371.5|0|49.0|0|3.4494896163322775|0|1420.5|0
0|2020-03-26|1371.5|0|49.0|0|3.4494896163322775|0|1420.5|0
0|2020-03-27|1371.5|0|49.0|0|3.4494896163322775|0|1420.5|0
0|2020-03-28|1371.5|0|49.0|0|3.4494896163322775|0|1420.5|0
0|2020-03-29|1371.5|0|49.0|0|3.4494896163322775|0|1420.5|0
0|2020-03-30|1371.5|0|49.0|0|3.4494896163322775|0|1420.5|0
0|2020-03-31|1371.5|0|49.0|0|3.4494896163322775|0|1420.5|0
0|2020-04-01|1256.5|0|86.5|0|6.440804169769174|0|1343.0|0
0|2020-04-02|1256.5|0|86.5|0|6.440804169769174|0|1343.0|0
0|2020-04-03|1256.5|0|86.5|0|6.440804169769174|0|1343.0|0
0|2020-04-04|1256.5|0|86.5|0|6.440804169769174|0|1343.0|0
0|2020-04-05|1256.5|0|86.5|0|6.440804169769174|0|1343.0|0
0|2020-04-06|1256.5|0|86.5|0|6.440804169769174|0|1343.0|0
0|2020-04-07|1256.5|0|86.5|0|6.440804169769174|0|1343.0|0
0|2020-04-08|1256.5|0|86.5|0|6.440804169769174|0|1343.0|0
0|2020-04-09|1256.5|0|86.5|0|6.440804169769174|0|1343.0|0
0|2020-04-10|1256.5|0|86.5|0|6.440804169769174|0|1343.0|0
0|2020-04-11|1256.5|0|86.5|0|6.440804169769174|0|1343.0|0
0|2020-04-12|1256.5|0|86.5|0|6.440804169769174|0|1343.0|0
0|2020-04-13|1256.5|0|86.5|0|6.440804169769174|0|1343.0|0
0|2020-04-14|1256.5|0|86.5|0|6.440804169769174|0|1343.0|0
0|2020-04-15|1256.5|0|86.5|0|6.440804169769174|0|1343.0|0
0|2020-04-16|1256.5|0|86.5|0|6.440804169769174|0|1343.0|0
0|2020-04-17|1256.5|0|86.5|0|6.440804169769174|0|1343.0|0
0|2020-04-18|1256.5|0|86.5|0|6.440804169769174|0|1343.0|0
0|2020-04-19|1256.5|0|86.5|0|6.440804169769174|0|1343.0|0
0|2020-04-20|1256.5|0|86.5|0|6.440804169769174|0|1343.0|0
0|2020-04-21|1256.5|0|86.5|0|6.440804169769174|0|1343.0|0
0|2020-04-22|1256.5|0|86.5|0|6.440804169769174|0|1343.0|0
0|2020-04-23|1256.5|0|86.5|0|6.440804169769174|0|1343.0|0
0|2020-04-24|1256.5|0|86.5|0|6.440804169769174|0|1343.0|0
0|2020-04-25|1256.5|0|86.5|0|6.440804169769174|0|1343.0|0
0|2020-04-26|1256.5|0|86.5|0|6.440804169769174|0|1343.0|0
0|2020-04-27|1256.5|0|86.5|0|6.440804169769174|0|1343.0|0
0|2020-04-28|1256.5|0|86.5|0|6.440804169769174|0|1343.0|0
0|2020-04-29|1256.5|0|86.5|0|6.440804169769174|0|1343.0|0
0|2020-04-30|1256.5|0|86.5|0|6.440804169769174|0|1343.0|0
0|2020-05-01|1343.0|0|63.0|0|4.480796586059744|0|1406.0|0
0|2020-05-02|1343.0|0|63.0|0|4.480796586059744|0|1406.0|0
0|2020-05-03|1343.0|0|63.0|0|4.480796586059744|0|1406.0|0
0|2020-05-04|1343.0|0|63.0|0|4.480796586059744|0|1406.0|0
0|2020-05-05|1343.0|0|63.0|0|4.480796586059744|0|1406.0|0
0|2020-05-06|1343.0|0|63.0|0|4.480796586059744|0|1406.0|0
0|2020-05-07|1343.0|0|63.0|0|4.480796586059744|0|1406.0|0
0|2020-05-08|1343.0|0|63.0|0|4.480796586059744|0|1406.0|0
0|2020-05-09|1343.0|0|63.0|0|4.480796586059744|0|1406.0|0
0|2020-05-10|1343.0|0|63.0|0|4.480796586059744|0|1406.0|0
0|2020-05-11|1343.0|0|63.0|0|4.480796586059744|0|1406.0|0
0|2020-05-12|1343.0|0|63.0|0|4.480796586059744|0|1406.0|0
0|2020-05-13|1343.0|0|63.0|0|4.480796586059744|0|1406.0|0
0|2020-05-14|1343.0|0|63.0|0|4.480796586059744|0|1406.0|0
0|2020-05-15|1343.0|0|63.0|0|4.480796586059744|0|1406.0|0
0|2020-05-16|1343.0|0|63.0|0|4.480796586059744|0|1406.0|0
0|2020-05-17|1343.0|0|63.0|0|4.480796586059744|0|1406.0|0
0|2020-05-18|1343.0|0|63.0|0|4.480796586059744|0|1406.0|0
0|2020-05-19|1343.0|0|63.0|0|4.480796586059744|0|1406.0|0
0|2020-05-20|1343.0|0|63.0|0|4.480796586059744|0|1406.0|0
0|2020-05-21|1343.0|0|63.0|0|4.480796586059744|0|1406.0|0
0|2020-05-22|1343.0|0|63.0|0|4.480796586059744|0|1406.0|0
0|2020-05-23|1343.0|0|63.0|0|4.480796586059744|0|1406.0|0
0|2020-05-24|1343.0|0|63.0|0|4.480796586059744|0|1406.0|0
0|2020-05-25|1343.0|0|63.0|0|4.480796586059744|0|1406.0|0
0|2020-05-26|1343.0|0|63.0|0|4.480796586059744|0|1406.0|0
0|2020-05-27|1343.0|0|63.0|0|4.480796586059744|0|1406.0|0
0|2020-05-28|1343.0|0|63.0|0|4.480796586059744|0|1406.0|0
0|2020-05-29|1343.0|0|63.0|0|4.480796586059744|0|1406.0|0
0|2020-05-30|1343.0|0|63.0|0|4.480796586059744|0|1406.0|0
0|2020-05-31|1343.0|0|63.0|0|4.480796586059744|0|1406.0|0
0|2020-06-01|1459.0|0|49.0|0|3.249336870026525|0|1508.0|0
0|2020-06-02|1459.0|0|49.0|0|3.249336870026525|0|1508.0|0
0|2020-06-03|1459.0|0|49.0|0|3.249336870026525|0|1508.0|0
0|2020-06-04|1459.0|0|49.0|0|3.249336870026525|0|1508.0|0
0|2020-06-05|1459.0|0|49.0|0|3.249336870026525|0|1508.0|0
0|2020-06-06|1459.0|0|49.0|0|3.249336870026525|0|1508.0|0
0|2020-06-07|1459.0|0|49.0|0|3.249336870026525|0|1508.0|0
0|2020-06-08|1459.0|0|49.0|0|3.249336870026525|0|1508.0|0
0|2020-06-09|1459.0|0|49.0|0|3.249336870026525|0|1508.0|0
0|2020-06-10|1459.0|0|49.0|0|3.249336870026525|0|1508.0|0
0|2020-06-11|1459.0|0|49.0|0|3.249336870026525|0|1508.0|0
0|2020-06-12|1459.0|0|49.0|0|3.249336870026525|0|1508.0|0
0|2020-06-13|1459.0|0|49.0|0|3.249336870026525|0|1508.0|0
0|2020-06-14|1459.0|0|49.0|0|3.249336870026525|0|1508.0|0
0|2020-06-15|1459.0|0|49.0|0|3.249336870026525|0|1508.0|0
0|2020-06-16|1459.0|0|49.0|0|3.249336870026525|0|1508.0|0
0|2020-06-17|1459.0|0|49.0|0|3.249336870026525|0|1508.0|0
0|2020-06-18|1459.0|0|49.0|0|3.249336870026525|0|1508.0|0
0|2020-06-19|1459.0|0|49.0|0|3.249336870026525|0|1508.0|0
0|2020-06-20|1459.0|0|49.0|0|3.249336870026525|0|1508.0|0
0|2020-06-21|1459.0|0|49.0|0|3.249336870026525|0|1508.0|0
0|2020-06-22|1459.0|0|49.0|0|3.249336870026525|0|1508.0|0
0|2020-06-23|1459.0|0|49.0|0|3.249336870026525|0|1508.0|0
0|2020-06-24|1459.0|0|49.0|0|3.249336870026525|0|1508.0|0
0|2020-06-25|1459.0|0|49.0|0|3.249336870026525|0|1508.0|0
0|2020-06-26|1459.0|0|49.0|0|3.249336870026525|0|1508.0|0
0|2020-06-27|1459.0|0|49.0|0|3.249336870026525|0|1508.0|0
0|2020-06-28|1459.0|0|49.0|0|3.249336870026525|0|1508.0|0
0|2020-06-29|1459.0|0|49.0|0|3.249336870026525|0|1508.0|0
0|2020-06-30|1459.0|0|49.0|0|3.249336870026525|0|1508.0|0
0|2020-07-01|1454.0|0|58.0|0|3.835978835978836|0|1512.0|0
0|2020-07-02|1454.0|0|58.0|0|3.835978835978836|0|1512.0|0
0|2020-07-03|1454.0|0|58.0|0|3.835978835978836|0|1512.0|0
0|2020-07-04|1454.0|0|58.0|0|3.835978835978836|0|1512.0|0
0|2020-07-05|1454.0|0|58.0|0|3.835978835978836|0|1512.0|0
0|2020-07-06|1454.0|0|58.0|0|3.835978835978836|0|1512.0|0
0|2020-07-07|1454.0|0|58.0|0|3.835978835978836|0|1512.0|0
0|2020-07-08|1454.0|0|58.0|0|3.835978835978836|0|1512.0|0
0|2020-07-09|1454.0|0|58.0|0|3.835978835978836|0|1512.0|0
0|2020-07-10|1454.0|0|58.0|0|3.835978835978836|0|1512.0|0
0|2020-07-11|1454.0|0|58.0|0|3.835978835978836|0|1512.0|0
0|2020-07-12|1454.0|0|58.0|0|3.835978835978836|0|1512.0|0
0|2020-07-13|1454.0|0|58.0|0|3.835978835978836|0|1512.0|0
0|2020-07-14|1454.0|0|58.0|0|3.835978835978836|0|1512.0|0
0|2020-07-15|1454.0|0|58.0|0|3.835978835978836|0|1512.0|0
0|2020-07-16|1454.0|0|58.0|0|3.835978835978836|0|1512.0|0
0|2020-07-17|1454.0|0|58.0|0|3.835978835978836|0|1512.0|0
0|2020-07-18|1454.0|0|58.0|0|3.835978835978836|0|1512.0|0
0|2020-07-19|1454.0|0|58.0|0|3.835978835978836|0|1512.0|0
0|2020-07-20|1454.0|0|58.0|0|3.835978835978836|0|1512.0|0
0|2020-07-21|1454.0|0|58.0|0|3.835978835978836|0|1512.0|0
0|2020-07-22|1454.0|0|58.0|0|3.835978835978836|0|1512.0|0
0|2020-07-23|1454.0|0|58.0|0|3.835978835978836|0|1512.0|0
0|2020-07-24|1454.0|0|58.0|0|3.835978835978836|0|1512.0|0
0|2020-07-25|1454.0|0|58.0|0|3.835978835978836|0|1512.0|0
0|2020-07-26|1454.0|0|58.0|0|3.835978835978836|0|1512.0|0
0|2020-07-27|1454.0|0|58.0|0|3.835978835978836|0|1512.0|0
0|2020-07-28|1454.0|0|58.0|0|3.835978835978836|0|1512.0|0
0|2020-07-29|1454.0|0|58.0|0|3.835978835978836|0|1512.0|0
0|2020-07-30|1454.0|0|58.0|0|3.835978835978836|0|1512.0|0
0|2020-07-31|1454.0|0|58.0|0|3.835978835978836|0|1512.0|0
0|2020-08-01|1451.0|0|49.0|0|3.2666666666666666|0|1500.0|0
0|2020-08-02|1451.0|0|49.0|0|3.2666666666666666|0|1500.0|0
0|2020-08-03|1451.0|0|49.0|0|3.2666666666666666|0|1500.0|0
0|2020-08-04|1451.0|0|49.0|0|3.2666666666666666|0|1500.0|0
0|2020-08-05|1451.0|0|49.0|0|3.2666666666666666|0|1500.0|0
0|2020-08-06|1451.0|0|49.0|0|3.2666666666666666|0|1500.0|0
0|2020-08-07|1451.0|0|49.0|0|3.2666666666666666|0|1500.0|0
0|2020-08-08|1451.0|0|49.0|0|3.2666666666666666|0|1500.0|0
0|2020-08-09|1451.0|0|49.0|0|3.2666666666666666|0|1500.0|0
0|2020-08-10|1451.0|0|49.0|0|3.2666666666666666|0|1500.0|0
0|2020-08-11|1451.0|0|49.0|0|3.2666666666666666|0|1500.0|0
0|2020-08-12|1451.0|0|49.0|0|3.2666666666666666|0|1500.0|0
0|2020-08-13|1451.0|0|49.0|0|3.2666666666666666|0|1500.0|0
0|2020-08-14|1451.0|0|49.0|0|3.2666666666666666|0|1500.0|0
0|2020-08-15|1451.0|0|49.0|0|3.2666666666666666|0|1500.0|0
0|2020-08-16|1451.0|0|49.0|0|3.2666666666666666|0|1500.0|0
0|2020-08-17|1451.0|0|49.0|0|3.2666666666666666|0|1500.0|0
0|2020-08-18|1451.0|0|49.0|0|3.2666666666666666|0|1500.0|0
0|2020-08-19|1451.0|0|49.0|0|3.2666666666666666|0|1500.0|0
0|2020-08-20|1451.0|0|49.0|0|3.2666666666666666|0|1500.0|0
0|2020-08-21|1451.0|0|49.0|0|3.2666666666666666|0|1500.0|0
0|2020-08-22|1451.0|0|49.0|0|3.2666666666666666|0|1500.0|0
0|2020-08-23|1451.0|0|49.0|0|3.2666666666666666|0|1500.0|0
0|2020-08-24|1451.0|0|49.0|0|3.2666666666666666|0|1500.0|0
0|2020-08-25|1451.0|0|49.0|0|3.2666666666666666|0|1500.0|0
0|2020-08-26|1451.0|0|49.0|0|3.2666666666666666|0|1500.0|0
0|2020-08-27|1451.0|0|49.0|0|3.2666666666666666|0|1500.0|0
0|2020-08-28|1451.0|0|49.0|0|3.2666666666666666|0|1500.0|0
0|2020-08-29|1451.0|0|49.0|0|3.2666666666666666|0|1500.0|0
0|2020-08-30|1451.0|0|49.0|0|3.2666666666666666|0|1500.0|0
0|2020-08-31|1451.0|0|49.0|0|3.2666666666666666|0|1500.0|0
0|2020-09-01|1412.0|0|46.0|0|3.1550068587105624|0|1458.0|0
0|2020-09-02|1412.0|0|46.0|0|3.1550068587105624|0|1458.0|0
0|2020-09-03|1412.0|0|46.0|0|3.1550068587105624|0|1458.0|0
0|2020-09-04|1412.0|0|46.0|0|3.1550068587105624|0|1458.0|0
0|2020-09-05|1412.0|0|46.0|0|3.1550068587105624|0|1458.0|0
0|2020-09-06|1412.0|0|46.0|0|3.1550068587105624|0|1458.0|0
0|2020-09-07|1412.0|0|46.0|0|3.1550068587105624|0|1458.0|0
0|2020-09-08|1412.0|0|46.0|0|3.1550068587105624|0|1458.0|0
0|2020-09-09|1412.0|0|46.0|0|3.1550068587105624|0|1458.0|0
0|2020-09-10|1412.0|0|46.0|0|3.1550068587105624|0|1458.0|0
0|2020-09-11|1412.0|0|46.0|0|3.1550068587105624|0|1458.0|0
0|2020-09-12|1412.0|0|46.0|0|3.1550068587105624|0|1458.0|0
0|2020-09-13|1412.0|0|46.0|0|3.1550068587105624|0|1458.0|0
0|2020-09-14|1412.0|0|46.0|0|3.1550068587105624|0|1458.0|0
0|2020-09-15|1412.0|0|46.0|0|3.1550068587105624|0|1458.0|0
0|2020-09-16|1412.0|0|46.0|0|3.1550068587105624|0|1458.0|0
0|2020-09-17|1412.0|0|46.0|0|3.1550068587105624|0|1458.0|0
0|2020-09-18|1412.0|0|46.0|0|3.1550068587105624|0|1458.0|0
0|2020-09-19|1412.0|0|46.0|0|3.1550068587105624|0|1458.0|0
0|2020-09-20|1412.0|0|46.0|0|3.1550068587105624|0|1458.0|0
0|2020-09-21|1412.0|0|46.0|0|3.1550068587105624|0|1458.0|0
0|2020-09-22|1412.0|0|46.0|0|3.1550068587105624|0|1458.0|0
0|2020-09-23|1412.0|0|46.0|0|3.1550068587105624|0|1458.0|0
0|2020-09-24|1412.0|0|46.0|0|3.1550068587105624|0|1458.0|0
0|2020-09-25|1412.0|0|46.0|0|3.1550068587105624|0|1458.0|0
0|2020-09-26|1412.0|0|46.0|0|3.1550068587105624|0|1458.0|0
0|2020-09-27|1412.0|0|46.0|0|3.1550068587105624|0|1458.0|0
0|2020-09-28|1412.0|0|46.0|0|3.1550068587105624|0|1458.0|0
0|2020-09-29|1412.0|0|46.0|0|3.1550068587105624|0|1458.0|0
0|2020-09-30|1412.0|0|46.0|0|3.1550068587105624|0|1458.0|0
0|2020-10-01|1463.0|0|33.0|0|2.2058823529411766|0|1496.0|0
0|2020-10-02|1463.0|0|33.0|0|2.2058823529411766|0|1496.0|0
0|2020-10-03|1463.0|0|33.0|0|2.2058823529411766|0|1496.0|0
0|2020-10-04|1463.0|0|33.0|0|2.2058823529411766|0|1496.0|0
0|2020-10-05|1463.0|0|33.0|0|2.2058823529411766|0|1496.0|0
0|2020-10-06|1463.0|0|33.0|0|2.2058823529411766|0|1496.0|0
0|2020-10-07|1463.0|0|33.0|0|2.2058823529411766|0|1496.0|0
0|2020-10-08|1463.0|0|33.0|0|2.2058823529411766|0|1496.0|0
0|2020-10-09|1463.0|0|33.0|0|2.2058823529411766|0|1496.0|0
0|2020-10-10|1463.0|0|33.0|0|2.2058823529411766|0|1496.0|0
0|2020-10-11|1463.0|0|33.0|0|2.2058823529411766|0|1496.0|0
0|2020-10-12|1463.0|0|33.0|0|2.2058823529411766|0|1496.0|0
0|2020-10-13|1463.0|0|33.0|0|2.2058823529411766|0|1496.0|0
0|2020-10-14|1463.0|0|33.0|0|2.2058823529411766|0|1496.0|0
0|2020-10-15|1463.0|0|33.0|0|2.2058823529411766|0|1496.0|0
0|2020-10-16|1463.0|0|33.0|0|2.2058823529411766|0|1496.0|0
0|2020-10-17|1463.0|0|33.0|0|2.2058823529411766|0|1496.0|0
0|2020-10-18|1463.0|0|33.0|0|2.2058823529411766|0|1496.0|0
0|2020-10-19|1463.0|0|33.0|0|2.2058823529411766|0|1496.0|0
0|2020-10-20|1463.0|0|33.0|0|2.2058823529411766|0|1496.0|0
0|2020-10-21|1463.0|0|33.0|0|2.2058823529411766|0|1496.0|0
0|2020-10-22|1463.0|0|33.0|0|2.2058823529411766|0|1496.0|0
0|2020-10-23|1463.0|0|33.0|0|2.2058823529411766|0|1496.0|0
0|2020-10-24|1463.0|0|33.0|0|2.2058823529411766|0|1496.0|0
0|2020-10-25|1463.0|0|33.0|0|2.2058823529411766|0|1496.0|0
0|2020-10-26|1463.0|0|33.0|0|2.2058823529411766|0|1496.0|0
0|2020-10-27|1463.0|0|33.0|0|2.2058823529411766|0|1496.0|0
0|2020-10-28|1463.0|0|33.0|0|2.2058823529411766|0|1496.0|0
0|2020-10-29|1463.0|0|33.0|0|2.2058823529411766|0|1496.0|0
0|2020-10-30|1463.0|0|33.0|0|2.2058823529411766|0|1496.0|0
0|2020-10-31|1463.0|0|33.0|0|2.2058823529411766|0|1496.0|0
0|2020-11-01|1483.0|0|36.0|0|2.369980250164582|0|1519.0|0
0|2020-11-02|1483.0|0|36.0|0|2.369980250164582|0|1519.0|0
0|2020-11-03|1483.0|0|36.0|0|2.369980250164582|0|1519.0|0
0|2020-11-04|1483.0|0|36.0|0|2.369980250164582|0|1519.0|0
0|2020-11-05|1483.0|0|36.0|0|2.369980250164582|0|1519.0|0
0|2020-11-06|1483.0|0|36.0|0|2.369980250164582|0|1519.0|0
0|2020-11-07|1483.0|0|36.0|0|2.369980250164582|0|1519.0|0
0|2020-11-08|1483.0|0|36.0|0|2.369980250164582|0|1519.0|0
0|2020-11-09|1483.0|0|36.0|0|2.369980250164582|0|1519.0|0
0|2020-11-10|1483.0|0|36.0|0|2.369980250164582|0|1519.0|0
0|2020-11-11|1483.0|0|36.0|0|2.369980250164582|0|1519.0|0
0|2020-11-12|1483.0|0|36.0|0|2.369980250164582|0|1519.0|0
0|2020-11-13|1483.0|0|36.0|0|2.369980250164582|0|1519.0|0
0|2020-11-14|1483.0|0|36.0|0|2.369980250164582|0|1519.0|0
0|2020-11-15|1483.0|0|36.0|0|2.369980250164582|0|1519.0|0
0|2020-11-16|1483.0|0|36.0|0|2.369980250164582|0|1519.0|0
0|2020-11-17|1483.0|0|36.0|0|2.369980250164582|0|1519.0|0
0|2020-11-18|1483.0|0|36.0|0|2.369980250164582|0|1519.0|0
0|2020-11-19|1483.0|0|36.0|0|2.369980250164582|0|1519.0|0
0|2020-11-20|1483.0|0|36.0|0|2.369980250164582|0|1519.0|0
0|2020-11-21|1483.0|0|36.0|0|2.369980250164582|0|1519.0|0
0|2020-11-22|1483.0|0|36.0|0|2.369980250164582|0|1519.0|0
0|2020-11-23|1483.0|0|36.0|0|2.369980250164582|0|1519.0|0
0|2020-11-24|1483.0|0|36.0|0|2.369980250164582|0|1519.0|0
0|2020-11-25|1483.0|0|36.0|0|2.369980250164582|0|1519.0|0
0|2020-11-26|1483.0|0|36.0|0|2.369980250164582|0|1519.0|0
0|2020-11-27|1483.0|0|36.0|0|2.369980250164582|0|1519.0|0
0|2020-11-28|1483.0|0|36.0|0|2.369980250164582|0|1519.0|0
0|2020-11-29|1483.0|0|36.0|0|2.369980250164582|0|1519.0|0
0|2020-11-30|1483.0|0|36.0|0|2.369980250164582|0|1519.0|0
0|2020-12-01|1460.0|0|52.0|0|3.439153439153439|0|1512.0|0
0|2020-12-02|1460.0|0|52.0|0|3.439153439153439|0|1512.0|0
0|2020-12-03|1460.0|0|52.0|0|3.439153439153439|0|1512.0|0
0|2020-12-04|1460.0|0|52.0|0|3.439153439153439|0|1512.0|0
0|2020-12-05|1460.0|0|52.0|0|3.439153439153439|0|1512.0|0
