|dates|Sabine_Texas_UnitedStates.BLS_EmployedPopulation.data|Sabine_Texas_UnitedStates.BLS_EmployedPopulation.missing|Sabine_Texas_UnitedStates.BLS_UnemployedPopulation.data|Sabine_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Sabine_Texas_UnitedStates.BLS_UnemploymentRate.data|Sabine_Texas_UnitedStates.BLS_UnemploymentRate.missing|Sabine_Texas_UnitedStates.BLS_LaborForcePopulation.data|Sabine_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-26|3496.0|0|289.0|0|7.635402906208719|0|3785.0|0
0|2020-01-27|3496.0|0|289.0|0|7.635402906208719|0|3785.0|0
0|2020-01-28|3496.0|0|289.0|0|7.635402906208719|0|3785.0|0
0|2020-01-29|3496.0|0|289.0|0|7.635402906208719|0|3785.0|0
0|2020-01-30|3496.0|0|289.0|0|7.635402906208719|0|3785.0|0
0|2020-01-31|3496.0|0|289.0|0|7.635402906208719|0|3785.0|0
0|2020-02-01|3491.5|0|255.5|0|6.818788364024553|0|3747.0|0
0|2020-02-02|3491.5|0|255.5|0|6.818788364024553|0|3747.0|0
0|2020-02-03|3491.5|0|255.5|0|6.818788364024553|0|3747.0|0
0|2020-02-04|3491.5|0|255.5|0|6.818788364024553|0|3747.0|0
0|2020-02-05|3491.5|0|255.5|0|6.818788364024553|0|3747.0|0
0|2020-02-06|3491.5|0|255.5|0|6.818788364024553|0|3747.0|0
0|2020-02-07|3491.5|0|255.5|0|6.818788364024553|0|3747.0|0
0|2020-02-08|3491.5|0|255.5|0|6.818788364024553|0|3747.0|0
0|2020-02-09|3491.5|0|255.5|0|6.818788364024553|0|3747.0|0
0|2020-02-10|3491.5|0|255.5|0|6.818788364024553|0|3747.0|0
0|2020-02-11|3491.5|0|255.5|0|6.818788364024553|0|3747.0|0
0|2020-02-12|3491.5|0|255.5|0|6.818788364024553|0|3747.0|0
0|2020-02-13|3491.5|0|255.5|0|6.818788364024553|0|3747.0|0
0|2020-02-14|3491.5|0|255.5|0|6.818788364024553|0|3747.0|0
0|2020-02-15|3491.5|0|255.5|0|6.818788364024553|0|3747.0|0
0|2020-02-16|3491.5|0|255.5|0|6.818788364024553|0|3747.0|0
0|2020-02-17|3491.5|0|255.5|0|6.818788364024553|0|3747.0|0
0|2020-02-18|3491.5|0|255.5|0|6.818788364024553|0|3747.0|0
0|2020-02-19|3491.5|0|255.5|0|6.818788364024553|0|3747.0|0
0|2020-02-20|3491.5|0|255.5|0|6.818788364024553|0|3747.0|0
0|2020-02-21|3491.5|0|255.5|0|6.818788364024553|0|3747.0|0
0|2020-02-22|3491.5|0|255.5|0|6.818788364024553|0|3747.0|0
0|2020-02-23|3491.5|0|255.5|0|6.818788364024553|0|3747.0|0
0|2020-02-24|3491.5|0|255.5|0|6.818788364024553|0|3747.0|0
0|2020-02-25|3491.5|0|255.5|0|6.818788364024553|0|3747.0|0
0|2020-02-26|3491.5|0|255.5|0|6.818788364024553|0|3747.0|0
0|2020-02-27|3491.5|0|255.5|0|6.818788364024553|0|3747.0|0
0|2020-02-28|3491.5|0|255.5|0|6.818788364024553|0|3747.0|0
0|2020-02-29|3491.5|0|255.5|0|6.818788364024553|0|3747.0|0
0|2020-03-01|3406.0|0|357.5|0|9.499136442141623|0|3763.5|0
0|2020-03-02|3406.0|0|357.5|0|9.499136442141623|0|3763.5|0
0|2020-03-03|3406.0|0|357.5|0|9.499136442141623|0|3763.5|0
0|2020-03-04|3406.0|0|357.5|0|9.499136442141623|0|3763.5|0
0|2020-03-05|3406.0|0|357.5|0|9.499136442141623|0|3763.5|0
0|2020-03-06|3406.0|0|357.5|0|9.499136442141623|0|3763.5|0
0|2020-03-07|3406.0|0|357.5|0|9.499136442141623|0|3763.5|0
0|2020-03-08|3406.0|0|357.5|0|9.499136442141623|0|3763.5|0
0|2020-03-09|3406.0|0|357.5|0|9.499136442141623|0|3763.5|0
0|2020-03-10|3406.0|0|357.5|0|9.499136442141623|0|3763.5|0
0|2020-03-11|3406.0|0|357.5|0|9.499136442141623|0|3763.5|0
0|2020-03-12|3406.0|0|357.5|0|9.499136442141623|0|3763.5|0
0|2020-03-13|3406.0|0|357.5|0|9.499136442141623|0|3763.5|0
0|2020-03-14|3406.0|0|357.5|0|9.499136442141623|0|3763.5|0
0|2020-03-15|3406.0|0|357.5|0|9.499136442141623|0|3763.5|0
0|2020-03-16|3406.0|0|357.5|0|9.499136442141623|0|3763.5|0
0|2020-03-17|3406.0|0|357.5|0|9.499136442141623|0|3763.5|0
0|2020-03-18|3406.0|0|357.5|0|9.499136442141623|0|3763.5|0
0|2020-03-19|3406.0|0|357.5|0|9.499136442141623|0|3763.5|0
0|2020-03-20|3406.0|0|357.5|0|9.499136442141623|0|3763.5|0
0|2020-03-21|3406.0|0|357.5|0|9.499136442141623|0|3763.5|0
0|2020-03-22|3406.0|0|357.5|0|9.499136442141623|0|3763.5|0
0|2020-03-23|3406.0|0|357.5|0|9.499136442141623|0|3763.5|0
0|2020-03-24|3406.0|0|357.5|0|9.499136442141623|0|3763.5|0
0|2020-03-25|3406.0|0|357.5|0|9.499136442141623|0|3763.5|0
0|2020-03-26|3406.0|0|357.5|0|9.499136442141623|0|3763.5|0
0|2020-03-27|3406.0|0|357.5|0|9.499136442141623|0|3763.5|0
0|2020-03-28|3406.0|0|357.5|0|9.499136442141623|0|3763.5|0
0|2020-03-29|3406.0|0|357.5|0|9.499136442141623|0|3763.5|0
0|2020-03-30|3406.0|0|357.5|0|9.499136442141623|0|3763.5|0
0|2020-03-31|3406.0|0|357.5|0|9.499136442141623|0|3763.5|0
0|2020-04-01|3025.0|0|572.5|0|15.913829047949966|0|3597.5|0
0|2020-04-02|3025.0|0|572.5|0|15.913829047949966|0|3597.5|0
0|2020-04-03|3025.0|0|572.5|0|15.913829047949966|0|3597.5|0
0|2020-04-04|3025.0|0|572.5|0|15.913829047949966|0|3597.5|0
0|2020-04-05|3025.0|0|572.5|0|15.913829047949966|0|3597.5|0
0|2020-04-06|3025.0|0|572.5|0|15.913829047949966|0|3597.5|0
0|2020-04-07|3025.0|0|572.5|0|15.913829047949966|0|3597.5|0
0|2020-04-08|3025.0|0|572.5|0|15.913829047949966|0|3597.5|0
0|2020-04-09|3025.0|0|572.5|0|15.913829047949966|0|3597.5|0
0|2020-04-10|3025.0|0|572.5|0|15.913829047949966|0|3597.5|0
0|2020-04-11|3025.0|0|572.5|0|15.913829047949966|0|3597.5|0
0|2020-04-12|3025.0|0|572.5|0|15.913829047949966|0|3597.5|0
0|2020-04-13|3025.0|0|572.5|0|15.913829047949966|0|3597.5|0
0|2020-04-14|3025.0|0|572.5|0|15.913829047949966|0|3597.5|0
0|2020-04-15|3025.0|0|572.5|0|15.913829047949966|0|3597.5|0
0|2020-04-16|3025.0|0|572.5|0|15.913829047949966|0|3597.5|0
0|2020-04-17|3025.0|0|572.5|0|15.913829047949966|0|3597.5|0
0|2020-04-18|3025.0|0|572.5|0|15.913829047949966|0|3597.5|0
0|2020-04-19|3025.0|0|572.5|0|15.913829047949966|0|3597.5|0
0|2020-04-20|3025.0|0|572.5|0|15.913829047949966|0|3597.5|0
0|2020-04-21|3025.0|0|572.5|0|15.913829047949966|0|3597.5|0
0|2020-04-22|3025.0|0|572.5|0|15.913829047949966|0|3597.5|0
0|2020-04-23|3025.0|0|572.5|0|15.913829047949966|0|3597.5|0
0|2020-04-24|3025.0|0|572.5|0|15.913829047949966|0|3597.5|0
0|2020-04-25|3025.0|0|572.5|0|15.913829047949966|0|3597.5|0
0|2020-04-26|3025.0|0|572.5|0|15.913829047949966|0|3597.5|0
0|2020-04-27|3025.0|0|572.5|0|15.913829047949966|0|3597.5|0
0|2020-04-28|3025.0|0|572.5|0|15.913829047949966|0|3597.5|0
0|2020-04-29|3025.0|0|572.5|0|15.913829047949966|0|3597.5|0
0|2020-04-30|3025.0|0|572.5|0|15.913829047949966|0|3597.5|0
0|2020-05-01|3355.0|0|555.0|0|14.194373401534527|0|3910.0|0
0|2020-05-02|3355.0|0|555.0|0|14.194373401534527|0|3910.0|0
0|2020-05-03|3355.0|0|555.0|0|14.194373401534527|0|3910.0|0
0|2020-05-04|3355.0|0|555.0|0|14.194373401534527|0|3910.0|0
0|2020-05-05|3355.0|0|555.0|0|14.194373401534527|0|3910.0|0
0|2020-05-06|3355.0|0|555.0|0|14.194373401534527|0|3910.0|0
0|2020-05-07|3355.0|0|555.0|0|14.194373401534527|0|3910.0|0
0|2020-05-08|3355.0|0|555.0|0|14.194373401534527|0|3910.0|0
0|2020-05-09|3355.0|0|555.0|0|14.194373401534527|0|3910.0|0
0|2020-05-10|3355.0|0|555.0|0|14.194373401534527|0|3910.0|0
0|2020-05-11|3355.0|0|555.0|0|14.194373401534527|0|3910.0|0
0|2020-05-12|3355.0|0|555.0|0|14.194373401534527|0|3910.0|0
0|2020-05-13|3355.0|0|555.0|0|14.194373401534527|0|3910.0|0
0|2020-05-14|3355.0|0|555.0|0|14.194373401534527|0|3910.0|0
0|2020-05-15|3355.0|0|555.0|0|14.194373401534527|0|3910.0|0
0|2020-05-16|3355.0|0|555.0|0|14.194373401534527|0|3910.0|0
0|2020-05-17|3355.0|0|555.0|0|14.194373401534527|0|3910.0|0
0|2020-05-18|3355.0|0|555.0|0|14.194373401534527|0|3910.0|0
0|2020-05-19|3355.0|0|555.0|0|14.194373401534527|0|3910.0|0
0|2020-05-20|3355.0|0|555.0|0|14.194373401534527|0|3910.0|0
0|2020-05-21|3355.0|0|555.0|0|14.194373401534527|0|3910.0|0
0|2020-05-22|3355.0|0|555.0|0|14.194373401534527|0|3910.0|0
0|2020-05-23|3355.0|0|555.0|0|14.194373401534527|0|3910.0|0
0|2020-05-24|3355.0|0|555.0|0|14.194373401534527|0|3910.0|0
0|2020-05-25|3355.0|0|555.0|0|14.194373401534527|0|3910.0|0
0|2020-05-26|3355.0|0|555.0|0|14.194373401534527|0|3910.0|0
0|2020-05-27|3355.0|0|555.0|0|14.194373401534527|0|3910.0|0
0|2020-05-28|3355.0|0|555.0|0|14.194373401534527|0|3910.0|0
0|2020-05-29|3355.0|0|555.0|0|14.194373401534527|0|3910.0|0
0|2020-05-30|3355.0|0|555.0|0|14.194373401534527|0|3910.0|0
0|2020-05-31|3355.0|0|555.0|0|14.194373401534527|0|3910.0|0
0|2020-06-01|3481.0|0|520.0|0|12.996750812296925|0|4001.0|0
0|2020-06-02|3481.0|0|520.0|0|12.996750812296925|0|4001.0|0
0|2020-06-03|3481.0|0|520.0|0|12.996750812296925|0|4001.0|0
0|2020-06-04|3481.0|0|520.0|0|12.996750812296925|0|4001.0|0
0|2020-06-05|3481.0|0|520.0|0|12.996750812296925|0|4001.0|0
0|2020-06-06|3481.0|0|520.0|0|12.996750812296925|0|4001.0|0
0|2020-06-07|3481.0|0|520.0|0|12.996750812296925|0|4001.0|0
0|2020-06-08|3481.0|0|520.0|0|12.996750812296925|0|4001.0|0
0|2020-06-09|3481.0|0|520.0|0|12.996750812296925|0|4001.0|0
0|2020-06-10|3481.0|0|520.0|0|12.996750812296925|0|4001.0|0
0|2020-06-11|3481.0|0|520.0|0|12.996750812296925|0|4001.0|0
0|2020-06-12|3481.0|0|520.0|0|12.996750812296925|0|4001.0|0
0|2020-06-13|3481.0|0|520.0|0|12.996750812296925|0|4001.0|0
0|2020-06-14|3481.0|0|520.0|0|12.996750812296925|0|4001.0|0
0|2020-06-15|3481.0|0|520.0|0|12.996750812296925|0|4001.0|0
0|2020-06-16|3481.0|0|520.0|0|12.996750812296925|0|4001.0|0
0|2020-06-17|3481.0|0|520.0|0|12.996750812296925|0|4001.0|0
0|2020-06-18|3481.0|0|520.0|0|12.996750812296925|0|4001.0|0
0|2020-06-19|3481.0|0|520.0|0|12.996750812296925|0|4001.0|0
0|2020-06-20|3481.0|0|520.0|0|12.996750812296925|0|4001.0|0
0|2020-06-21|3481.0|0|520.0|0|12.996750812296925|0|4001.0|0
0|2020-06-22|3481.0|0|520.0|0|12.996750812296925|0|4001.0|0
0|2020-06-23|3481.0|0|520.0|0|12.996750812296925|0|4001.0|0
0|2020-06-24|3481.0|0|520.0|0|12.996750812296925|0|4001.0|0
0|2020-06-25|3481.0|0|520.0|0|12.996750812296925|0|4001.0|0
0|2020-06-26|3481.0|0|520.0|0|12.996750812296925|0|4001.0|0
0|2020-06-27|3481.0|0|520.0|0|12.996750812296925|0|4001.0|0
0|2020-06-28|3481.0|0|520.0|0|12.996750812296925|0|4001.0|0
0|2020-06-29|3481.0|0|520.0|0|12.996750812296925|0|4001.0|0
0|2020-06-30|3481.0|0|520.0|0|12.996750812296925|0|4001.0|0
0|2020-07-01|3453.0|0|507.0|0|12.803030303030303|0|3960.0|0
0|2020-07-02|3453.0|0|507.0|0|12.803030303030303|0|3960.0|0
0|2020-07-03|3453.0|0|507.0|0|12.803030303030303|0|3960.0|0
0|2020-07-04|3453.0|0|507.0|0|12.803030303030303|0|3960.0|0
0|2020-07-05|3453.0|0|507.0|0|12.803030303030303|0|3960.0|0
0|2020-07-06|3453.0|0|507.0|0|12.803030303030303|0|3960.0|0
0|2020-07-07|3453.0|0|507.0|0|12.803030303030303|0|3960.0|0
0|2020-07-08|3453.0|0|507.0|0|12.803030303030303|0|3960.0|0
0|2020-07-09|3453.0|0|507.0|0|12.803030303030303|0|3960.0|0
0|2020-07-10|3453.0|0|507.0|0|12.803030303030303|0|3960.0|0
0|2020-07-11|3453.0|0|507.0|0|12.803030303030303|0|3960.0|0
0|2020-07-12|3453.0|0|507.0|0|12.803030303030303|0|3960.0|0
0|2020-07-13|3453.0|0|507.0|0|12.803030303030303|0|3960.0|0
0|2020-07-14|3453.0|0|507.0|0|12.803030303030303|0|3960.0|0
0|2020-07-15|3453.0|0|507.0|0|12.803030303030303|0|3960.0|0
0|2020-07-16|3453.0|0|507.0|0|12.803030303030303|0|3960.0|0
0|2020-07-17|3453.0|0|507.0|0|12.803030303030303|0|3960.0|0
0|2020-07-18|3453.0|0|507.0|0|12.803030303030303|0|3960.0|0
0|2020-07-19|3453.0|0|507.0|0|12.803030303030303|0|3960.0|0
0|2020-07-20|3453.0|0|507.0|0|12.803030303030303|0|3960.0|0
0|2020-07-21|3453.0|0|507.0|0|12.803030303030303|0|3960.0|0
0|2020-07-22|3453.0|0|507.0|0|12.803030303030303|0|3960.0|0
0|2020-07-23|3453.0|0|507.0|0|12.803030303030303|0|3960.0|0
0|2020-07-24|3453.0|0|507.0|0|12.803030303030303|0|3960.0|0
0|2020-07-25|3453.0|0|507.0|0|12.803030303030303|0|3960.0|0
0|2020-07-26|3453.0|0|507.0|0|12.803030303030303|0|3960.0|0
0|2020-07-27|3453.0|0|507.0|0|12.803030303030303|0|3960.0|0
0|2020-07-28|3453.0|0|507.0|0|12.803030303030303|0|3960.0|0
0|2020-07-29|3453.0|0|507.0|0|12.803030303030303|0|3960.0|0
0|2020-07-30|3453.0|0|507.0|0|12.803030303030303|0|3960.0|0
0|2020-07-31|3453.0|0|507.0|0|12.803030303030303|0|3960.0|0
0|2020-08-01|3604.0|0|379.0|0|9.515440622646247|0|3983.0|0
0|2020-08-02|3604.0|0|379.0|0|9.515440622646247|0|3983.0|0
0|2020-08-03|3604.0|0|379.0|0|9.515440622646247|0|3983.0|0
0|2020-08-04|3604.0|0|379.0|0|9.515440622646247|0|3983.0|0
0|2020-08-05|3604.0|0|379.0|0|9.515440622646247|0|3983.0|0
0|2020-08-06|3604.0|0|379.0|0|9.515440622646247|0|3983.0|0
0|2020-08-07|3604.0|0|379.0|0|9.515440622646247|0|3983.0|0
0|2020-08-08|3604.0|0|379.0|0|9.515440622646247|0|3983.0|0
0|2020-08-09|3604.0|0|379.0|0|9.515440622646247|0|3983.0|0
0|2020-08-10|3604.0|0|379.0|0|9.515440622646247|0|3983.0|0
0|2020-08-11|3604.0|0|379.0|0|9.515440622646247|0|3983.0|0
0|2020-08-12|3604.0|0|379.0|0|9.515440622646247|0|3983.0|0
0|2020-08-13|3604.0|0|379.0|0|9.515440622646247|0|3983.0|0
0|2020-08-14|3604.0|0|379.0|0|9.515440622646247|0|3983.0|0
0|2020-08-15|3604.0|0|379.0|0|9.515440622646247|0|3983.0|0
0|2020-08-16|3604.0|0|379.0|0|9.515440622646247|0|3983.0|0
0|2020-08-17|3604.0|0|379.0|0|9.515440622646247|0|3983.0|0
0|2020-08-18|3604.0|0|379.0|0|9.515440622646247|0|3983.0|0
0|2020-08-19|3604.0|0|379.0|0|9.515440622646247|0|3983.0|0
0|2020-08-20|3604.0|0|379.0|0|9.515440622646247|0|3983.0|0
0|2020-08-21|3604.0|0|379.0|0|9.515440622646247|0|3983.0|0
0|2020-08-22|3604.0|0|379.0|0|9.515440622646247|0|3983.0|0
0|2020-08-23|3604.0|0|379.0|0|9.515440622646247|0|3983.0|0
0|2020-08-24|3604.0|0|379.0|0|9.515440622646247|0|3983.0|0
0|2020-08-25|3604.0|0|379.0|0|9.515440622646247|0|3983.0|0
0|2020-08-26|3604.0|0|379.0|0|9.515440622646247|0|3983.0|0
0|2020-08-27|3604.0|0|379.0|0|9.515440622646247|0|3983.0|0
0|2020-08-28|3604.0|0|379.0|0|9.515440622646247|0|3983.0|0
0|2020-08-29|3604.0|0|379.0|0|9.515440622646247|0|3983.0|0
0|2020-08-30|3604.0|0|379.0|0|9.515440622646247|0|3983.0|0
0|2020-08-31|3604.0|0|379.0|0|9.515440622646247|0|3983.0|0
0|2020-09-01|3544.0|0|442.0|0|11.088810837932765|0|3986.0|0
0|2020-09-02|3544.0|0|442.0|0|11.088810837932765|0|3986.0|0
0|2020-09-03|3544.0|0|442.0|0|11.088810837932765|0|3986.0|0
0|2020-09-04|3544.0|0|442.0|0|11.088810837932765|0|3986.0|0
0|2020-09-05|3544.0|0|442.0|0|11.088810837932765|0|3986.0|0
0|2020-09-06|3544.0|0|442.0|0|11.088810837932765|0|3986.0|0
0|2020-09-07|3544.0|0|442.0|0|11.088810837932765|0|3986.0|0
0|2020-09-08|3544.0|0|442.0|0|11.088810837932765|0|3986.0|0
0|2020-09-09|3544.0|0|442.0|0|11.088810837932765|0|3986.0|0
0|2020-09-10|3544.0|0|442.0|0|11.088810837932765|0|3986.0|0
0|2020-09-11|3544.0|0|442.0|0|11.088810837932765|0|3986.0|0
0|2020-09-12|3544.0|0|442.0|0|11.088810837932765|0|3986.0|0
0|2020-09-13|3544.0|0|442.0|0|11.088810837932765|0|3986.0|0
0|2020-09-14|3544.0|0|442.0|0|11.088810837932765|0|3986.0|0
0|2020-09-15|3544.0|0|442.0|0|11.088810837932765|0|3986.0|0
0|2020-09-16|3544.0|0|442.0|0|11.088810837932765|0|3986.0|0
0|2020-09-17|3544.0|0|442.0|0|11.088810837932765|0|3986.0|0
0|2020-09-18|3544.0|0|442.0|0|11.088810837932765|0|3986.0|0
0|2020-09-19|3544.0|0|442.0|0|11.088810837932765|0|3986.0|0
0|2020-09-20|3544.0|0|442.0|0|11.088810837932765|0|3986.0|0
0|2020-09-21|3544.0|0|442.0|0|11.088810837932765|0|3986.0|0
0|2020-09-22|3544.0|0|442.0|0|11.088810837932765|0|3986.0|0
0|2020-09-23|3544.0|0|442.0|0|11.088810837932765|0|3986.0|0
0|2020-09-24|3544.0|0|442.0|0|11.088810837932765|0|3986.0|0
0|2020-09-25|3544.0|0|442.0|0|11.088810837932765|0|3986.0|0
0|2020-09-26|3544.0|0|442.0|0|11.088810837932765|0|3986.0|0
0|2020-09-27|3544.0|0|442.0|0|11.088810837932765|0|3986.0|0
0|2020-09-28|3544.0|0|442.0|0|11.088810837932765|0|3986.0|0
0|2020-09-29|3544.0|0|442.0|0|11.088810837932765|0|3986.0|0
0|2020-09-30|3544.0|0|442.0|0|11.088810837932765|0|3986.0|0
0|2020-10-01|3627.0|0|378.0|0|9.438202247191011|0|4005.0|0
0|2020-10-02|3627.0|0|378.0|0|9.438202247191011|0|4005.0|0
0|2020-10-03|3627.0|0|378.0|0|9.438202247191011|0|4005.0|0
0|2020-10-04|3627.0|0|378.0|0|9.438202247191011|0|4005.0|0
0|2020-10-05|3627.0|0|378.0|0|9.438202247191011|0|4005.0|0
0|2020-10-06|3627.0|0|378.0|0|9.438202247191011|0|4005.0|0
0|2020-10-07|3627.0|0|378.0|0|9.438202247191011|0|4005.0|0
0|2020-10-08|3627.0|0|378.0|0|9.438202247191011|0|4005.0|0
0|2020-10-09|3627.0|0|378.0|0|9.438202247191011|0|4005.0|0
0|2020-10-10|3627.0|0|378.0|0|9.438202247191011|0|4005.0|0
0|2020-10-11|3627.0|0|378.0|0|9.438202247191011|0|4005.0|0
0|2020-10-12|3627.0|0|378.0|0|9.438202247191011|0|4005.0|0
0|2020-10-13|3627.0|0|378.0|0|9.438202247191011|0|4005.0|0
0|2020-10-14|3627.0|0|378.0|0|9.438202247191011|0|4005.0|0
0|2020-10-15|3627.0|0|378.0|0|9.438202247191011|0|4005.0|0
0|2020-10-16|3627.0|0|378.0|0|9.438202247191011|0|4005.0|0
0|2020-10-17|3627.0|0|378.0|0|9.438202247191011|0|4005.0|0
0|2020-10-18|3627.0|0|378.0|0|9.438202247191011|0|4005.0|0
0|2020-10-19|3627.0|0|378.0|0|9.438202247191011|0|4005.0|0
0|2020-10-20|3627.0|0|378.0|0|9.438202247191011|0|4005.0|0
0|2020-10-21|3627.0|0|378.0|0|9.438202247191011|0|4005.0|0
0|2020-10-22|3627.0|0|378.0|0|9.438202247191011|0|4005.0|0
0|2020-10-23|3627.0|0|378.0|0|9.438202247191011|0|4005.0|0
0|2020-10-24|3627.0|0|378.0|0|9.438202247191011|0|4005.0|0
0|2020-10-25|3627.0|0|378.0|0|9.438202247191011|0|4005.0|0
0|2020-10-26|3627.0|0|378.0|0|9.438202247191011|0|4005.0|0
0|2020-10-27|3627.0|0|378.0|0|9.438202247191011|0|4005.0|0
0|2020-10-28|3627.0|0|378.0|0|9.438202247191011|0|4005.0|0
0|2020-10-29|3627.0|0|378.0|0|9.438202247191011|0|4005.0|0
0|2020-10-30|3627.0|0|378.0|0|9.438202247191011|0|4005.0|0
0|2020-10-31|3627.0|0|378.0|0|9.438202247191011|0|4005.0|0
0|2020-11-01|3557.0|0|404.0|0|10.199444584700833|0|3961.0|0
0|2020-11-02|3557.0|0|404.0|0|10.199444584700833|0|3961.0|0
0|2020-11-03|3557.0|0|404.0|0|10.199444584700833|0|3961.0|0
0|2020-11-04|3557.0|0|404.0|0|10.199444584700833|0|3961.0|0
0|2020-11-05|3557.0|0|404.0|0|10.199444584700833|0|3961.0|0
0|2020-11-06|3557.0|0|404.0|0|10.199444584700833|0|3961.0|0
0|2020-11-07|3557.0|0|404.0|0|10.199444584700833|0|3961.0|0
0|2020-11-08|3557.0|0|404.0|0|10.199444584700833|0|3961.0|0
0|2020-11-09|3557.0|0|404.0|0|10.199444584700833|0|3961.0|0
0|2020-11-10|3557.0|0|404.0|0|10.199444584700833|0|3961.0|0
0|2020-11-11|3557.0|0|404.0|0|10.199444584700833|0|3961.0|0
0|2020-11-12|3557.0|0|404.0|0|10.199444584700833|0|3961.0|0
0|2020-11-13|3557.0|0|404.0|0|10.199444584700833|0|3961.0|0
0|2020-11-14|3557.0|0|404.0|0|10.199444584700833|0|3961.0|0
0|2020-11-15|3557.0|0|404.0|0|10.199444584700833|0|3961.0|0
0|2020-11-16|3557.0|0|404.0|0|10.199444584700833|0|3961.0|0
0|2020-11-17|3557.0|0|404.0|0|10.199444584700833|0|3961.0|0
0|2020-11-18|3557.0|0|404.0|0|10.199444584700833|0|3961.0|0
0|2020-11-19|3557.0|0|404.0|0|10.199444584700833|0|3961.0|0
0|2020-11-20|3557.0|0|404.0|0|10.199444584700833|0|3961.0|0
0|2020-11-21|3557.0|0|404.0|0|10.199444584700833|0|3961.0|0
0|2020-11-22|3557.0|0|404.0|0|10.199444584700833|0|3961.0|0
0|2020-11-23|3557.0|0|404.0|0|10.199444584700833|0|3961.0|0
0|2020-11-24|3557.0|0|404.0|0|10.199444584700833|0|3961.0|0
0|2020-11-25|3557.0|0|404.0|0|10.199444584700833|0|3961.0|0
0|2020-11-26|3557.0|0|404.0|0|10.199444584700833|0|3961.0|0
0|2020-11-27|3557.0|0|404.0|0|10.199444584700833|0|3961.0|0
0|2020-11-28|3557.0|0|404.0|0|10.199444584700833|0|3961.0|0
0|2020-11-29|3557.0|0|404.0|0|10.199444584700833|0|3961.0|0
0|2020-11-30|3557.0|0|404.0|0|10.199444584700833|0|3961.0|0
0|2020-12-01|3590.0|0|440.0|0|10.918114143920596|0|4030.0|0
0|2020-12-02|3590.0|0|440.0|0|10.918114143920596|0|4030.0|0
0|2020-12-03|3590.0|0|440.0|0|10.918114143920596|0|4030.0|0
0|2020-12-04|3590.0|0|440.0|0|10.918114143920596|0|4030.0|0
0|2020-12-05|3590.0|0|440.0|0|10.918114143920596|0|4030.0|0
0|2020-12-06|3590.0|0|440.0|0|10.918114143920596|0|4030.0|0
0|2020-12-07|3590.0|0|440.0|0|10.918114143920596|0|4030.0|0
0|2020-12-08|3590.0|0|440.0|0|10.918114143920596|0|4030.0|0
0|2020-12-09|3590.0|0|440.0|0|10.918114143920596|0|4030.0|0
0|2020-12-10|3590.0|0|440.0|0|10.918114143920596|0|4030.0|0
