|dates|Highlands_Florida_UnitedStates.BLS_EmployedPopulation.data|Highlands_Florida_UnitedStates.BLS_EmployedPopulation.missing|Highlands_Florida_UnitedStates.BLS_UnemployedPopulation.data|Highlands_Florida_UnitedStates.BLS_UnemployedPopulation.missing|Highlands_Florida_UnitedStates.BLS_UnemploymentRate.data|Highlands_Florida_UnitedStates.BLS_UnemploymentRate.missing|Highlands_Florida_UnitedStates.BLS_LaborForcePopulation.data|Highlands_Florida_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-07|34607.5|0|1669.5|0|4.602089478181768|0|36277.0|0
0|2020-02-08|34607.5|0|1669.5|0|4.602089478181768|0|36277.0|0
0|2020-02-09|34607.5|0|1669.5|0|4.602089478181768|0|36277.0|0
0|2020-02-10|34607.5|0|1669.5|0|4.602089478181768|0|36277.0|0
0|2020-02-11|34607.5|0|1669.5|0|4.602089478181768|0|36277.0|0
0|2020-02-12|34607.5|0|1669.5|0|4.602089478181768|0|36277.0|0
0|2020-02-13|34607.5|0|1669.5|0|4.602089478181768|0|36277.0|0
0|2020-02-14|34607.5|0|1669.5|0|4.602089478181768|0|36277.0|0
0|2020-02-15|34607.5|0|1669.5|0|4.602089478181768|0|36277.0|0
0|2020-02-16|34607.5|0|1669.5|0|4.602089478181768|0|36277.0|0
0|2020-02-17|34607.5|0|1669.5|0|4.602089478181768|0|36277.0|0
0|2020-02-18|34607.5|0|1669.5|0|4.602089478181768|0|36277.0|0
0|2020-02-19|34607.5|0|1669.5|0|4.602089478181768|0|36277.0|0
0|2020-02-20|34607.5|0|1669.5|0|4.602089478181768|0|36277.0|0
0|2020-02-21|34607.5|0|1669.5|0|4.602089478181768|0|36277.0|0
0|2020-02-22|34607.5|0|1669.5|0|4.602089478181768|0|36277.0|0
0|2020-02-23|34607.5|0|1669.5|0|4.602089478181768|0|36277.0|0
0|2020-02-24|34607.5|0|1669.5|0|4.602089478181768|0|36277.0|0
0|2020-02-25|34607.5|0|1669.5|0|4.602089478181768|0|36277.0|0
0|2020-02-26|34607.5|0|1669.5|0|4.602089478181768|0|36277.0|0
0|2020-02-27|34607.5|0|1669.5|0|4.602089478181768|0|36277.0|0
0|2020-02-28|34607.5|0|1669.5|0|4.602089478181768|0|36277.0|0
0|2020-02-29|34607.5|0|1669.5|0|4.602089478181768|0|36277.0|0
0|2020-03-01|34252.0|0|2510.0|0|6.827702518905391|0|36762.0|0
0|2020-03-02|34252.0|0|2510.0|0|6.827702518905391|0|36762.0|0
0|2020-03-03|34252.0|0|2510.0|0|6.827702518905391|0|36762.0|0
0|2020-03-04|34252.0|0|2510.0|0|6.827702518905391|0|36762.0|0
0|2020-03-05|34252.0|0|2510.0|0|6.827702518905391|0|36762.0|0
0|2020-03-06|34252.0|0|2510.0|0|6.827702518905391|0|36762.0|0
0|2020-03-07|34252.0|0|2510.0|0|6.827702518905391|0|36762.0|0
0|2020-03-08|34252.0|0|2510.0|0|6.827702518905391|0|36762.0|0
0|2020-03-09|34252.0|0|2510.0|0|6.827702518905391|0|36762.0|0
0|2020-03-10|34252.0|0|2510.0|0|6.827702518905391|0|36762.0|0
0|2020-03-11|34252.0|0|2510.0|0|6.827702518905391|0|36762.0|0
0|2020-03-12|34252.0|0|2510.0|0|6.827702518905391|0|36762.0|0
0|2020-03-13|34252.0|0|2510.0|0|6.827702518905391|0|36762.0|0
0|2020-03-14|34252.0|0|2510.0|0|6.827702518905391|0|36762.0|0
0|2020-03-15|34252.0|0|2510.0|0|6.827702518905391|0|36762.0|0
0|2020-03-16|34252.0|0|2510.0|0|6.827702518905391|0|36762.0|0
0|2020-03-17|34252.0|0|2510.0|0|6.827702518905391|0|36762.0|0
0|2020-03-18|34252.0|0|2510.0|0|6.827702518905391|0|36762.0|0
0|2020-03-19|34252.0|0|2510.0|0|6.827702518905391|0|36762.0|0
0|2020-03-20|34252.0|0|2510.0|0|6.827702518905391|0|36762.0|0
0|2020-03-21|34252.0|0|2510.0|0|6.827702518905391|0|36762.0|0
0|2020-03-22|34252.0|0|2510.0|0|6.827702518905391|0|36762.0|0
0|2020-03-23|34252.0|0|2510.0|0|6.827702518905391|0|36762.0|0
0|2020-03-24|34252.0|0|2510.0|0|6.827702518905391|0|36762.0|0
0|2020-03-25|34252.0|0|2510.0|0|6.827702518905391|0|36762.0|0
0|2020-03-26|34252.0|0|2510.0|0|6.827702518905391|0|36762.0|0
0|2020-03-27|34252.0|0|2510.0|0|6.827702518905391|0|36762.0|0
0|2020-03-28|34252.0|0|2510.0|0|6.827702518905391|0|36762.0|0
0|2020-03-29|34252.0|0|2510.0|0|6.827702518905391|0|36762.0|0
0|2020-03-30|34252.0|0|2510.0|0|6.827702518905391|0|36762.0|0
0|2020-03-31|34252.0|0|2510.0|0|6.827702518905391|0|36762.0|0
0|2020-04-01|29438.0|0|3783.5|0|11.388709119094562|0|33221.5|0
0|2020-04-02|29438.0|0|3783.5|0|11.388709119094562|0|33221.5|0
0|2020-04-03|29438.0|0|3783.5|0|11.388709119094562|0|33221.5|0
0|2020-04-04|29438.0|0|3783.5|0|11.388709119094562|0|33221.5|0
0|2020-04-05|29438.0|0|3783.5|0|11.388709119094562|0|33221.5|0
0|2020-04-06|29438.0|0|3783.5|0|11.388709119094562|0|33221.5|0
0|2020-04-07|29438.0|0|3783.5|0|11.388709119094562|0|33221.5|0
0|2020-04-08|29438.0|0|3783.5|0|11.388709119094562|0|33221.5|0
0|2020-04-09|29438.0|0|3783.5|0|11.388709119094562|0|33221.5|0
0|2020-04-10|29438.0|0|3783.5|0|11.388709119094562|0|33221.5|0
0|2020-04-11|29438.0|0|3783.5|0|11.388709119094562|0|33221.5|0
0|2020-04-12|29438.0|0|3783.5|0|11.388709119094562|0|33221.5|0
0|2020-04-13|29438.0|0|3783.5|0|11.388709119094562|0|33221.5|0
0|2020-04-14|29438.0|0|3783.5|0|11.388709119094562|0|33221.5|0
0|2020-04-15|29438.0|0|3783.5|0|11.388709119094562|0|33221.5|0
0|2020-04-16|29438.0|0|3783.5|0|11.388709119094562|0|33221.5|0
0|2020-04-17|29438.0|0|3783.5|0|11.388709119094562|0|33221.5|0
0|2020-04-18|29438.0|0|3783.5|0|11.388709119094562|0|33221.5|0
0|2020-04-19|29438.0|0|3783.5|0|11.388709119094562|0|33221.5|0
0|2020-04-20|29438.0|0|3783.5|0|11.388709119094562|0|33221.5|0
0|2020-04-21|29438.0|0|3783.5|0|11.388709119094562|0|33221.5|0
0|2020-04-22|29438.0|0|3783.5|0|11.388709119094562|0|33221.5|0
0|2020-04-23|29438.0|0|3783.5|0|11.388709119094562|0|33221.5|0
0|2020-04-24|29438.0|0|3783.5|0|11.388709119094562|0|33221.5|0
0|2020-04-25|29438.0|0|3783.5|0|11.388709119094562|0|33221.5|0
0|2020-04-26|29438.0|0|3783.5|0|11.388709119094562|0|33221.5|0
0|2020-04-27|29438.0|0|3783.5|0|11.388709119094562|0|33221.5|0
0|2020-04-28|29438.0|0|3783.5|0|11.388709119094562|0|33221.5|0
0|2020-04-29|29438.0|0|3783.5|0|11.388709119094562|0|33221.5|0
0|2020-04-30|29438.0|0|3783.5|0|11.388709119094562|0|33221.5|0
0|2020-05-01|30109.0|0|3984.0|0|11.685683278092277|0|34093.0|0
0|2020-05-02|30109.0|0|3984.0|0|11.685683278092277|0|34093.0|0
0|2020-05-03|30109.0|0|3984.0|0|11.685683278092277|0|34093.0|0
0|2020-05-04|30109.0|0|3984.0|0|11.685683278092277|0|34093.0|0
0|2020-05-05|30109.0|0|3984.0|0|11.685683278092277|0|34093.0|0
0|2020-05-06|30109.0|0|3984.0|0|11.685683278092277|0|34093.0|0
0|2020-05-07|30109.0|0|3984.0|0|11.685683278092277|0|34093.0|0
0|2020-05-08|30109.0|0|3984.0|0|11.685683278092277|0|34093.0|0
0|2020-05-09|30109.0|0|3984.0|0|11.685683278092277|0|34093.0|0
0|2020-05-10|30109.0|0|3984.0|0|11.685683278092277|0|34093.0|0
0|2020-05-11|30109.0|0|3984.0|0|11.685683278092277|0|34093.0|0
0|2020-05-12|30109.0|0|3984.0|0|11.685683278092277|0|34093.0|0
0|2020-05-13|30109.0|0|3984.0|0|11.685683278092277|0|34093.0|0
0|2020-05-14|30109.0|0|3984.0|0|11.685683278092277|0|34093.0|0
0|2020-05-15|30109.0|0|3984.0|0|11.685683278092277|0|34093.0|0
0|2020-05-16|30109.0|0|3984.0|0|11.685683278092277|0|34093.0|0
0|2020-05-17|30109.0|0|3984.0|0|11.685683278092277|0|34093.0|0
0|2020-05-18|30109.0|0|3984.0|0|11.685683278092277|0|34093.0|0
0|2020-05-19|30109.0|0|3984.0|0|11.685683278092277|0|34093.0|0
0|2020-05-20|30109.0|0|3984.0|0|11.685683278092277|0|34093.0|0
0|2020-05-21|30109.0|0|3984.0|0|11.685683278092277|0|34093.0|0
0|2020-05-22|30109.0|0|3984.0|0|11.685683278092277|0|34093.0|0
0|2020-05-23|30109.0|0|3984.0|0|11.685683278092277|0|34093.0|0
0|2020-05-24|30109.0|0|3984.0|0|11.685683278092277|0|34093.0|0
0|2020-05-25|30109.0|0|3984.0|0|11.685683278092277|0|34093.0|0
0|2020-05-26|30109.0|0|3984.0|0|11.685683278092277|0|34093.0|0
0|2020-05-27|30109.0|0|3984.0|0|11.685683278092277|0|34093.0|0
0|2020-05-28|30109.0|0|3984.0|0|11.685683278092277|0|34093.0|0
0|2020-05-29|30109.0|0|3984.0|0|11.685683278092277|0|34093.0|0
0|2020-05-30|30109.0|0|3984.0|0|11.685683278092277|0|34093.0|0
0|2020-05-31|30109.0|0|3984.0|0|11.685683278092277|0|34093.0|0
0|2020-06-01|30677.0|0|3595.0|0|10.489612511671336|0|34272.0|0
0|2020-06-02|30677.0|0|3595.0|0|10.489612511671336|0|34272.0|0
0|2020-06-03|30677.0|0|3595.0|0|10.489612511671336|0|34272.0|0
0|2020-06-04|30677.0|0|3595.0|0|10.489612511671336|0|34272.0|0
0|2020-06-05|30677.0|0|3595.0|0|10.489612511671336|0|34272.0|0
0|2020-06-06|30677.0|0|3595.0|0|10.489612511671336|0|34272.0|0
0|2020-06-07|30677.0|0|3595.0|0|10.489612511671336|0|34272.0|0
0|2020-06-08|30677.0|0|3595.0|0|10.489612511671336|0|34272.0|0
0|2020-06-09|30677.0|0|3595.0|0|10.489612511671336|0|34272.0|0
0|2020-06-10|30677.0|0|3595.0|0|10.489612511671336|0|34272.0|0
0|2020-06-11|30677.0|0|3595.0|0|10.489612511671336|0|34272.0|0
0|2020-06-12|30677.0|0|3595.0|0|10.489612511671336|0|34272.0|0
0|2020-06-13|30677.0|0|3595.0|0|10.489612511671336|0|34272.0|0
0|2020-06-14|30677.0|0|3595.0|0|10.489612511671336|0|34272.0|0
0|2020-06-15|30677.0|0|3595.0|0|10.489612511671336|0|34272.0|0
0|2020-06-16|30677.0|0|3595.0|0|10.489612511671336|0|34272.0|0
0|2020-06-17|30677.0|0|3595.0|0|10.489612511671336|0|34272.0|0
0|2020-06-18|30677.0|0|3595.0|0|10.489612511671336|0|34272.0|0
0|2020-06-19|30677.0|0|3595.0|0|10.489612511671336|0|34272.0|0
0|2020-06-20|30677.0|0|3595.0|0|10.489612511671336|0|34272.0|0
0|2020-06-21|30677.0|0|3595.0|0|10.489612511671336|0|34272.0|0
0|2020-06-22|30677.0|0|3595.0|0|10.489612511671336|0|34272.0|0
0|2020-06-23|30677.0|0|3595.0|0|10.489612511671336|0|34272.0|0
0|2020-06-24|30677.0|0|3595.0|0|10.489612511671336|0|34272.0|0
0|2020-06-25|30677.0|0|3595.0|0|10.489612511671336|0|34272.0|0
0|2020-06-26|30677.0|0|3595.0|0|10.489612511671336|0|34272.0|0
0|2020-06-27|30677.0|0|3595.0|0|10.489612511671336|0|34272.0|0
0|2020-06-28|30677.0|0|3595.0|0|10.489612511671336|0|34272.0|0
0|2020-06-29|30677.0|0|3595.0|0|10.489612511671336|0|34272.0|0
0|2020-06-30|30677.0|0|3595.0|0|10.489612511671336|0|34272.0|0
0|2020-07-01|30322.0|0|3957.0|0|11.543510604159982|0|34279.0|0
0|2020-07-02|30322.0|0|3957.0|0|11.543510604159982|0|34279.0|0
0|2020-07-03|30322.0|0|3957.0|0|11.543510604159982|0|34279.0|0
0|2020-07-04|30322.0|0|3957.0|0|11.543510604159982|0|34279.0|0
0|2020-07-05|30322.0|0|3957.0|0|11.543510604159982|0|34279.0|0
0|2020-07-06|30322.0|0|3957.0|0|11.543510604159982|0|34279.0|0
0|2020-07-07|30322.0|0|3957.0|0|11.543510604159982|0|34279.0|0
0|2020-07-08|30322.0|0|3957.0|0|11.543510604159982|0|34279.0|0
0|2020-07-09|30322.0|0|3957.0|0|11.543510604159982|0|34279.0|0
0|2020-07-10|30322.0|0|3957.0|0|11.543510604159982|0|34279.0|0
0|2020-07-11|30322.0|0|3957.0|0|11.543510604159982|0|34279.0|0
0|2020-07-12|30322.0|0|3957.0|0|11.543510604159982|0|34279.0|0
0|2020-07-13|30322.0|0|3957.0|0|11.543510604159982|0|34279.0|0
0|2020-07-14|30322.0|0|3957.0|0|11.543510604159982|0|34279.0|0
0|2020-07-15|30322.0|0|3957.0|0|11.543510604159982|0|34279.0|0
0|2020-07-16|30322.0|0|3957.0|0|11.543510604159982|0|34279.0|0
0|2020-07-17|30322.0|0|3957.0|0|11.543510604159982|0|34279.0|0
0|2020-07-18|30322.0|0|3957.0|0|11.543510604159982|0|34279.0|0
0|2020-07-19|30322.0|0|3957.0|0|11.543510604159982|0|34279.0|0
0|2020-07-20|30322.0|0|3957.0|0|11.543510604159982|0|34279.0|0
0|2020-07-21|30322.0|0|3957.0|0|11.543510604159982|0|34279.0|0
0|2020-07-22|30322.0|0|3957.0|0|11.543510604159982|0|34279.0|0
0|2020-07-23|30322.0|0|3957.0|0|11.543510604159982|0|34279.0|0
0|2020-07-24|30322.0|0|3957.0|0|11.543510604159982|0|34279.0|0
0|2020-07-25|30322.0|0|3957.0|0|11.543510604159982|0|34279.0|0
0|2020-07-26|30322.0|0|3957.0|0|11.543510604159982|0|34279.0|0
0|2020-07-27|30322.0|0|3957.0|0|11.543510604159982|0|34279.0|0
0|2020-07-28|30322.0|0|3957.0|0|11.543510604159982|0|34279.0|0
0|2020-07-29|30322.0|0|3957.0|0|11.543510604159982|0|34279.0|0
0|2020-07-30|30322.0|0|3957.0|0|11.543510604159982|0|34279.0|0
0|2020-07-31|30322.0|0|3957.0|0|11.543510604159982|0|34279.0|0
0|2020-08-01|31113.0|0|2708.0|0|8.006859643416812|0|33821.0|0
0|2020-08-02|31113.0|0|2708.0|0|8.006859643416812|0|33821.0|0
0|2020-08-03|31113.0|0|2708.0|0|8.006859643416812|0|33821.0|0
0|2020-08-04|31113.0|0|2708.0|0|8.006859643416812|0|33821.0|0
0|2020-08-05|31113.0|0|2708.0|0|8.006859643416812|0|33821.0|0
0|2020-08-06|31113.0|0|2708.0|0|8.006859643416812|0|33821.0|0
0|2020-08-07|31113.0|0|2708.0|0|8.006859643416812|0|33821.0|0
0|2020-08-08|31113.0|0|2708.0|0|8.006859643416812|0|33821.0|0
0|2020-08-09|31113.0|0|2708.0|0|8.006859643416812|0|33821.0|0
0|2020-08-10|31113.0|0|2708.0|0|8.006859643416812|0|33821.0|0
0|2020-08-11|31113.0|0|2708.0|0|8.006859643416812|0|33821.0|0
0|2020-08-12|31113.0|0|2708.0|0|8.006859643416812|0|33821.0|0
0|2020-08-13|31113.0|0|2708.0|0|8.006859643416812|0|33821.0|0
0|2020-08-14|31113.0|0|2708.0|0|8.006859643416812|0|33821.0|0
0|2020-08-15|31113.0|0|2708.0|0|8.006859643416812|0|33821.0|0
0|2020-08-16|31113.0|0|2708.0|0|8.006859643416812|0|33821.0|0
0|2020-08-17|31113.0|0|2708.0|0|8.006859643416812|0|33821.0|0
0|2020-08-18|31113.0|0|2708.0|0|8.006859643416812|0|33821.0|0
0|2020-08-19|31113.0|0|2708.0|0|8.006859643416812|0|33821.0|0
0|2020-08-20|31113.0|0|2708.0|0|8.006859643416812|0|33821.0|0
0|2020-08-21|31113.0|0|2708.0|0|8.006859643416812|0|33821.0|0
0|2020-08-22|31113.0|0|2708.0|0|8.006859643416812|0|33821.0|0
0|2020-08-23|31113.0|0|2708.0|0|8.006859643416812|0|33821.0|0
0|2020-08-24|31113.0|0|2708.0|0|8.006859643416812|0|33821.0|0
0|2020-08-25|31113.0|0|2708.0|0|8.006859643416812|0|33821.0|0
0|2020-08-26|31113.0|0|2708.0|0|8.006859643416812|0|33821.0|0
0|2020-08-27|31113.0|0|2708.0|0|8.006859643416812|0|33821.0|0
0|2020-08-28|31113.0|0|2708.0|0|8.006859643416812|0|33821.0|0
0|2020-08-29|31113.0|0|2708.0|0|8.006859643416812|0|33821.0|0
0|2020-08-30|31113.0|0|2708.0|0|8.006859643416812|0|33821.0|0
0|2020-08-31|31113.0|0|2708.0|0|8.006859643416812|0|33821.0|0
0|2020-09-01|31844.0|0|2433.0|0|7.098054088747556|0|34277.0|0
0|2020-09-02|31844.0|0|2433.0|0|7.098054088747556|0|34277.0|0
0|2020-09-03|31844.0|0|2433.0|0|7.098054088747556|0|34277.0|0
0|2020-09-04|31844.0|0|2433.0|0|7.098054088747556|0|34277.0|0
0|2020-09-05|31844.0|0|2433.0|0|7.098054088747556|0|34277.0|0
0|2020-09-06|31844.0|0|2433.0|0|7.098054088747556|0|34277.0|0
0|2020-09-07|31844.0|0|2433.0|0|7.098054088747556|0|34277.0|0
0|2020-09-08|31844.0|0|2433.0|0|7.098054088747556|0|34277.0|0
0|2020-09-09|31844.0|0|2433.0|0|7.098054088747556|0|34277.0|0
0|2020-09-10|31844.0|0|2433.0|0|7.098054088747556|0|34277.0|0
0|2020-09-11|31844.0|0|2433.0|0|7.098054088747556|0|34277.0|0
0|2020-09-12|31844.0|0|2433.0|0|7.098054088747556|0|34277.0|0
0|2020-09-13|31844.0|0|2433.0|0|7.098054088747556|0|34277.0|0
0|2020-09-14|31844.0|0|2433.0|0|7.098054088747556|0|34277.0|0
0|2020-09-15|31844.0|0|2433.0|0|7.098054088747556|0|34277.0|0
0|2020-09-16|31844.0|0|2433.0|0|7.098054088747556|0|34277.0|0
0|2020-09-17|31844.0|0|2433.0|0|7.098054088747556|0|34277.0|0
0|2020-09-18|31844.0|0|2433.0|0|7.098054088747556|0|34277.0|0
0|2020-09-19|31844.0|0|2433.0|0|7.098054088747556|0|34277.0|0
0|2020-09-20|31844.0|0|2433.0|0|7.098054088747556|0|34277.0|0
0|2020-09-21|31844.0|0|2433.0|0|7.098054088747556|0|34277.0|0
0|2020-09-22|31844.0|0|2433.0|0|7.098054088747556|0|34277.0|0
0|2020-09-23|31844.0|0|2433.0|0|7.098054088747556|0|34277.0|0
0|2020-09-24|31844.0|0|2433.0|0|7.098054088747556|0|34277.0|0
0|2020-09-25|31844.0|0|2433.0|0|7.098054088747556|0|34277.0|0
0|2020-09-26|31844.0|0|2433.0|0|7.098054088747556|0|34277.0|0
0|2020-09-27|31844.0|0|2433.0|0|7.098054088747556|0|34277.0|0
0|2020-09-28|31844.0|0|2433.0|0|7.098054088747556|0|34277.0|0
0|2020-09-29|31844.0|0|2433.0|0|7.098054088747556|0|34277.0|0
0|2020-09-30|31844.0|0|2433.0|0|7.098054088747556|0|34277.0|0
0|2020-10-01|32516.0|0|2008.0|0|5.816243772448152|0|34524.0|0
0|2020-10-02|32516.0|0|2008.0|0|5.816243772448152|0|34524.0|0
0|2020-10-03|32516.0|0|2008.0|0|5.816243772448152|0|34524.0|0
0|2020-10-04|32516.0|0|2008.0|0|5.816243772448152|0|34524.0|0
0|2020-10-05|32516.0|0|2008.0|0|5.816243772448152|0|34524.0|0
0|2020-10-06|32516.0|0|2008.0|0|5.816243772448152|0|34524.0|0
0|2020-10-07|32516.0|0|2008.0|0|5.816243772448152|0|34524.0|0
0|2020-10-08|32516.0|0|2008.0|0|5.816243772448152|0|34524.0|0
0|2020-10-09|32516.0|0|2008.0|0|5.816243772448152|0|34524.0|0
0|2020-10-10|32516.0|0|2008.0|0|5.816243772448152|0|34524.0|0
0|2020-10-11|32516.0|0|2008.0|0|5.816243772448152|0|34524.0|0
0|2020-10-12|32516.0|0|2008.0|0|5.816243772448152|0|34524.0|0
0|2020-10-13|32516.0|0|2008.0|0|5.816243772448152|0|34524.0|0
0|2020-10-14|32516.0|0|2008.0|0|5.816243772448152|0|34524.0|0
0|2020-10-15|32516.0|0|2008.0|0|5.816243772448152|0|34524.0|0
0|2020-10-16|32516.0|0|2008.0|0|5.816243772448152|0|34524.0|0
0|2020-10-17|32516.0|0|2008.0|0|5.816243772448152|0|34524.0|0
0|2020-10-18|32516.0|0|2008.0|0|5.816243772448152|0|34524.0|0
0|2020-10-19|32516.0|0|2008.0|0|5.816243772448152|0|34524.0|0
0|2020-10-20|32516.0|0|2008.0|0|5.816243772448152|0|34524.0|0
0|2020-10-21|32516.0|0|2008.0|0|5.816243772448152|0|34524.0|0
0|2020-10-22|32516.0|0|2008.0|0|5.816243772448152|0|34524.0|0
0|2020-10-23|32516.0|0|2008.0|0|5.816243772448152|0|34524.0|0
0|2020-10-24|32516.0|0|2008.0|0|5.816243772448152|0|34524.0|0
0|2020-10-25|32516.0|0|2008.0|0|5.816243772448152|0|34524.0|0
0|2020-10-26|32516.0|0|2008.0|0|5.816243772448152|0|34524.0|0
0|2020-10-27|32516.0|0|2008.0|0|5.816243772448152|0|34524.0|0
0|2020-10-28|32516.0|0|2008.0|0|5.816243772448152|0|34524.0|0
0|2020-10-29|32516.0|0|2008.0|0|5.816243772448152|0|34524.0|0
0|2020-10-30|32516.0|0|2008.0|0|5.816243772448152|0|34524.0|0
0|2020-10-31|32516.0|0|2008.0|0|5.816243772448152|0|34524.0|0
0|2020-11-01|32792.0|0|1769.0|0|5.118486154914499|0|34561.0|0
0|2020-11-02|32792.0|0|1769.0|0|5.118486154914499|0|34561.0|0
0|2020-11-03|32792.0|0|1769.0|0|5.118486154914499|0|34561.0|0
0|2020-11-04|32792.0|0|1769.0|0|5.118486154914499|0|34561.0|0
0|2020-11-05|32792.0|0|1769.0|0|5.118486154914499|0|34561.0|0
0|2020-11-06|32792.0|0|1769.0|0|5.118486154914499|0|34561.0|0
0|2020-11-07|32792.0|0|1769.0|0|5.118486154914499|0|34561.0|0
0|2020-11-08|32792.0|0|1769.0|0|5.118486154914499|0|34561.0|0
0|2020-11-09|32792.0|0|1769.0|0|5.118486154914499|0|34561.0|0
0|2020-11-10|32792.0|0|1769.0|0|5.118486154914499|0|34561.0|0
0|2020-11-11|32792.0|0|1769.0|0|5.118486154914499|0|34561.0|0
0|2020-11-12|32792.0|0|1769.0|0|5.118486154914499|0|34561.0|0
0|2020-11-13|32792.0|0|1769.0|0|5.118486154914499|0|34561.0|0
0|2020-11-14|32792.0|0|1769.0|0|5.118486154914499|0|34561.0|0
0|2020-11-15|32792.0|0|1769.0|0|5.118486154914499|0|34561.0|0
0|2020-11-16|32792.0|0|1769.0|0|5.118486154914499|0|34561.0|0
0|2020-11-17|32792.0|0|1769.0|0|5.118486154914499|0|34561.0|0
0|2020-11-18|32792.0|0|1769.0|0|5.118486154914499|0|34561.0|0
0|2020-11-19|32792.0|0|1769.0|0|5.118486154914499|0|34561.0|0
0|2020-11-20|32792.0|0|1769.0|0|5.118486154914499|0|34561.0|0
0|2020-11-21|32792.0|0|1769.0|0|5.118486154914499|0|34561.0|0
0|2020-11-22|32792.0|0|1769.0|0|5.118486154914499|0|34561.0|0
0|2020-11-23|32792.0|0|1769.0|0|5.118486154914499|0|34561.0|0
0|2020-11-24|32792.0|0|1769.0|0|5.118486154914499|0|34561.0|0
0|2020-11-25|32792.0|0|1769.0|0|5.118486154914499|0|34561.0|0
0|2020-11-26|32792.0|0|1769.0|0|5.118486154914499|0|34561.0|0
0|2020-11-27|32792.0|0|1769.0|0|5.118486154914499|0|34561.0|0
0|2020-11-28|32792.0|0|1769.0|0|5.118486154914499|0|34561.0|0
0|2020-11-29|32792.0|0|1769.0|0|5.118486154914499|0|34561.0|0
0|2020-11-30|32792.0|0|1769.0|0|5.118486154914499|0|34561.0|0
0|2020-12-01|32886.0|0|1516.0|0|4.406720539503517|0|34402.0|0
0|2020-12-02|32886.0|0|1516.0|0|4.406720539503517|0|34402.0|0
