|dates|Broward_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Broward_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Broward_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Broward_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Broward_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Broward_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Broward_Florida_UnitedStates.TotalPopulation.data|Broward_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1952778.0|0
