|dates|Weld_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Weld_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Weld_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|Weld_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|Weld_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Weld_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Weld_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Weld_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
