|dates|Fannin_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Fannin_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Fannin_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Fannin_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Fannin_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Fannin_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Fannin_Texas_UnitedStates.TotalPopulation.data|Fannin_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|35514.0|0
