|dates|Sherman_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Sherman_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Sherman_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Sherman_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Sherman_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Sherman_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Sherman_Texas_UnitedStates.TotalPopulation.data|Sherman_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|3022.0|0
