|dates|FairbanksNorthStar_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|FairbanksNorthStar_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|FairbanksNorthStar_Alaska_UnitedStates.NYT_ConfirmedDeaths.data|FairbanksNorthStar_Alaska_UnitedStates.NYT_ConfirmedDeaths.missing|FairbanksNorthStar_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|FairbanksNorthStar_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|FairbanksNorthStar_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|FairbanksNorthStar_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
