|dates|Roberts_SouthDakota_UnitedStates.BLS_EmployedPopulation.data|Roberts_SouthDakota_UnitedStates.BLS_EmployedPopulation.missing|Roberts_SouthDakota_UnitedStates.BLS_UnemployedPopulation.data|Roberts_SouthDakota_UnitedStates.BLS_UnemployedPopulation.missing|Roberts_SouthDakota_UnitedStates.BLS_UnemploymentRate.data|Roberts_SouthDakota_UnitedStates.BLS_UnemploymentRate.missing|Roberts_SouthDakota_UnitedStates.BLS_LaborForcePopulation.data|Roberts_SouthDakota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-28|4480.5|0|279.5|0|5.871848739495798|0|4760.0|0
0|2020-01-29|4480.5|0|279.5|0|5.871848739495798|0|4760.0|0
0|2020-01-30|4480.5|0|279.5|0|5.871848739495798|0|4760.0|0
0|2020-01-31|4480.5|0|279.5|0|5.871848739495798|0|4760.0|0
0|2020-02-01|4479.0|0|293.5|0|6.149816657936092|0|4772.5|0
0|2020-02-02|4479.0|0|293.5|0|6.149816657936092|0|4772.5|0
0|2020-02-03|4479.0|0|293.5|0|6.149816657936092|0|4772.5|0
0|2020-02-04|4479.0|0|293.5|0|6.149816657936092|0|4772.5|0
0|2020-02-05|4479.0|0|293.5|0|6.149816657936092|0|4772.5|0
0|2020-02-06|4479.0|0|293.5|0|6.149816657936092|0|4772.5|0
0|2020-02-07|4479.0|0|293.5|0|6.149816657936092|0|4772.5|0
0|2020-02-08|4479.0|0|293.5|0|6.149816657936092|0|4772.5|0
0|2020-02-09|4479.0|0|293.5|0|6.149816657936092|0|4772.5|0
0|2020-02-10|4479.0|0|293.5|0|6.149816657936092|0|4772.5|0
0|2020-02-11|4479.0|0|293.5|0|6.149816657936092|0|4772.5|0
0|2020-02-12|4479.0|0|293.5|0|6.149816657936092|0|4772.5|0
0|2020-02-13|4479.0|0|293.5|0|6.149816657936092|0|4772.5|0
0|2020-02-14|4479.0|0|293.5|0|6.149816657936092|0|4772.5|0
0|2020-02-15|4479.0|0|293.5|0|6.149816657936092|0|4772.5|0
0|2020-02-16|4479.0|0|293.5|0|6.149816657936092|0|4772.5|0
0|2020-02-17|4479.0|0|293.5|0|6.149816657936092|0|4772.5|0
0|2020-02-18|4479.0|0|293.5|0|6.149816657936092|0|4772.5|0
0|2020-02-19|4479.0|0|293.5|0|6.149816657936092|0|4772.5|0
0|2020-02-20|4479.0|0|293.5|0|6.149816657936092|0|4772.5|0
0|2020-02-21|4479.0|0|293.5|0|6.149816657936092|0|4772.5|0
0|2020-02-22|4479.0|0|293.5|0|6.149816657936092|0|4772.5|0
0|2020-02-23|4479.0|0|293.5|0|6.149816657936092|0|4772.5|0
0|2020-02-24|4479.0|0|293.5|0|6.149816657936092|0|4772.5|0
0|2020-02-25|4479.0|0|293.5|0|6.149816657936092|0|4772.5|0
0|2020-02-26|4479.0|0|293.5|0|6.149816657936092|0|4772.5|0
0|2020-02-27|4479.0|0|293.5|0|6.149816657936092|0|4772.5|0
0|2020-02-28|4479.0|0|293.5|0|6.149816657936092|0|4772.5|0
0|2020-02-29|4479.0|0|293.5|0|6.149816657936092|0|4772.5|0
0|2020-03-01|4563.5|0|289.5|0|5.965382237791057|0|4853.0|0
0|2020-03-02|4563.5|0|289.5|0|5.965382237791057|0|4853.0|0
0|2020-03-03|4563.5|0|289.5|0|5.965382237791057|0|4853.0|0
0|2020-03-04|4563.5|0|289.5|0|5.965382237791057|0|4853.0|0
0|2020-03-05|4563.5|0|289.5|0|5.965382237791057|0|4853.0|0
0|2020-03-06|4563.5|0|289.5|0|5.965382237791057|0|4853.0|0
0|2020-03-07|4563.5|0|289.5|0|5.965382237791057|0|4853.0|0
0|2020-03-08|4563.5|0|289.5|0|5.965382237791057|0|4853.0|0
0|2020-03-09|4563.5|0|289.5|0|5.965382237791057|0|4853.0|0
0|2020-03-10|4563.5|0|289.5|0|5.965382237791057|0|4853.0|0
0|2020-03-11|4563.5|0|289.5|0|5.965382237791057|0|4853.0|0
0|2020-03-12|4563.5|0|289.5|0|5.965382237791057|0|4853.0|0
0|2020-03-13|4563.5|0|289.5|0|5.965382237791057|0|4853.0|0
0|2020-03-14|4563.5|0|289.5|0|5.965382237791057|0|4853.0|0
0|2020-03-15|4563.5|0|289.5|0|5.965382237791057|0|4853.0|0
0|2020-03-16|4563.5|0|289.5|0|5.965382237791057|0|4853.0|0
0|2020-03-17|4563.5|0|289.5|0|5.965382237791057|0|4853.0|0
0|2020-03-18|4563.5|0|289.5|0|5.965382237791057|0|4853.0|0
0|2020-03-19|4563.5|0|289.5|0|5.965382237791057|0|4853.0|0
0|2020-03-20|4563.5|0|289.5|0|5.965382237791057|0|4853.0|0
0|2020-03-21|4563.5|0|289.5|0|5.965382237791057|0|4853.0|0
0|2020-03-22|4563.5|0|289.5|0|5.965382237791057|0|4853.0|0
0|2020-03-23|4563.5|0|289.5|0|5.965382237791057|0|4853.0|0
0|2020-03-24|4563.5|0|289.5|0|5.965382237791057|0|4853.0|0
0|2020-03-25|4563.5|0|289.5|0|5.965382237791057|0|4853.0|0
0|2020-03-26|4563.5|0|289.5|0|5.965382237791057|0|4853.0|0
0|2020-03-27|4563.5|0|289.5|0|5.965382237791057|0|4853.0|0
0|2020-03-28|4563.5|0|289.5|0|5.965382237791057|0|4853.0|0
0|2020-03-29|4563.5|0|289.5|0|5.965382237791057|0|4853.0|0
0|2020-03-30|4563.5|0|289.5|0|5.965382237791057|0|4853.0|0
0|2020-03-31|4563.5|0|289.5|0|5.965382237791057|0|4853.0|0
0|2020-04-01|4297.0|0|840.5|0|16.36009732360097|0|5137.5|0
0|2020-04-02|4297.0|0|840.5|0|16.36009732360097|0|5137.5|0
0|2020-04-03|4297.0|0|840.5|0|16.36009732360097|0|5137.5|0
0|2020-04-04|4297.0|0|840.5|0|16.36009732360097|0|5137.5|0
0|2020-04-05|4297.0|0|840.5|0|16.36009732360097|0|5137.5|0
0|2020-04-06|4297.0|0|840.5|0|16.36009732360097|0|5137.5|0
0|2020-04-07|4297.0|0|840.5|0|16.36009732360097|0|5137.5|0
0|2020-04-08|4297.0|0|840.5|0|16.36009732360097|0|5137.5|0
0|2020-04-09|4297.0|0|840.5|0|16.36009732360097|0|5137.5|0
0|2020-04-10|4297.0|0|840.5|0|16.36009732360097|0|5137.5|0
0|2020-04-11|4297.0|0|840.5|0|16.36009732360097|0|5137.5|0
0|2020-04-12|4297.0|0|840.5|0|16.36009732360097|0|5137.5|0
0|2020-04-13|4297.0|0|840.5|0|16.36009732360097|0|5137.5|0
0|2020-04-14|4297.0|0|840.5|0|16.36009732360097|0|5137.5|0
0|2020-04-15|4297.0|0|840.5|0|16.36009732360097|0|5137.5|0
0|2020-04-16|4297.0|0|840.5|0|16.36009732360097|0|5137.5|0
0|2020-04-17|4297.0|0|840.5|0|16.36009732360097|0|5137.5|0
0|2020-04-18|4297.0|0|840.5|0|16.36009732360097|0|5137.5|0
0|2020-04-19|4297.0|0|840.5|0|16.36009732360097|0|5137.5|0
0|2020-04-20|4297.0|0|840.5|0|16.36009732360097|0|5137.5|0
0|2020-04-21|4297.0|0|840.5|0|16.36009732360097|0|5137.5|0
0|2020-04-22|4297.0|0|840.5|0|16.36009732360097|0|5137.5|0
0|2020-04-23|4297.0|0|840.5|0|16.36009732360097|0|5137.5|0
0|2020-04-24|4297.0|0|840.5|0|16.36009732360097|0|5137.5|0
0|2020-04-25|4297.0|0|840.5|0|16.36009732360097|0|5137.5|0
0|2020-04-26|4297.0|0|840.5|0|16.36009732360097|0|5137.5|0
0|2020-04-27|4297.0|0|840.5|0|16.36009732360097|0|5137.5|0
0|2020-04-28|4297.0|0|840.5|0|16.36009732360097|0|5137.5|0
0|2020-04-29|4297.0|0|840.5|0|16.36009732360097|0|5137.5|0
0|2020-04-30|4297.0|0|840.5|0|16.36009732360097|0|5137.5|0
0|2020-05-01|4346.0|0|357.0|0|7.590899425898363|0|4703.0|0
0|2020-05-02|4346.0|0|357.0|0|7.590899425898363|0|4703.0|0
0|2020-05-03|4346.0|0|357.0|0|7.590899425898363|0|4703.0|0
0|2020-05-04|4346.0|0|357.0|0|7.590899425898363|0|4703.0|0
0|2020-05-05|4346.0|0|357.0|0|7.590899425898363|0|4703.0|0
0|2020-05-06|4346.0|0|357.0|0|7.590899425898363|0|4703.0|0
0|2020-05-07|4346.0|0|357.0|0|7.590899425898363|0|4703.0|0
0|2020-05-08|4346.0|0|357.0|0|7.590899425898363|0|4703.0|0
0|2020-05-09|4346.0|0|357.0|0|7.590899425898363|0|4703.0|0
0|2020-05-10|4346.0|0|357.0|0|7.590899425898363|0|4703.0|0
0|2020-05-11|4346.0|0|357.0|0|7.590899425898363|0|4703.0|0
0|2020-05-12|4346.0|0|357.0|0|7.590899425898363|0|4703.0|0
0|2020-05-13|4346.0|0|357.0|0|7.590899425898363|0|4703.0|0
0|2020-05-14|4346.0|0|357.0|0|7.590899425898363|0|4703.0|0
0|2020-05-15|4346.0|0|357.0|0|7.590899425898363|0|4703.0|0
0|2020-05-16|4346.0|0|357.0|0|7.590899425898363|0|4703.0|0
0|2020-05-17|4346.0|0|357.0|0|7.590899425898363|0|4703.0|0
0|2020-05-18|4346.0|0|357.0|0|7.590899425898363|0|4703.0|0
0|2020-05-19|4346.0|0|357.0|0|7.590899425898363|0|4703.0|0
0|2020-05-20|4346.0|0|357.0|0|7.590899425898363|0|4703.0|0
0|2020-05-21|4346.0|0|357.0|0|7.590899425898363|0|4703.0|0
0|2020-05-22|4346.0|0|357.0|0|7.590899425898363|0|4703.0|0
0|2020-05-23|4346.0|0|357.0|0|7.590899425898363|0|4703.0|0
0|2020-05-24|4346.0|0|357.0|0|7.590899425898363|0|4703.0|0
0|2020-05-25|4346.0|0|357.0|0|7.590899425898363|0|4703.0|0
0|2020-05-26|4346.0|0|357.0|0|7.590899425898363|0|4703.0|0
0|2020-05-27|4346.0|0|357.0|0|7.590899425898363|0|4703.0|0
0|2020-05-28|4346.0|0|357.0|0|7.590899425898363|0|4703.0|0
0|2020-05-29|4346.0|0|357.0|0|7.590899425898363|0|4703.0|0
0|2020-05-30|4346.0|0|357.0|0|7.590899425898363|0|4703.0|0
0|2020-05-31|4346.0|0|357.0|0|7.590899425898363|0|4703.0|0
0|2020-06-01|4445.0|0|304.0|0|6.401347652137292|0|4749.0|0
0|2020-06-02|4445.0|0|304.0|0|6.401347652137292|0|4749.0|0
0|2020-06-03|4445.0|0|304.0|0|6.401347652137292|0|4749.0|0
0|2020-06-04|4445.0|0|304.0|0|6.401347652137292|0|4749.0|0
0|2020-06-05|4445.0|0|304.0|0|6.401347652137292|0|4749.0|0
0|2020-06-06|4445.0|0|304.0|0|6.401347652137292|0|4749.0|0
0|2020-06-07|4445.0|0|304.0|0|6.401347652137292|0|4749.0|0
0|2020-06-08|4445.0|0|304.0|0|6.401347652137292|0|4749.0|0
0|2020-06-09|4445.0|0|304.0|0|6.401347652137292|0|4749.0|0
0|2020-06-10|4445.0|0|304.0|0|6.401347652137292|0|4749.0|0
0|2020-06-11|4445.0|0|304.0|0|6.401347652137292|0|4749.0|0
0|2020-06-12|4445.0|0|304.0|0|6.401347652137292|0|4749.0|0
0|2020-06-13|4445.0|0|304.0|0|6.401347652137292|0|4749.0|0
0|2020-06-14|4445.0|0|304.0|0|6.401347652137292|0|4749.0|0
0|2020-06-15|4445.0|0|304.0|0|6.401347652137292|0|4749.0|0
0|2020-06-16|4445.0|0|304.0|0|6.401347652137292|0|4749.0|0
0|2020-06-17|4445.0|0|304.0|0|6.401347652137292|0|4749.0|0
0|2020-06-18|4445.0|0|304.0|0|6.401347652137292|0|4749.0|0
0|2020-06-19|4445.0|0|304.0|0|6.401347652137292|0|4749.0|0
0|2020-06-20|4445.0|0|304.0|0|6.401347652137292|0|4749.0|0
0|2020-06-21|4445.0|0|304.0|0|6.401347652137292|0|4749.0|0
0|2020-06-22|4445.0|0|304.0|0|6.401347652137292|0|4749.0|0
0|2020-06-23|4445.0|0|304.0|0|6.401347652137292|0|4749.0|0
0|2020-06-24|4445.0|0|304.0|0|6.401347652137292|0|4749.0|0
0|2020-06-25|4445.0|0|304.0|0|6.401347652137292|0|4749.0|0
0|2020-06-26|4445.0|0|304.0|0|6.401347652137292|0|4749.0|0
0|2020-06-27|4445.0|0|304.0|0|6.401347652137292|0|4749.0|0
0|2020-06-28|4445.0|0|304.0|0|6.401347652137292|0|4749.0|0
0|2020-06-29|4445.0|0|304.0|0|6.401347652137292|0|4749.0|0
0|2020-06-30|4445.0|0|304.0|0|6.401347652137292|0|4749.0|0
0|2020-07-01|4319.0|0|300.0|0|6.4949123186836974|0|4619.0|0
0|2020-07-02|4319.0|0|300.0|0|6.4949123186836974|0|4619.0|0
0|2020-07-03|4319.0|0|300.0|0|6.4949123186836974|0|4619.0|0
0|2020-07-04|4319.0|0|300.0|0|6.4949123186836974|0|4619.0|0
0|2020-07-05|4319.0|0|300.0|0|6.4949123186836974|0|4619.0|0
0|2020-07-06|4319.0|0|300.0|0|6.4949123186836974|0|4619.0|0
0|2020-07-07|4319.0|0|300.0|0|6.4949123186836974|0|4619.0|0
0|2020-07-08|4319.0|0|300.0|0|6.4949123186836974|0|4619.0|0
0|2020-07-09|4319.0|0|300.0|0|6.4949123186836974|0|4619.0|0
0|2020-07-10|4319.0|0|300.0|0|6.4949123186836974|0|4619.0|0
0|2020-07-11|4319.0|0|300.0|0|6.4949123186836974|0|4619.0|0
0|2020-07-12|4319.0|0|300.0|0|6.4949123186836974|0|4619.0|0
0|2020-07-13|4319.0|0|300.0|0|6.4949123186836974|0|4619.0|0
0|2020-07-14|4319.0|0|300.0|0|6.4949123186836974|0|4619.0|0
0|2020-07-15|4319.0|0|300.0|0|6.4949123186836974|0|4619.0|0
0|2020-07-16|4319.0|0|300.0|0|6.4949123186836974|0|4619.0|0
0|2020-07-17|4319.0|0|300.0|0|6.4949123186836974|0|4619.0|0
0|2020-07-18|4319.0|0|300.0|0|6.4949123186836974|0|4619.0|0
0|2020-07-19|4319.0|0|300.0|0|6.4949123186836974|0|4619.0|0
0|2020-07-20|4319.0|0|300.0|0|6.4949123186836974|0|4619.0|0
0|2020-07-21|4319.0|0|300.0|0|6.4949123186836974|0|4619.0|0
0|2020-07-22|4319.0|0|300.0|0|6.4949123186836974|0|4619.0|0
0|2020-07-23|4319.0|0|300.0|0|6.4949123186836974|0|4619.0|0
0|2020-07-24|4319.0|0|300.0|0|6.4949123186836974|0|4619.0|0
0|2020-07-25|4319.0|0|300.0|0|6.4949123186836974|0|4619.0|0
0|2020-07-26|4319.0|0|300.0|0|6.4949123186836974|0|4619.0|0
0|2020-07-27|4319.0|0|300.0|0|6.4949123186836974|0|4619.0|0
0|2020-07-28|4319.0|0|300.0|0|6.4949123186836974|0|4619.0|0
0|2020-07-29|4319.0|0|300.0|0|6.4949123186836974|0|4619.0|0
0|2020-07-30|4319.0|0|300.0|0|6.4949123186836974|0|4619.0|0
0|2020-07-31|4319.0|0|300.0|0|6.4949123186836974|0|4619.0|0
0|2020-08-01|4469.0|0|287.0|0|6.0344827586206895|0|4756.0|0
0|2020-08-02|4469.0|0|287.0|0|6.0344827586206895|0|4756.0|0
0|2020-08-03|4469.0|0|287.0|0|6.0344827586206895|0|4756.0|0
0|2020-08-04|4469.0|0|287.0|0|6.0344827586206895|0|4756.0|0
0|2020-08-05|4469.0|0|287.0|0|6.0344827586206895|0|4756.0|0
0|2020-08-06|4469.0|0|287.0|0|6.0344827586206895|0|4756.0|0
0|2020-08-07|4469.0|0|287.0|0|6.0344827586206895|0|4756.0|0
0|2020-08-08|4469.0|0|287.0|0|6.0344827586206895|0|4756.0|0
0|2020-08-09|4469.0|0|287.0|0|6.0344827586206895|0|4756.0|0
0|2020-08-10|4469.0|0|287.0|0|6.0344827586206895|0|4756.0|0
0|2020-08-11|4469.0|0|287.0|0|6.0344827586206895|0|4756.0|0
0|2020-08-12|4469.0|0|287.0|0|6.0344827586206895|0|4756.0|0
0|2020-08-13|4469.0|0|287.0|0|6.0344827586206895|0|4756.0|0
0|2020-08-14|4469.0|0|287.0|0|6.0344827586206895|0|4756.0|0
0|2020-08-15|4469.0|0|287.0|0|6.0344827586206895|0|4756.0|0
0|2020-08-16|4469.0|0|287.0|0|6.0344827586206895|0|4756.0|0
0|2020-08-17|4469.0|0|287.0|0|6.0344827586206895|0|4756.0|0
0|2020-08-18|4469.0|0|287.0|0|6.0344827586206895|0|4756.0|0
0|2020-08-19|4469.0|0|287.0|0|6.0344827586206895|0|4756.0|0
0|2020-08-20|4469.0|0|287.0|0|6.0344827586206895|0|4756.0|0
0|2020-08-21|4469.0|0|287.0|0|6.0344827586206895|0|4756.0|0
0|2020-08-22|4469.0|0|287.0|0|6.0344827586206895|0|4756.0|0
0|2020-08-23|4469.0|0|287.0|0|6.0344827586206895|0|4756.0|0
0|2020-08-24|4469.0|0|287.0|0|6.0344827586206895|0|4756.0|0
0|2020-08-25|4469.0|0|287.0|0|6.0344827586206895|0|4756.0|0
0|2020-08-26|4469.0|0|287.0|0|6.0344827586206895|0|4756.0|0
0|2020-08-27|4469.0|0|287.0|0|6.0344827586206895|0|4756.0|0
0|2020-08-28|4469.0|0|287.0|0|6.0344827586206895|0|4756.0|0
0|2020-08-29|4469.0|0|287.0|0|6.0344827586206895|0|4756.0|0
0|2020-08-30|4469.0|0|287.0|0|6.0344827586206895|0|4756.0|0
0|2020-08-31|4469.0|0|287.0|0|6.0344827586206895|0|4756.0|0
0|2020-09-01|4796.0|0|194.0|0|3.8877755511022043|0|4990.0|0
0|2020-09-02|4796.0|0|194.0|0|3.8877755511022043|0|4990.0|0
0|2020-09-03|4796.0|0|194.0|0|3.8877755511022043|0|4990.0|0
0|2020-09-04|4796.0|0|194.0|0|3.8877755511022043|0|4990.0|0
0|2020-09-05|4796.0|0|194.0|0|3.8877755511022043|0|4990.0|0
0|2020-09-06|4796.0|0|194.0|0|3.8877755511022043|0|4990.0|0
0|2020-09-07|4796.0|0|194.0|0|3.8877755511022043|0|4990.0|0
0|2020-09-08|4796.0|0|194.0|0|3.8877755511022043|0|4990.0|0
0|2020-09-09|4796.0|0|194.0|0|3.8877755511022043|0|4990.0|0
0|2020-09-10|4796.0|0|194.0|0|3.8877755511022043|0|4990.0|0
0|2020-09-11|4796.0|0|194.0|0|3.8877755511022043|0|4990.0|0
0|2020-09-12|4796.0|0|194.0|0|3.8877755511022043|0|4990.0|0
0|2020-09-13|4796.0|0|194.0|0|3.8877755511022043|0|4990.0|0
0|2020-09-14|4796.0|0|194.0|0|3.8877755511022043|0|4990.0|0
0|2020-09-15|4796.0|0|194.0|0|3.8877755511022043|0|4990.0|0
0|2020-09-16|4796.0|0|194.0|0|3.8877755511022043|0|4990.0|0
0|2020-09-17|4796.0|0|194.0|0|3.8877755511022043|0|4990.0|0
0|2020-09-18|4796.0|0|194.0|0|3.8877755511022043|0|4990.0|0
0|2020-09-19|4796.0|0|194.0|0|3.8877755511022043|0|4990.0|0
0|2020-09-20|4796.0|0|194.0|0|3.8877755511022043|0|4990.0|0
0|2020-09-21|4796.0|0|194.0|0|3.8877755511022043|0|4990.0|0
0|2020-09-22|4796.0|0|194.0|0|3.8877755511022043|0|4990.0|0
0|2020-09-23|4796.0|0|194.0|0|3.8877755511022043|0|4990.0|0
0|2020-09-24|4796.0|0|194.0|0|3.8877755511022043|0|4990.0|0
0|2020-09-25|4796.0|0|194.0|0|3.8877755511022043|0|4990.0|0
0|2020-09-26|4796.0|0|194.0|0|3.8877755511022043|0|4990.0|0
0|2020-09-27|4796.0|0|194.0|0|3.8877755511022043|0|4990.0|0
0|2020-09-28|4796.0|0|194.0|0|3.8877755511022043|0|4990.0|0
0|2020-09-29|4796.0|0|194.0|0|3.8877755511022043|0|4990.0|0
0|2020-09-30|4796.0|0|194.0|0|3.8877755511022043|0|4990.0|0
0|2020-10-01|4876.0|0|179.0|0|3.5410484668644906|0|5055.0|0
0|2020-10-02|4876.0|0|179.0|0|3.5410484668644906|0|5055.0|0
0|2020-10-03|4876.0|0|179.0|0|3.5410484668644906|0|5055.0|0
0|2020-10-04|4876.0|0|179.0|0|3.5410484668644906|0|5055.0|0
0|2020-10-05|4876.0|0|179.0|0|3.5410484668644906|0|5055.0|0
0|2020-10-06|4876.0|0|179.0|0|3.5410484668644906|0|5055.0|0
0|2020-10-07|4876.0|0|179.0|0|3.5410484668644906|0|5055.0|0
0|2020-10-08|4876.0|0|179.0|0|3.5410484668644906|0|5055.0|0
0|2020-10-09|4876.0|0|179.0|0|3.5410484668644906|0|5055.0|0
0|2020-10-10|4876.0|0|179.0|0|3.5410484668644906|0|5055.0|0
0|2020-10-11|4876.0|0|179.0|0|3.5410484668644906|0|5055.0|0
0|2020-10-12|4876.0|0|179.0|0|3.5410484668644906|0|5055.0|0
0|2020-10-13|4876.0|0|179.0|0|3.5410484668644906|0|5055.0|0
0|2020-10-14|4876.0|0|179.0|0|3.5410484668644906|0|5055.0|0
0|2020-10-15|4876.0|0|179.0|0|3.5410484668644906|0|5055.0|0
0|2020-10-16|4876.0|0|179.0|0|3.5410484668644906|0|5055.0|0
0|2020-10-17|4876.0|0|179.0|0|3.5410484668644906|0|5055.0|0
0|2020-10-18|4876.0|0|179.0|0|3.5410484668644906|0|5055.0|0
0|2020-10-19|4876.0|0|179.0|0|3.5410484668644906|0|5055.0|0
0|2020-10-20|4876.0|0|179.0|0|3.5410484668644906|0|5055.0|0
0|2020-10-21|4876.0|0|179.0|0|3.5410484668644906|0|5055.0|0
0|2020-10-22|4876.0|0|179.0|0|3.5410484668644906|0|5055.0|0
0|2020-10-23|4876.0|0|179.0|0|3.5410484668644906|0|5055.0|0
0|2020-10-24|4876.0|0|179.0|0|3.5410484668644906|0|5055.0|0
0|2020-10-25|4876.0|0|179.0|0|3.5410484668644906|0|5055.0|0
0|2020-10-26|4876.0|0|179.0|0|3.5410484668644906|0|5055.0|0
0|2020-10-27|4876.0|0|179.0|0|3.5410484668644906|0|5055.0|0
0|2020-10-28|4876.0|0|179.0|0|3.5410484668644906|0|5055.0|0
0|2020-10-29|4876.0|0|179.0|0|3.5410484668644906|0|5055.0|0
0|2020-10-30|4876.0|0|179.0|0|3.5410484668644906|0|5055.0|0
0|2020-10-31|4876.0|0|179.0|0|3.5410484668644906|0|5055.0|0
0|2020-11-01|4584.0|0|201.0|0|4.200626959247649|0|4785.0|0
0|2020-11-02|4584.0|0|201.0|0|4.200626959247649|0|4785.0|0
0|2020-11-03|4584.0|0|201.0|0|4.200626959247649|0|4785.0|0
0|2020-11-04|4584.0|0|201.0|0|4.200626959247649|0|4785.0|0
0|2020-11-05|4584.0|0|201.0|0|4.200626959247649|0|4785.0|0
0|2020-11-06|4584.0|0|201.0|0|4.200626959247649|0|4785.0|0
0|2020-11-07|4584.0|0|201.0|0|4.200626959247649|0|4785.0|0
0|2020-11-08|4584.0|0|201.0|0|4.200626959247649|0|4785.0|0
0|2020-11-09|4584.0|0|201.0|0|4.200626959247649|0|4785.0|0
0|2020-11-10|4584.0|0|201.0|0|4.200626959247649|0|4785.0|0
0|2020-11-11|4584.0|0|201.0|0|4.200626959247649|0|4785.0|0
0|2020-11-12|4584.0|0|201.0|0|4.200626959247649|0|4785.0|0
0|2020-11-13|4584.0|0|201.0|0|4.200626959247649|0|4785.0|0
0|2020-11-14|4584.0|0|201.0|0|4.200626959247649|0|4785.0|0
0|2020-11-15|4584.0|0|201.0|0|4.200626959247649|0|4785.0|0
0|2020-11-16|4584.0|0|201.0|0|4.200626959247649|0|4785.0|0
0|2020-11-17|4584.0|0|201.0|0|4.200626959247649|0|4785.0|0
0|2020-11-18|4584.0|0|201.0|0|4.200626959247649|0|4785.0|0
0|2020-11-19|4584.0|0|201.0|0|4.200626959247649|0|4785.0|0
0|2020-11-20|4584.0|0|201.0|0|4.200626959247649|0|4785.0|0
0|2020-11-21|4584.0|0|201.0|0|4.200626959247649|0|4785.0|0
0|2020-11-22|4584.0|0|201.0|0|4.200626959247649|0|4785.0|0
0|2020-11-23|4584.0|0|201.0|0|4.200626959247649|0|4785.0|0
0|2020-11-24|4584.0|0|201.0|0|4.200626959247649|0|4785.0|0
0|2020-11-25|4584.0|0|201.0|0|4.200626959247649|0|4785.0|0
0|2020-11-26|4584.0|0|201.0|0|4.200626959247649|0|4785.0|0
0|2020-11-27|4584.0|0|201.0|0|4.200626959247649|0|4785.0|0
0|2020-11-28|4584.0|0|201.0|0|4.200626959247649|0|4785.0|0
0|2020-11-29|4584.0|0|201.0|0|4.200626959247649|0|4785.0|0
0|2020-11-30|4584.0|0|201.0|0|4.200626959247649|0|4785.0|0
0|2020-12-01|4622.0|0|271.0|0|5.538524422644595|0|4893.0|0
0|2020-12-02|4622.0|0|271.0|0|5.538524422644595|0|4893.0|0
0|2020-12-03|4622.0|0|271.0|0|5.538524422644595|0|4893.0|0
0|2020-12-04|4622.0|0|271.0|0|5.538524422644595|0|4893.0|0
0|2020-12-05|4622.0|0|271.0|0|5.538524422644595|0|4893.0|0
0|2020-12-06|4622.0|0|271.0|0|5.538524422644595|0|4893.0|0
