|dates|Thomas_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Thomas_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Thomas_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Thomas_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Thomas_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Thomas_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Thomas_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Thomas_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
