|dates|Paulding_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Paulding_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Paulding_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Paulding_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Paulding_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Paulding_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Paulding_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Paulding_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
