|dates|Polk_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Polk_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Polk_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Polk_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Polk_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Polk_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Polk_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Polk_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
