|dates|Switzerland_Indiana_UnitedStates.BLS_EmployedPopulation.data|Switzerland_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Switzerland_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Switzerland_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Switzerland_Indiana_UnitedStates.BLS_UnemploymentRate.data|Switzerland_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Switzerland_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Switzerland_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-07|4611.5|0|173.5|0|3.625914315569488|0|4785.0|0
0|2020-03-08|4611.5|0|173.5|0|3.625914315569488|0|4785.0|0
0|2020-03-09|4611.5|0|173.5|0|3.625914315569488|0|4785.0|0
0|2020-03-10|4611.5|0|173.5|0|3.625914315569488|0|4785.0|0
0|2020-03-11|4611.5|0|173.5|0|3.625914315569488|0|4785.0|0
0|2020-03-12|4611.5|0|173.5|0|3.625914315569488|0|4785.0|0
0|2020-03-13|4611.5|0|173.5|0|3.625914315569488|0|4785.0|0
0|2020-03-14|4611.5|0|173.5|0|3.625914315569488|0|4785.0|0
0|2020-03-15|4611.5|0|173.5|0|3.625914315569488|0|4785.0|0
0|2020-03-16|4611.5|0|173.5|0|3.625914315569488|0|4785.0|0
0|2020-03-17|4611.5|0|173.5|0|3.625914315569488|0|4785.0|0
0|2020-03-18|4611.5|0|173.5|0|3.625914315569488|0|4785.0|0
0|2020-03-19|4611.5|0|173.5|0|3.625914315569488|0|4785.0|0
0|2020-03-20|4611.5|0|173.5|0|3.625914315569488|0|4785.0|0
0|2020-03-21|4611.5|0|173.5|0|3.625914315569488|0|4785.0|0
0|2020-03-22|4611.5|0|173.5|0|3.625914315569488|0|4785.0|0
0|2020-03-23|4611.5|0|173.5|0|3.625914315569488|0|4785.0|0
0|2020-03-24|4611.5|0|173.5|0|3.625914315569488|0|4785.0|0
0|2020-03-25|4611.5|0|173.5|0|3.625914315569488|0|4785.0|0
0|2020-03-26|4611.5|0|173.5|0|3.625914315569488|0|4785.0|0
0|2020-03-27|4611.5|0|173.5|0|3.625914315569488|0|4785.0|0
0|2020-03-28|4611.5|0|173.5|0|3.625914315569488|0|4785.0|0
0|2020-03-29|4611.5|0|173.5|0|3.625914315569488|0|4785.0|0
0|2020-03-30|4611.5|0|173.5|0|3.625914315569488|0|4785.0|0
0|2020-03-31|4611.5|0|173.5|0|3.625914315569488|0|4785.0|0
0|2020-04-01|3953.0|0|897.5|0|18.50324708792908|0|4850.5|0
0|2020-04-02|3953.0|0|897.5|0|18.50324708792908|0|4850.5|0
0|2020-04-03|3953.0|0|897.5|0|18.50324708792908|0|4850.5|0
0|2020-04-04|3953.0|0|897.5|0|18.50324708792908|0|4850.5|0
0|2020-04-05|3953.0|0|897.5|0|18.50324708792908|0|4850.5|0
0|2020-04-06|3953.0|0|897.5|0|18.50324708792908|0|4850.5|0
0|2020-04-07|3953.0|0|897.5|0|18.50324708792908|0|4850.5|0
0|2020-04-08|3953.0|0|897.5|0|18.50324708792908|0|4850.5|0
0|2020-04-09|3953.0|0|897.5|0|18.50324708792908|0|4850.5|0
0|2020-04-10|3953.0|0|897.5|0|18.50324708792908|0|4850.5|0
0|2020-04-11|3953.0|0|897.5|0|18.50324708792908|0|4850.5|0
0|2020-04-12|3953.0|0|897.5|0|18.50324708792908|0|4850.5|0
0|2020-04-13|3953.0|0|897.5|0|18.50324708792908|0|4850.5|0
0|2020-04-14|3953.0|0|897.5|0|18.50324708792908|0|4850.5|0
0|2020-04-15|3953.0|0|897.5|0|18.50324708792908|0|4850.5|0
0|2020-04-16|3953.0|0|897.5|0|18.50324708792908|0|4850.5|0
0|2020-04-17|3953.0|0|897.5|0|18.50324708792908|0|4850.5|0
0|2020-04-18|3953.0|0|897.5|0|18.50324708792908|0|4850.5|0
0|2020-04-19|3953.0|0|897.5|0|18.50324708792908|0|4850.5|0
0|2020-04-20|3953.0|0|897.5|0|18.50324708792908|0|4850.5|0
0|2020-04-21|3953.0|0|897.5|0|18.50324708792908|0|4850.5|0
0|2020-04-22|3953.0|0|897.5|0|18.50324708792908|0|4850.5|0
0|2020-04-23|3953.0|0|897.5|0|18.50324708792908|0|4850.5|0
0|2020-04-24|3953.0|0|897.5|0|18.50324708792908|0|4850.5|0
0|2020-04-25|3953.0|0|897.5|0|18.50324708792908|0|4850.5|0
0|2020-04-26|3953.0|0|897.5|0|18.50324708792908|0|4850.5|0
0|2020-04-27|3953.0|0|897.5|0|18.50324708792908|0|4850.5|0
0|2020-04-28|3953.0|0|897.5|0|18.50324708792908|0|4850.5|0
0|2020-04-29|3953.0|0|897.5|0|18.50324708792908|0|4850.5|0
0|2020-04-30|3953.0|0|897.5|0|18.50324708792908|0|4850.5|0
0|2020-05-01|3714.0|0|753.0|0|16.856950973807926|0|4467.0|0
0|2020-05-02|3714.0|0|753.0|0|16.856950973807926|0|4467.0|0
0|2020-05-03|3714.0|0|753.0|0|16.856950973807926|0|4467.0|0
0|2020-05-04|3714.0|0|753.0|0|16.856950973807926|0|4467.0|0
0|2020-05-05|3714.0|0|753.0|0|16.856950973807926|0|4467.0|0
0|2020-05-06|3714.0|0|753.0|0|16.856950973807926|0|4467.0|0
0|2020-05-07|3714.0|0|753.0|0|16.856950973807926|0|4467.0|0
0|2020-05-08|3714.0|0|753.0|0|16.856950973807926|0|4467.0|0
0|2020-05-09|3714.0|0|753.0|0|16.856950973807926|0|4467.0|0
0|2020-05-10|3714.0|0|753.0|0|16.856950973807926|0|4467.0|0
0|2020-05-11|3714.0|0|753.0|0|16.856950973807926|0|4467.0|0
0|2020-05-12|3714.0|0|753.0|0|16.856950973807926|0|4467.0|0
0|2020-05-13|3714.0|0|753.0|0|16.856950973807926|0|4467.0|0
0|2020-05-14|3714.0|0|753.0|0|16.856950973807926|0|4467.0|0
0|2020-05-15|3714.0|0|753.0|0|16.856950973807926|0|4467.0|0
0|2020-05-16|3714.0|0|753.0|0|16.856950973807926|0|4467.0|0
0|2020-05-17|3714.0|0|753.0|0|16.856950973807926|0|4467.0|0
0|2020-05-18|3714.0|0|753.0|0|16.856950973807926|0|4467.0|0
0|2020-05-19|3714.0|0|753.0|0|16.856950973807926|0|4467.0|0
0|2020-05-20|3714.0|0|753.0|0|16.856950973807926|0|4467.0|0
0|2020-05-21|3714.0|0|753.0|0|16.856950973807926|0|4467.0|0
0|2020-05-22|3714.0|0|753.0|0|16.856950973807926|0|4467.0|0
0|2020-05-23|3714.0|0|753.0|0|16.856950973807926|0|4467.0|0
0|2020-05-24|3714.0|0|753.0|0|16.856950973807926|0|4467.0|0
0|2020-05-25|3714.0|0|753.0|0|16.856950973807926|0|4467.0|0
0|2020-05-26|3714.0|0|753.0|0|16.856950973807926|0|4467.0|0
0|2020-05-27|3714.0|0|753.0|0|16.856950973807926|0|4467.0|0
0|2020-05-28|3714.0|0|753.0|0|16.856950973807926|0|4467.0|0
0|2020-05-29|3714.0|0|753.0|0|16.856950973807926|0|4467.0|0
0|2020-05-30|3714.0|0|753.0|0|16.856950973807926|0|4467.0|0
0|2020-05-31|3714.0|0|753.0|0|16.856950973807926|0|4467.0|0
0|2020-06-01|4226.0|0|694.0|0|14.105691056910569|0|4920.0|0
0|2020-06-02|4226.0|0|694.0|0|14.105691056910569|0|4920.0|0
0|2020-06-03|4226.0|0|694.0|0|14.105691056910569|0|4920.0|0
0|2020-06-04|4226.0|0|694.0|0|14.105691056910569|0|4920.0|0
0|2020-06-05|4226.0|0|694.0|0|14.105691056910569|0|4920.0|0
0|2020-06-06|4226.0|0|694.0|0|14.105691056910569|0|4920.0|0
0|2020-06-07|4226.0|0|694.0|0|14.105691056910569|0|4920.0|0
0|2020-06-08|4226.0|0|694.0|0|14.105691056910569|0|4920.0|0
0|2020-06-09|4226.0|0|694.0|0|14.105691056910569|0|4920.0|0
0|2020-06-10|4226.0|0|694.0|0|14.105691056910569|0|4920.0|0
0|2020-06-11|4226.0|0|694.0|0|14.105691056910569|0|4920.0|0
0|2020-06-12|4226.0|0|694.0|0|14.105691056910569|0|4920.0|0
0|2020-06-13|4226.0|0|694.0|0|14.105691056910569|0|4920.0|0
0|2020-06-14|4226.0|0|694.0|0|14.105691056910569|0|4920.0|0
0|2020-06-15|4226.0|0|694.0|0|14.105691056910569|0|4920.0|0
0|2020-06-16|4226.0|0|694.0|0|14.105691056910569|0|4920.0|0
0|2020-06-17|4226.0|0|694.0|0|14.105691056910569|0|4920.0|0
0|2020-06-18|4226.0|0|694.0|0|14.105691056910569|0|4920.0|0
0|2020-06-19|4226.0|0|694.0|0|14.105691056910569|0|4920.0|0
0|2020-06-20|4226.0|0|694.0|0|14.105691056910569|0|4920.0|0
0|2020-06-21|4226.0|0|694.0|0|14.105691056910569|0|4920.0|0
0|2020-06-22|4226.0|0|694.0|0|14.105691056910569|0|4920.0|0
0|2020-06-23|4226.0|0|694.0|0|14.105691056910569|0|4920.0|0
0|2020-06-24|4226.0|0|694.0|0|14.105691056910569|0|4920.0|0
0|2020-06-25|4226.0|0|694.0|0|14.105691056910569|0|4920.0|0
0|2020-06-26|4226.0|0|694.0|0|14.105691056910569|0|4920.0|0
0|2020-06-27|4226.0|0|694.0|0|14.105691056910569|0|4920.0|0
0|2020-06-28|4226.0|0|694.0|0|14.105691056910569|0|4920.0|0
0|2020-06-29|4226.0|0|694.0|0|14.105691056910569|0|4920.0|0
0|2020-06-30|4226.0|0|694.0|0|14.105691056910569|0|4920.0|0
0|2020-07-01|4333.0|0|426.0|0|8.951460390838411|0|4759.0|0
0|2020-07-02|4333.0|0|426.0|0|8.951460390838411|0|4759.0|0
0|2020-07-03|4333.0|0|426.0|0|8.951460390838411|0|4759.0|0
0|2020-07-04|4333.0|0|426.0|0|8.951460390838411|0|4759.0|0
0|2020-07-05|4333.0|0|426.0|0|8.951460390838411|0|4759.0|0
0|2020-07-06|4333.0|0|426.0|0|8.951460390838411|0|4759.0|0
0|2020-07-07|4333.0|0|426.0|0|8.951460390838411|0|4759.0|0
0|2020-07-08|4333.0|0|426.0|0|8.951460390838411|0|4759.0|0
0|2020-07-09|4333.0|0|426.0|0|8.951460390838411|0|4759.0|0
0|2020-07-10|4333.0|0|426.0|0|8.951460390838411|0|4759.0|0
0|2020-07-11|4333.0|0|426.0|0|8.951460390838411|0|4759.0|0
0|2020-07-12|4333.0|0|426.0|0|8.951460390838411|0|4759.0|0
0|2020-07-13|4333.0|0|426.0|0|8.951460390838411|0|4759.0|0
0|2020-07-14|4333.0|0|426.0|0|8.951460390838411|0|4759.0|0
0|2020-07-15|4333.0|0|426.0|0|8.951460390838411|0|4759.0|0
0|2020-07-16|4333.0|0|426.0|0|8.951460390838411|0|4759.0|0
0|2020-07-17|4333.0|0|426.0|0|8.951460390838411|0|4759.0|0
0|2020-07-18|4333.0|0|426.0|0|8.951460390838411|0|4759.0|0
0|2020-07-19|4333.0|0|426.0|0|8.951460390838411|0|4759.0|0
0|2020-07-20|4333.0|0|426.0|0|8.951460390838411|0|4759.0|0
0|2020-07-21|4333.0|0|426.0|0|8.951460390838411|0|4759.0|0
0|2020-07-22|4333.0|0|426.0|0|8.951460390838411|0|4759.0|0
0|2020-07-23|4333.0|0|426.0|0|8.951460390838411|0|4759.0|0
0|2020-07-24|4333.0|0|426.0|0|8.951460390838411|0|4759.0|0
0|2020-07-25|4333.0|0|426.0|0|8.951460390838411|0|4759.0|0
0|2020-07-26|4333.0|0|426.0|0|8.951460390838411|0|4759.0|0
0|2020-07-27|4333.0|0|426.0|0|8.951460390838411|0|4759.0|0
0|2020-07-28|4333.0|0|426.0|0|8.951460390838411|0|4759.0|0
0|2020-07-29|4333.0|0|426.0|0|8.951460390838411|0|4759.0|0
0|2020-07-30|4333.0|0|426.0|0|8.951460390838411|0|4759.0|0
0|2020-07-31|4333.0|0|426.0|0|8.951460390838411|0|4759.0|0
0|2020-08-01|4412.0|0|340.0|0|7.154882154882155|0|4752.0|0
0|2020-08-02|4412.0|0|340.0|0|7.154882154882155|0|4752.0|0
0|2020-08-03|4412.0|0|340.0|0|7.154882154882155|0|4752.0|0
0|2020-08-04|4412.0|0|340.0|0|7.154882154882155|0|4752.0|0
0|2020-08-05|4412.0|0|340.0|0|7.154882154882155|0|4752.0|0
0|2020-08-06|4412.0|0|340.0|0|7.154882154882155|0|4752.0|0
0|2020-08-07|4412.0|0|340.0|0|7.154882154882155|0|4752.0|0
0|2020-08-08|4412.0|0|340.0|0|7.154882154882155|0|4752.0|0
0|2020-08-09|4412.0|0|340.0|0|7.154882154882155|0|4752.0|0
0|2020-08-10|4412.0|0|340.0|0|7.154882154882155|0|4752.0|0
0|2020-08-11|4412.0|0|340.0|0|7.154882154882155|0|4752.0|0
0|2020-08-12|4412.0|0|340.0|0|7.154882154882155|0|4752.0|0
0|2020-08-13|4412.0|0|340.0|0|7.154882154882155|0|4752.0|0
0|2020-08-14|4412.0|0|340.0|0|7.154882154882155|0|4752.0|0
0|2020-08-15|4412.0|0|340.0|0|7.154882154882155|0|4752.0|0
0|2020-08-16|4412.0|0|340.0|0|7.154882154882155|0|4752.0|0
0|2020-08-17|4412.0|0|340.0|0|7.154882154882155|0|4752.0|0
0|2020-08-18|4412.0|0|340.0|0|7.154882154882155|0|4752.0|0
0|2020-08-19|4412.0|0|340.0|0|7.154882154882155|0|4752.0|0
0|2020-08-20|4412.0|0|340.0|0|7.154882154882155|0|4752.0|0
0|2020-08-21|4412.0|0|340.0|0|7.154882154882155|0|4752.0|0
0|2020-08-22|4412.0|0|340.0|0|7.154882154882155|0|4752.0|0
0|2020-08-23|4412.0|0|340.0|0|7.154882154882155|0|4752.0|0
0|2020-08-24|4412.0|0|340.0|0|7.154882154882155|0|4752.0|0
0|2020-08-25|4412.0|0|340.0|0|7.154882154882155|0|4752.0|0
0|2020-08-26|4412.0|0|340.0|0|7.154882154882155|0|4752.0|0
0|2020-08-27|4412.0|0|340.0|0|7.154882154882155|0|4752.0|0
0|2020-08-28|4412.0|0|340.0|0|7.154882154882155|0|4752.0|0
0|2020-08-29|4412.0|0|340.0|0|7.154882154882155|0|4752.0|0
0|2020-08-30|4412.0|0|340.0|0|7.154882154882155|0|4752.0|0
0|2020-08-31|4412.0|0|340.0|0|7.154882154882155|0|4752.0|0
0|2020-09-01|4421.0|0|288.0|0|6.115948184327883|0|4709.0|0
0|2020-09-02|4421.0|0|288.0|0|6.115948184327883|0|4709.0|0
0|2020-09-03|4421.0|0|288.0|0|6.115948184327883|0|4709.0|0
0|2020-09-04|4421.0|0|288.0|0|6.115948184327883|0|4709.0|0
0|2020-09-05|4421.0|0|288.0|0|6.115948184327883|0|4709.0|0
0|2020-09-06|4421.0|0|288.0|0|6.115948184327883|0|4709.0|0
0|2020-09-07|4421.0|0|288.0|0|6.115948184327883|0|4709.0|0
0|2020-09-08|4421.0|0|288.0|0|6.115948184327883|0|4709.0|0
0|2020-09-09|4421.0|0|288.0|0|6.115948184327883|0|4709.0|0
0|2020-09-10|4421.0|0|288.0|0|6.115948184327883|0|4709.0|0
0|2020-09-11|4421.0|0|288.0|0|6.115948184327883|0|4709.0|0
0|2020-09-12|4421.0|0|288.0|0|6.115948184327883|0|4709.0|0
0|2020-09-13|4421.0|0|288.0|0|6.115948184327883|0|4709.0|0
0|2020-09-14|4421.0|0|288.0|0|6.115948184327883|0|4709.0|0
0|2020-09-15|4421.0|0|288.0|0|6.115948184327883|0|4709.0|0
0|2020-09-16|4421.0|0|288.0|0|6.115948184327883|0|4709.0|0
0|2020-09-17|4421.0|0|288.0|0|6.115948184327883|0|4709.0|0
0|2020-09-18|4421.0|0|288.0|0|6.115948184327883|0|4709.0|0
0|2020-09-19|4421.0|0|288.0|0|6.115948184327883|0|4709.0|0
0|2020-09-20|4421.0|0|288.0|0|6.115948184327883|0|4709.0|0
0|2020-09-21|4421.0|0|288.0|0|6.115948184327883|0|4709.0|0
0|2020-09-22|4421.0|0|288.0|0|6.115948184327883|0|4709.0|0
0|2020-09-23|4421.0|0|288.0|0|6.115948184327883|0|4709.0|0
0|2020-09-24|4421.0|0|288.0|0|6.115948184327883|0|4709.0|0
0|2020-09-25|4421.0|0|288.0|0|6.115948184327883|0|4709.0|0
0|2020-09-26|4421.0|0|288.0|0|6.115948184327883|0|4709.0|0
0|2020-09-27|4421.0|0|288.0|0|6.115948184327883|0|4709.0|0
0|2020-09-28|4421.0|0|288.0|0|6.115948184327883|0|4709.0|0
0|2020-09-29|4421.0|0|288.0|0|6.115948184327883|0|4709.0|0
0|2020-09-30|4421.0|0|288.0|0|6.115948184327883|0|4709.0|0
0|2020-10-01|4428.0|0|255.0|0|5.445227418321589|0|4683.0|0
0|2020-10-02|4428.0|0|255.0|0|5.445227418321589|0|4683.0|0
0|2020-10-03|4428.0|0|255.0|0|5.445227418321589|0|4683.0|0
0|2020-10-04|4428.0|0|255.0|0|5.445227418321589|0|4683.0|0
0|2020-10-05|4428.0|0|255.0|0|5.445227418321589|0|4683.0|0
0|2020-10-06|4428.0|0|255.0|0|5.445227418321589|0|4683.0|0
0|2020-10-07|4428.0|0|255.0|0|5.445227418321589|0|4683.0|0
0|2020-10-08|4428.0|0|255.0|0|5.445227418321589|0|4683.0|0
0|2020-10-09|4428.0|0|255.0|0|5.445227418321589|0|4683.0|0
0|2020-10-10|4428.0|0|255.0|0|5.445227418321589|0|4683.0|0
0|2020-10-11|4428.0|0|255.0|0|5.445227418321589|0|4683.0|0
0|2020-10-12|4428.0|0|255.0|0|5.445227418321589|0|4683.0|0
0|2020-10-13|4428.0|0|255.0|0|5.445227418321589|0|4683.0|0
0|2020-10-14|4428.0|0|255.0|0|5.445227418321589|0|4683.0|0
0|2020-10-15|4428.0|0|255.0|0|5.445227418321589|0|4683.0|0
0|2020-10-16|4428.0|0|255.0|0|5.445227418321589|0|4683.0|0
0|2020-10-17|4428.0|0|255.0|0|5.445227418321589|0|4683.0|0
0|2020-10-18|4428.0|0|255.0|0|5.445227418321589|0|4683.0|0
0|2020-10-19|4428.0|0|255.0|0|5.445227418321589|0|4683.0|0
0|2020-10-20|4428.0|0|255.0|0|5.445227418321589|0|4683.0|0
0|2020-10-21|4428.0|0|255.0|0|5.445227418321589|0|4683.0|0
0|2020-10-22|4428.0|0|255.0|0|5.445227418321589|0|4683.0|0
0|2020-10-23|4428.0|0|255.0|0|5.445227418321589|0|4683.0|0
0|2020-10-24|4428.0|0|255.0|0|5.445227418321589|0|4683.0|0
0|2020-10-25|4428.0|0|255.0|0|5.445227418321589|0|4683.0|0
0|2020-10-26|4428.0|0|255.0|0|5.445227418321589|0|4683.0|0
0|2020-10-27|4428.0|0|255.0|0|5.445227418321589|0|4683.0|0
0|2020-10-28|4428.0|0|255.0|0|5.445227418321589|0|4683.0|0
0|2020-10-29|4428.0|0|255.0|0|5.445227418321589|0|4683.0|0
0|2020-10-30|4428.0|0|255.0|0|5.445227418321589|0|4683.0|0
0|2020-10-31|4428.0|0|255.0|0|5.445227418321589|0|4683.0|0
0|2020-11-01|4448.0|0|241.0|0|5.139688632970783|0|4689.0|0
0|2020-11-02|4448.0|0|241.0|0|5.139688632970783|0|4689.0|0
0|2020-11-03|4448.0|0|241.0|0|5.139688632970783|0|4689.0|0
0|2020-11-04|4448.0|0|241.0|0|5.139688632970783|0|4689.0|0
0|2020-11-05|4448.0|0|241.0|0|5.139688632970783|0|4689.0|0
0|2020-11-06|4448.0|0|241.0|0|5.139688632970783|0|4689.0|0
0|2020-11-07|4448.0|0|241.0|0|5.139688632970783|0|4689.0|0
0|2020-11-08|4448.0|0|241.0|0|5.139688632970783|0|4689.0|0
0|2020-11-09|4448.0|0|241.0|0|5.139688632970783|0|4689.0|0
0|2020-11-10|4448.0|0|241.0|0|5.139688632970783|0|4689.0|0
0|2020-11-11|4448.0|0|241.0|0|5.139688632970783|0|4689.0|0
0|2020-11-12|4448.0|0|241.0|0|5.139688632970783|0|4689.0|0
0|2020-11-13|4448.0|0|241.0|0|5.139688632970783|0|4689.0|0
0|2020-11-14|4448.0|0|241.0|0|5.139688632970783|0|4689.0|0
0|2020-11-15|4448.0|0|241.0|0|5.139688632970783|0|4689.0|0
0|2020-11-16|4448.0|0|241.0|0|5.139688632970783|0|4689.0|0
0|2020-11-17|4448.0|0|241.0|0|5.139688632970783|0|4689.0|0
0|2020-11-18|4448.0|0|241.0|0|5.139688632970783|0|4689.0|0
0|2020-11-19|4448.0|0|241.0|0|5.139688632970783|0|4689.0|0
0|2020-11-20|4448.0|0|241.0|0|5.139688632970783|0|4689.0|0
0|2020-11-21|4448.0|0|241.0|0|5.139688632970783|0|4689.0|0
0|2020-11-22|4448.0|0|241.0|0|5.139688632970783|0|4689.0|0
0|2020-11-23|4448.0|0|241.0|0|5.139688632970783|0|4689.0|0
0|2020-11-24|4448.0|0|241.0|0|5.139688632970783|0|4689.0|0
0|2020-11-25|4448.0|0|241.0|0|5.139688632970783|0|4689.0|0
0|2020-11-26|4448.0|0|241.0|0|5.139688632970783|0|4689.0|0
0|2020-11-27|4448.0|0|241.0|0|5.139688632970783|0|4689.0|0
0|2020-11-28|4448.0|0|241.0|0|5.139688632970783|0|4689.0|0
0|2020-11-29|4448.0|0|241.0|0|5.139688632970783|0|4689.0|0
0|2020-11-30|4448.0|0|241.0|0|5.139688632970783|0|4689.0|0
0|2020-12-01|4427.0|0|220.0|0|4.734237142242307|0|4647.0|0
0|2020-12-02|4427.0|0|220.0|0|4.734237142242307|0|4647.0|0
0|2020-12-03|4427.0|0|220.0|0|4.734237142242307|0|4647.0|0
0|2020-12-04|4427.0|0|220.0|0|4.734237142242307|0|4647.0|0
0|2020-12-05|4427.0|0|220.0|0|4.734237142242307|0|4647.0|0
0|2020-12-06|4427.0|0|220.0|0|4.734237142242307|0|4647.0|0
0|2020-12-07|4427.0|0|220.0|0|4.734237142242307|0|4647.0|0
0|2020-12-08|4427.0|0|220.0|0|4.734237142242307|0|4647.0|0
0|2020-12-09|4427.0|0|220.0|0|4.734237142242307|0|4647.0|0
