|dates|Leslie_Kentucky_UnitedStates.AveragePrecipitationTotal.data|Leslie_Kentucky_UnitedStates.AveragePrecipitationTotal.missing|Leslie_Kentucky_UnitedStates.AveragePrecipitation.data|Leslie_Kentucky_UnitedStates.AveragePrecipitation.missing|Leslie_Kentucky_UnitedStates.AverageWindDirection.data|Leslie_Kentucky_UnitedStates.AverageWindDirection.missing|Leslie_Kentucky_UnitedStates.AverageWindSpeed.data|Leslie_Kentucky_UnitedStates.AverageWindSpeed.missing
0|2020-04-22|0.0|0|0.0|0|73.54166666666667|0|1.7708333333333333|0
0|2020-04-23|0.0|0|0.0|0|76.97916666666667|0|2.296875|0
0|2020-04-24|0.0|0|0.0|0|184.89583333333334|0|4.104166666666667|0
0|2020-04-25|0.0|0|0.0|0|45.520833333333336|0|1.8958333333333333|0
0|2020-04-26|0.0|0|0.0|0|235.9375|0|8.083333333333334|0
0|2020-04-27|0.0|0|0.0|0|143.85416666666666|0|2.8333333333333335|0
0|2020-04-28|0.0|0|0.0|0|31.458333333333332|0|0.8854166666666666|0
0|2020-04-29|0.0|0|0.0|0|109.58333333333333|0|4.395833333333333|0
0|2020-04-30|0.0|0|0.0|0|184.58333333333334|0|5.15625|0
0|2020-05-01|0.0|0|0.0|0|232.91666666666666|0|6.09375|0
0|2020-05-02|0.0|0|0.0|0|76.875|0|2.2708333333333335|0
0|2020-05-03|0.0|0|0.0|0|134.89583333333334|0|3.8125|0
0|2020-05-04|0.0|0|0.0|0|128.95833333333334|0|2.7083333333333335|0
0|2020-05-05|0.0|0|0.0|0|112.60416666666667|0|5.229166666666667|0
0|2020-05-06|0.0|0|0.0|0|217.8125|0|5.375|0
0|2020-05-07|0.0|0|0.0|0|114.27083333333333|0|3.2916666666666665|0
0|2020-05-08|0.0|0|0.0|0|121.77083333333333|0|2.7604166666666665|0
0|2020-05-09|0.0|0|0.0|0|166.14583333333334|0|4.864583333333333|0
0|2020-05-10|0.0|0|0.0|0|121.25|0|3.8333333333333335|0
0|2020-05-11|0.0|0|0.0|0|238.75|0|7.041666666666667|0
0|2020-05-12|0.0|0|0.0|0|95.72916666666667|0|2.5729166666666665|0
0|2020-05-13|0.0|0|0.0|0|25.885416666666668|0|1.2291666666666667|0
0|2020-05-14|0.0|0|0.0|0|88.95833333333333|0|2.3385416666666665|0
0|2020-05-15|0.0|0|0.0|0|95.20833333333333|0|2.8645833333333335|0
0|2020-05-16|0.0|0|0.0|0|22.604166666666668|0|0.4270833333333333|0
0|2020-05-17|0.0|0|0.0|0|62.083333333333336|0|1.9895833333333333|0
0|2020-05-18|0.0|0|0.0|0|80.98958333333333|0|3.015625|0
0|2020-05-19|0.0|0|0.0|0|86.66666666666667|0|3.1979166666666665|0
0|2020-05-20|0.0|0|0.0|0|63.854166666666664|0|3.40625|0
0|2020-05-21|0.0|0|0.0|0|42.604166666666664|0|1.875|0
0|2020-05-22|0.0|0|0.0|0|8.958333333333334|0|0.3125|0
0|2020-05-23|0.0|0|0.0|0|70.41666666666667|0|1.6979166666666667|0
0|2020-05-24|0.0|0|0.0|0|47.8125|0|1.375|0
0|2020-05-25|0.0|0|0.0|0|49.479166666666664|0|1.75|0
0|2020-05-26|0.0|0|0.0|0|31.666666666666668|0|1.5416666666666667|0
0|2020-05-27|0.0|0|0.0|0|61.875|0|3.2395833333333335|0
0|2020-05-28|0.0|0|0.0|0|69.0625|0|1.5364583333333333|0
0|2020-05-29|0.0|0|0.0|0|93.54166666666667|0|2.1979166666666665|0
0|2020-05-30|0.0|0|0.0|0|142.70833333333334|0|3.3854166666666665|0
0|2020-05-31|0.0|0|0.0|0|46.614583333333336|0|2.7552083333333335|0
0|2020-06-01|0.0|0|0.0|0|47.291666666666664|0|1.03125|0
0|2020-06-02|0.0|0|0.0|0|103.4375|0|2.53125|0
0|2020-06-03|0.0|0|0.0|0|92.29166666666667|0|2.4479166666666665|0
0|2020-06-04|0.0|0|0.0|0|41.5625|0|0.9479166666666666|0
0|2020-06-05|0.0|0|0.0|0|87.91666666666667|0|2.5729166666666665|0
0|2020-06-06|0.0|0|0.0|0|72.1875|0|1.375|0
0|2020-06-07|0.0|0|0.0|0|26.666666666666668|0|1.546875|0
0|2020-06-08|0.0|0|0.0|0|19.739583333333332|0|0.8072916666666666|0
0|2020-06-09|0.0|0|0.0|0|93.64583333333333|0|2.25|0
0|2020-06-10|0.0|0|0.0|0|108.95833333333333|0|3.28125|0
0|2020-06-11|0.0|0|0.0|0|157.08333333333334|0|2.6666666666666665|0
0|2020-06-12|0.0|0|0.0|0|37.604166666666664|0|1.6666666666666667|0
0|2020-06-13|0.0|0|0.0|0|26.666666666666668|0|0.9270833333333334|0
0|2020-06-14|0.0|0|0.0|0|60.9375|0|1.21875|0
0|2020-06-15|0.0|0|0.0|0|44.375|0|1.4583333333333333|0
0|2020-06-16|0.0|0|0.0|0|40.416666666666664|0|2.7604166666666665|0
0|2020-06-17|0.0|0|0.0|0|24.375|0|1.3229166666666667|0
0|2020-06-18|0.0|0|0.0|0|64.89583333333333|0|1.1979166666666667|0
0|2020-06-19|0.0|0|0.0|0|45.416666666666664|0|1.25|0
0|2020-06-20|0.0|0|0.0|0|76.25|0|1.6979166666666667|0
0|2020-06-21|0.0|0|0.0|0|40.729166666666664|0|1.5833333333333333|0
0|2020-06-22|0.0|0|0.0|0|104.27083333333333|0|2.4270833333333335|0
0|2020-06-23|0.0|0|0.0|0|123.95833333333333|0|3.4270833333333335|0
0|2020-06-24|0.0|0|0.0|0|58.541666666666664|0|1.1666666666666667|0
0|2020-06-25|0.0|0|0.0|0|113.59375|0|2.296875|0
0|2020-06-26|0.0|0|0.0|0|54.0625|0|1.09375|0
0|2020-06-27|0.0|0|0.0|0|127.5|0|2.7083333333333335|0
0|2020-06-28|0.0|0|0.0|0|100.83333333333333|0|1.5625|0
0|2020-06-29|0.0|0|0.0|0|105.625|0|2.0104166666666665|0
0|2020-06-30|0.0|0|0.0|0|112.5|0|2.2604166666666665|0
0|2020-07-01|0.0|0|0.0|0|35.416666666666664|0|0.8020833333333334|0
0|2020-07-02|0.0|0|0.0|0|44.0625|0|2.0|0
0|2020-07-03|0.0|0|0.0|0|20.833333333333332|0|0.875|0
0|2020-07-04|0.0|0|0.0|0|50.3125|0|1.3333333333333333|0
0|2020-07-05|0.0|0|0.0|0|37.395833333333336|0|0.71875|0
0|2020-07-06|0.0|0|0.0|0|34.6875|0|1.09375|0
0|2020-07-07|0.0|0|0.0|0|7.8125|0|0.6354166666666666|0
0|2020-07-08|0.0|0|0.0|0|22.604166666666668|0|0.4583333333333333|0
0|2020-07-09|0.0|0|0.0|0|40.3125|0|1.125|0
0|2020-07-10|0.0|0|0.0|0|90.20833333333333|0|2.90625|0
0|2020-07-11|0.0|0|0.0|0|135.10416666666666|0|3.5729166666666665|0
0|2020-07-12|0.0|0|0.0|0|104.6875|0|2.0104166666666665|0
0|2020-07-13|0.0|0|0.0|0|66.66666666666667|0|1.9791666666666667|0
0|2020-07-14|0.0|0|0.0|0|31.5625|0|0.5833333333333334|0
0|2020-07-15|0.0|0|0.0|0|56.979166666666664|0|1.4166666666666667|0
0|2020-07-16|0.0|0|0.0|0|61.875|0|1.5208333333333333|0
0|2020-07-17|0.0|0|0.0|0|63.229166666666664|0|1.71875|0
0|2020-07-18|0.0|0|0.0|0|90.41666666666667|0|1.7291666666666667|0
0|2020-07-19|0.0|0|0.0|0|45.416666666666664|0|1.15625|0
0|2020-07-20|0.0|0|0.0|0|64.79166666666667|0|1.9270833333333333|0
0|2020-07-21|0.0|0|0.0|0|69.27083333333333|0|1.6666666666666667|0
0|2020-07-22|0.0|0|0.0|0|46.25|0|0.9375|0
0|2020-07-23|0.0|0|0.0|0|44.270833333333336|0|1.0104166666666667|0
0|2020-07-24|0.0|0|0.0|0|54.0625|0|0.9375|0
0|2020-07-25|0.0|0|0.0|0|54.270833333333336|0|0.8958333333333334|0
0|2020-07-26|0.0|0|0.0|0|65.41666666666667|0|1.28125|0
0|2020-07-27|0.0|0|0.0|0|36.041666666666664|0|0.8333333333333334|0
0|2020-07-28|0.0|0|0.0|0|58.645833333333336|0|0.9166666666666666|0
0|2020-07-29|0.0|0|0.0|0|13.958333333333334|0|0.22916666666666666|0
0|2020-07-30|0.0|0|0.0|0|26.458333333333332|0|0.4375|0
0|2020-07-31|0.0|0|0.0|0|105.41666666666667|0|2.625|0
0|2020-08-01|0.0|0|0.0|0|107.60416666666667|0|2.90625|0
0|2020-08-02|0.0|0|0.0|0|142.29166666666666|0|3.71875|0
0|2020-08-03|0.0|0|0.0|0|9.447916666666666|0|0.21875|0
0|2020-08-04|0.0|0|0.0|0|65.9375|0|1.0833333333333333|0
0|2020-08-05|0.0|0|0.0|0|32.083333333333336|0|1.21875|0
0|2020-08-06|0.0|0|0.0|0|22.083333333333332|0|0.53125|0
0|2020-08-07|0.0|0|0.0|0|75.0|0|1.15625|0
0|2020-08-08|0.0|0|0.0|0|71.45833333333333|0|1.1458333333333333|0
0|2020-08-09|0.0|0|0.0|0|42.604166666666664|0|0.6666666666666666|0
0|2020-08-10|0.0|0|0.0|0|37.03125|0|0.8802083333333334|0
0|2020-08-11|0.0|0|0.0|0|44.583333333333336|0|0.8020833333333334|0
0|2020-08-12|0.0|0|0.0|0|68.4375|0|1.6875|0
0|2020-08-13|0.0|0|0.0|0|62.083333333333336|0|0.9479166666666666|0
0|2020-08-14|0.0|0|0.0|0|13.958333333333334|0|0.3854166666666667|0
0|2020-08-15|0.0|0|0.0|0|18.75|0|0.4375|0
0|2020-08-16|0.0|0|0.0|0|36.875|0|0.84375|0
0|2020-08-17|0.0|0|0.0|0|117.39583333333333|0|2.1458333333333335|0
0|2020-08-18|0.0|0|0.0|0|34.0625|0|1.2604166666666667|0
0|2020-08-19|0.0|0|0.0|0|32.395833333333336|0|2.1770833333333335|0
0|2020-08-20|0.0|0|0.0|0|24.6875|0|0.7708333333333334|0
0|2020-08-21|0.0|0|0.0|0|11.5625|0|0.65625|0
0|2020-08-22|0.0|0|0.0|0|39.447916666666664|0|0.9895833333333334|0
0|2020-08-23|0.0|0|0.0|0|17.708333333333332|0|0.4479166666666667|0
0|2020-08-24|0.0|0|0.0|0|55.520833333333336|0|0.9583333333333334|0
0|2020-08-25|0.0|0|0.0|0|29.583333333333332|0|0.4166666666666667|0
0|2020-08-26|0.0|0|0.0|0|37.395833333333336|0|0.5625|0
0|2020-08-27|0.0|0|0.0|0|37.083333333333336|0|0.53125|0
0|2020-08-28|0.0|0|0.0|0|54.583333333333336|0|1.2604166666666667|0
0|2020-08-29|0.0|0|0.0|0|184.89583333333334|0|4.052083333333333|0
0|2020-08-30|0.0|0|0.0|0|28.333333333333332|0|0.375|0
0|2020-08-31|0.0|0|0.0|0|23.333333333333332|0|0.4166666666666667|0
0|2020-09-01|0.0|0|0.0|0|35.625|0|0.5729166666666666|0
0|2020-09-02|0.0|0|0.0|0|58.229166666666664|0|1.0729166666666667|0
0|2020-09-03|0.0|0|0.0|0|89.16666666666667|0|2.1770833333333335|0
0|2020-09-04|0.0|0|0.0|0|121.25|0|2.2291666666666665|0
0|2020-09-05|0.0|0|0.0|0|62.916666666666664|0|1.1979166666666667|0
0|2020-09-06|0.0|0|0.0|0|23.104166666666668|0|0.28125|0
0|2020-09-07|0.0|0|0.0|0|29.6875|0|0.6875|0
0|2020-09-08|0.0|0|0.0|0|19.583333333333332|0|0.5104166666666666|0
0|2020-09-09|0.0|0|0.0|0|3.6458333333333335|0|0.21875|0
0|2020-09-10|0.0|0|0.0|0|23.125|0|0.4895833333333333|0
0|2020-09-11|0.0|0|0.0|0|15.0|0|1.3645833333333333|0
0|2020-09-12|0.0|0|0.0|0|29.6875|0|1.0833333333333333|0
0|2020-09-13|0.0|0|0.0|0|34.583333333333336|0|1.0729166666666667|0
0|2020-09-14|0.0|0|0.0|0|40.0|0|2.5208333333333335|0
0|2020-09-15|0.0|0|0.0|0|17.8125|0|0.6770833333333334|0
0|2020-09-16|0.0|0|0.0|0|20.729166666666668|0|0.8125|0
0|2020-09-17|0.0|0|0.0|0|18.645833333333332|0|1.375|0
0|2020-09-18|0.0|0|0.0|0|83.54166666666667|0|2.6354166666666665|0
0|2020-09-19|0.0|0|0.0|0|41.5625|0|1.1979166666666667|0
0|2020-09-20|0.0|0|0.0|0|34.375|0|1.65625|0
0|2020-09-21|0.0|0|0.0|0|43.958333333333336|0|2.09375|0
0|2020-09-22|0.0|0|0.0|0|50.9375|0|0.8541666666666666|0
0|2020-09-23|0.0|0|0.0|0|14.791666666666666|0|0.3229166666666667|0
0|2020-09-24|0.0|0|0.0|0|9.270833333333334|0|0.46875|0
0|2020-09-25|0.0|0|0.0|0|23.020833333333332|0|0.9270833333333334|0
0|2020-09-26|0.0|0|0.0|0|28.333333333333332|0|0.5520833333333334|0
0|2020-09-27|0.0|0|0.0|0|33.4375|0|0.7291666666666666|0
0|2020-09-28|0.0|0|0.0|0|108.33333333333333|0|2.6875|0
0|2020-09-29|0.0|0|0.0|0|45.625|0|0.90625|0
0|2020-09-30|0.0|0|0.0|0|63.541666666666664|0|1.4166666666666667|0
0|2020-10-01|0.0|0|0.0|0|105.41666666666667|0|2.2604166666666665|0
0|2020-10-02|0.0|0|0.0|0|49.479166666666664|0|1.2708333333333333|0
0|2020-10-03|0.0|0|0.0|0|28.645833333333332|0|0.75|0
0|2020-10-04|0.0|0|0.0|0|60.833333333333336|0|1.1927083333333333|0
0|2020-10-05|0.0|0|0.0|0|24.166666666666668|0|0.3125|0
0|2020-10-06|0.0|0|0.0|0|41.875|0|0.9166666666666666|0
0|2020-10-07|0.0|0|0.0|0|70.0|0|1.59375|0
0|2020-10-08|0.0|0|0.0|0|59.21875|0|0.84375|0
0|2020-10-09|0.0|0|0.0|0|39.427083333333336|0|1.4479166666666667|0
0|2020-10-10|0.0|0|0.0|0|36.875|0|1.75|0
0|2020-10-11|0.0|0|0.0|0|48.125|0|2.5|0
0|2020-10-12|0.0|0|0.0|0|13.229166666666666|0|0.25|0
0|2020-10-13|0.0|0|0.0|0|121.77083333333333|0|2.3229166666666665|0
0|2020-10-14|0.0|0|0.0|0|34.479166666666664|0|1.1822916666666667|0
0|2020-10-15|0.0|0|0.0|0|158.17708333333334|0|4.640625|0
0|2020-10-16|0.0|0|0.0|0|109.27083333333333|0|2.3333333333333335|0
0|2020-10-17|0.0|0|0.0|0|13.333333333333334|0|0.4791666666666667|0
0|2020-10-18|0.0|0|0.0|0|42.65625|0|1.5208333333333333|0
0|2020-10-19|0.0|0|0.0|0|46.25|0|1.328125|0
0|2020-10-20|0.0|0|0.0|0|3.0208333333333335|0|0.09375|0
0|2020-10-21|0.0|0|0.0|0|36.25|0|0.6145833333333334|0
0|2020-10-22|0.0|0|0.0|0|21.145833333333332|0|0.6979166666666666|0
0|2020-10-23|0.0|0|0.0|0|27.8125|0|0.65625|0
0|2020-10-24|0.0|0|0.0|0|75.3125|0|1.2135416666666667|0
0|2020-10-25|0.0|0|0.0|0|58.854166666666664|0|0.90625|0
0|2020-10-26|0.0|0|0.0|0|81.97916666666667|0|1.3541666666666667|0
0|2020-10-27|0.0|0|0.0|0|43.802083333333336|0|1.0729166666666667|0
0|2020-10-28|0.0|0|0.0|0|5.104166666666667|0|0.20833333333333334|0
0|2020-10-29|0.0|0|0.0|0|110.15625|0|4.223958333333333|0
0|2020-10-30|0.0|0|0.0|0|210.10416666666666|0|5.208333333333333|0
0|2020-10-31|0.0|0|0.0|0|37.291666666666664|0|1.0833333333333333|0
0|2020-11-01|0.0|0|0.0|0|203.75|0|9.645833333333334|0
0|2020-11-02|0.0|0|0.0|0|136.51041666666666|0|3.046875|0
0|2020-11-03|0.0|0|0.0|0|59.583333333333336|0|1.2552083333333333|0
0|2020-11-04|0.0|0|0.0|0|13.125|0|0.3125|0
0|2020-11-05|0.0|0|0.0|0|25.729166666666668|0|0.40625|0
0|2020-11-06|0.0|0|0.0|0|13.541666666666666|0|0.25|0
0|2020-11-07|0.0|0|0.0|0|8.333333333333334|0|0.203125|0
0|2020-11-08|0.0|0|0.0|0|36.822916666666664|0|1.3489583333333333|0
0|2020-11-09|0.0|0|0.0|0|63.958333333333336|0|2.8854166666666665|0
0|2020-11-10|0.0|0|0.0|0|85.625|0|4.572916666666667|0
0|2020-11-11|0.0|0|0.0|0|64.16666666666667|0|1.6666666666666667|0
0|2020-11-12|0.0|0|0.0|0|63.4375|0|1.9895833333333333|0
0|2020-11-13|0.0|0|0.0|0|108.85416666666667|0|2.7291666666666665|0
0|2020-11-14|0.0|0|0.0|0|13.90625|0|0.53125|0
0|2020-11-15|0.0|0|0.0|0|201.19791666666666|0|8.90625|0
0|2020-11-16|0.0|0|0.0|0|107.03125|0|2.9791666666666665|0
0|2020-11-17|0.0|0|0.0|0|207.60416666666666|0|6.838541666666667|0
0|2020-11-18|0.0|0|0.0|0|21.041666666666668|0|0.5|0
0|2020-11-19|0.0|0|0.0|0|64.47916666666667|0|2.5520833333333335|0
0|2020-11-20|0.0|0|0.0|0|35.3125|0|0.890625|0
0|2020-11-21|0.0|0|0.0|0|13.854166666666666|0|0.25|0
0|2020-11-22|0.0|0|0.0|0|106.82291666666667|0|3.234375|0
0|2020-11-23|0.0|0|0.0|0|138.125|0|3.3541666666666665|0
0|2020-11-24|0.0|0|0.0|0|55.46875|0|1.8958333333333333|0
0|2020-11-25|0.0|0|0.0|0|107.23958333333333|0|3.8541666666666665|0
0|2020-11-26|0.0|0|0.0|0|151.5625|0|2.7604166666666665|0
0|2020-11-27|0.0|0|0.0|0|38.645833333333336|0|0.84375|0
0|2020-11-28|0.0|0|0.0|0|56.458333333333336|0|0.9270833333333334|0
0|2020-11-29|0.0|0|0.0|0|28.229166666666668|0|1.2291666666666667|0
0|2020-11-30|0.0|0|0.0|0|224.79166666666666|0|6.697916666666667|0
0|2020-12-01|0.0|0|0.0|0|262.1875|0|7.541666666666667|0
0|2020-12-02|0.0|0|0.0|0|49.791666666666664|0|0.859375|0
0|2020-12-03|0.0|0|0.0|0|8.229166666666666|0|0.25|0
0|2020-12-04|0.0|0|0.0|0|78.85416666666667|0|2.40625|0
0|2020-12-05|0.0|0|0.0|0|189.375|0|4.822916666666667|0
0|2020-12-06|0.0|0|0.0|0|18.125|0|0.34375|0
0|2020-12-07|0.0|0|0.0|0|186.04166666666666|0|3.65625|0
0|2020-12-08|0.0|0|0.0|0|175.78125|0|3.0364583333333335|0
0|2020-12-09|0.0|0|0.0|0|39.583333333333336|0|0.9583333333333334|0
