|dates|Merrick_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Merrick_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Merrick_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Merrick_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Merrick_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Merrick_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Merrick_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Merrick_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
