|dates|Eastland_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Eastland_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Eastland_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Eastland_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Eastland_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Eastland_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Eastland_Texas_UnitedStates.TotalPopulation.data|Eastland_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|18360.0|0
