|dates|Baldwin_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Baldwin_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Baldwin_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Baldwin_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Baldwin_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Baldwin_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Baldwin_Georgia_UnitedStates.TotalPopulation.data|Baldwin_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|44890.0|0
