|dates|Limestone_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Limestone_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Limestone_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Limestone_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Limestone_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Limestone_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Limestone_Texas_UnitedStates.TotalPopulation.data|Limestone_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|23437.0|0
