|dates|Fairfax_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Fairfax_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Fairfax_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Fairfax_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Fairfax_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Fairfax_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Fairfax_Virginia_UnitedStates.TotalPopulation.data|Fairfax_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|24019.0|0
