|dates|Chattahoochee_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Chattahoochee_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Chattahoochee_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Chattahoochee_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Chattahoochee_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Chattahoochee_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Chattahoochee_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Chattahoochee_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
