|dates|Sargent_NorthDakota_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Sargent_NorthDakota_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Sargent_NorthDakota_UnitedStates.Male_Total_Population.data|Sargent_NorthDakota_UnitedStates.Male_Total_Population.missing|Sargent_NorthDakota_UnitedStates.Female_Total_Population.data|Sargent_NorthDakota_UnitedStates.Female_Total_Population.missing|Sargent_NorthDakota_UnitedStates.MaleAndFemale_Under18_Population.data|Sargent_NorthDakota_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-05-07|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-05-08|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-05-09|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-05-10|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-05-11|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-05-12|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-05-13|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-05-14|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-05-15|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-05-16|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-05-17|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-05-18|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-05-19|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-05-20|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-05-21|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-05-22|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-05-23|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-05-24|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-05-25|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-05-26|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-05-27|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-05-28|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-05-29|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-05-30|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-05-31|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-06-01|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-06-02|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-06-03|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-06-04|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-06-05|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-06-06|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-06-07|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-06-08|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-06-09|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-06-10|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-06-11|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-06-12|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-06-13|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-06-14|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-06-15|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-06-16|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-06-17|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-06-18|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-06-19|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-06-20|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-06-21|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-06-22|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-06-23|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-06-24|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-06-25|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-06-26|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-06-27|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-06-28|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-06-29|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-06-30|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-07-01|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-07-02|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-07-03|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-07-04|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-07-05|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-07-06|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-07-07|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-07-08|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-07-09|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-07-10|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-07-11|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-07-12|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-07-13|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-07-14|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-07-15|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-07-16|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-07-17|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-07-18|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-07-19|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-07-20|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-07-21|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-07-22|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-07-23|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-07-24|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-07-25|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-07-26|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-07-27|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-07-28|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-07-29|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-07-30|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-07-31|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-08-01|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-08-02|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-08-03|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-08-04|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-08-05|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-08-06|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-08-07|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-08-08|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-08-09|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-08-10|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-08-11|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-08-12|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-08-13|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-08-14|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-08-15|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-08-16|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-08-17|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-08-18|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-08-19|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-08-20|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-08-21|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-08-22|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-08-23|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-08-24|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-08-25|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-08-26|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-08-27|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-08-28|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-08-29|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-08-30|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-08-31|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-09-01|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-09-02|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-09-03|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-09-04|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-09-05|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-09-06|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-09-07|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-09-08|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-09-09|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-09-10|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-09-11|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-09-12|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-09-13|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-09-14|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-09-15|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-09-16|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-09-17|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-09-18|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-09-19|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-09-20|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-09-21|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-09-22|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-09-23|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-09-24|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-09-25|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-09-26|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-09-27|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-09-28|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-09-29|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-09-30|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-10-01|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-10-02|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-10-03|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-10-04|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-10-05|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-10-06|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-10-07|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-10-08|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-10-09|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-10-10|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-10-11|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-10-12|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-10-13|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-10-14|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-10-15|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-10-16|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-10-17|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-10-18|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-10-19|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-10-20|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-10-21|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-10-22|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-10-23|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-10-24|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-10-25|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-10-26|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-10-27|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-10-28|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-10-29|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-10-30|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-10-31|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-11-01|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-11-02|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-11-03|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-11-04|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-11-05|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-11-06|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-11-07|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-11-08|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-11-09|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-11-10|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-11-11|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-11-12|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-11-13|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-11-14|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-11-15|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-11-16|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-11-17|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-11-18|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-11-19|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-11-20|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-11-21|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-11-22|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-11-23|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-11-24|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-11-25|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-11-26|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-11-27|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-11-28|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-11-29|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-11-30|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-12-01|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-12-02|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-12-03|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-12-04|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-12-05|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-12-06|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-12-07|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-12-08|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-12-09|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-12-10|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-12-11|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-12-12|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-12-13|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-12-14|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-12-15|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-12-16|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-12-17|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-12-18|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-12-19|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-12-20|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-12-21|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-12-22|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-12-23|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-12-24|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-12-25|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-12-26|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-12-27|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-12-28|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-12-29|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-12-30|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2020-12-31|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2021-01-01|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2021-01-02|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2021-01-03|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2021-01-04|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2021-01-05|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2021-01-06|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2021-01-07|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2021-01-08|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2021-01-09|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2021-01-10|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2021-01-11|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2021-01-12|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2021-01-13|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2021-01-14|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2021-01-15|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2021-01-16|872.0|0|2080.0|0|1790.0|0|803.0|0
0|2021-01-17|872.0|0|2080.0|0|1790.0|0|803.0|0
