|dates|Pettis_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Pettis_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Pettis_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Pettis_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Pettis_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Pettis_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Pettis_Missouri_UnitedStates.TotalPopulation.data|Pettis_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|42339.0|0
