|dates|Harlan_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Harlan_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Harlan_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Harlan_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Harlan_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Harlan_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Harlan_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Harlan_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
