|dates|Clearwater_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Clearwater_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Clearwater_Idaho_UnitedStates.NYT_ConfirmedDeaths.data|Clearwater_Idaho_UnitedStates.NYT_ConfirmedDeaths.missing|Clearwater_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Clearwater_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Clearwater_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Clearwater_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
