|dates|PrinceGeorge_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|PrinceGeorge_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|PrinceGeorge_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|PrinceGeorge_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|PrinceGeorge_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|PrinceGeorge_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|PrinceGeorge_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|PrinceGeorge_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
