|dates|Ashtabula_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Ashtabula_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Ashtabula_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Ashtabula_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Ashtabula_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Ashtabula_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Ashtabula_Ohio_UnitedStates.TotalPopulation.data|Ashtabula_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|97241.0|0
