|dates|Atascosa_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Atascosa_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Atascosa_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Atascosa_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Atascosa_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Atascosa_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Atascosa_Texas_UnitedStates.TotalPopulation.data|Atascosa_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|51153.0|0
