|dates|CapeMay_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|CapeMay_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|CapeMay_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|CapeMay_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|CapeMay_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|CapeMay_NewJersey_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|CapeMay_NewJersey_UnitedStates.TotalPopulation.data|CapeMay_NewJersey_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|92039.0|0
