|dates|Cannon_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Cannon_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Cannon_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Cannon_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Cannon_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Cannon_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Cannon_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Cannon_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
