|dates|Cumberland_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Cumberland_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Cumberland_Illinois_UnitedStates.NYT_ConfirmedDeaths.data|Cumberland_Illinois_UnitedStates.NYT_ConfirmedDeaths.missing|Cumberland_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Cumberland_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Cumberland_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Cumberland_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
