|dates|Seward_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Seward_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Seward_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Seward_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Seward_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Seward_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Seward_Kansas_UnitedStates.TotalPopulation.data|Seward_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|21428.0|0
