|dates|Ogle_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Ogle_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Ogle_Illinois_UnitedStates.NYT_ConfirmedDeaths.data|Ogle_Illinois_UnitedStates.NYT_ConfirmedDeaths.missing|Ogle_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Ogle_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Ogle_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Ogle_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
