|dates|Erath_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Erath_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Erath_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Erath_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Erath_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Erath_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Erath_Texas_UnitedStates.TotalPopulation.data|Erath_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|42698.0|0
