|dates|Branch_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Branch_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Branch_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Branch_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Branch_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Branch_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Branch_Michigan_UnitedStates.TotalPopulation.data|Branch_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|43517.0|0
