|dates|Lampasas_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Lampasas_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Lampasas_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Lampasas_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Lampasas_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Lampasas_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Lampasas_Texas_UnitedStates.TotalPopulation.data|Lampasas_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|21428.0|0
