|dates|Laclede_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Laclede_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Laclede_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Laclede_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Laclede_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Laclede_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Laclede_Missouri_UnitedStates.TotalPopulation.data|Laclede_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|35723.0|0
