|dates|Bedford_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bedford_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bedford_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Bedford_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Bedford_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bedford_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bedford_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bedford_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
