|dates|Cecil_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Cecil_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Cecil_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Cecil_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Cecil_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Cecil_Maryland_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Cecil_Maryland_UnitedStates.TotalPopulation.data|Cecil_Maryland_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|102855.0|0
